scenario,property_id,poi_id,poi_name
Closest,4997,20,Ohingaroa Bay
Closest,4998,20,Ohingaroa Bay
Closest,4999,20,Ohingaroa Bay
Closest,5000,20,Ohingaroa Bay
Closest,5001,20,Ohingaroa Bay
Closest,5002,20,Ohingaroa Bay
Closest,5003,20,Ohingaroa Bay
Closest,5004,21,Willow Bay
Closest,5005,21,Willow Bay
Closest,5006,19,Double Bay Boat Ramp
Closest,5007,7,Grove Point/Arm Jetty
Closest,5008,6,Anakiwa
Closest,5009,6,Anakiwa
Closest,5010,6,Anakiwa
Closest,5011,6,Anakiwa
Closest,5012,6,Anakiwa
Closest,5013,6,Anakiwa
Closest,5014,6,Anakiwa
Closest,5015,6,Anakiwa
Closest,5016,6,Anakiwa
Closest,5017,6,Anakiwa
Closest,5018,6,Anakiwa
Closest,5019,6,Anakiwa
Closest,5020,6,Anakiwa
Closest,5021,6,Anakiwa
Closest,5022,6,Anakiwa
Closest,5023,6,Anakiwa
Closest,5024,6,Anakiwa
Closest,5025,6,Anakiwa
Closest,5026,6,Anakiwa
Closest,5027,6,Anakiwa
Closest,5028,6,Anakiwa
Closest,5029,6,Anakiwa
Closest,5030,6,Anakiwa
Closest,5031,6,Anakiwa
Closest,5032,6,Anakiwa
Closest,5033,6,Anakiwa
Closest,5034,6,Anakiwa
Closest,5035,6,Anakiwa
Closest,5036,6,Anakiwa
Closest,5037,6,Anakiwa
Closest,5038,6,Anakiwa
Closest,5039,6,Anakiwa
Closest,5040,6,Anakiwa
Closest,5041,6,Anakiwa
Closest,5042,6,Anakiwa
Closest,5043,6,Anakiwa
Closest,5044,6,Anakiwa
Closest,5045,6,Anakiwa
Closest,5046,6,Anakiwa
Closest,5047,6,Anakiwa
Closest,5048,6,Anakiwa
Closest,5049,6,Anakiwa
Closest,5050,6,Anakiwa
Closest,5051,6,Anakiwa
Closest,5052,6,Anakiwa
Closest,5053,6,Anakiwa
Closest,5054,6,Anakiwa
Closest,5055,6,Anakiwa
Closest,5056,6,Anakiwa
Closest,5057,6,Anakiwa
Closest,5058,6,Anakiwa
Closest,5059,6,Anakiwa
Closest,5060,6,Anakiwa
Closest,5061,6,Anakiwa
Closest,5062,6,Anakiwa
Closest,5063,6,Anakiwa
Closest,5064,6,Anakiwa
Closest,5065,6,Anakiwa
Closest,5066,6,Anakiwa
Closest,5067,6,Anakiwa
Closest,5068,6,Anakiwa
Closest,5069,6,Anakiwa
Closest,5070,6,Anakiwa
Closest,5071,6,Anakiwa
Closest,5072,6,Anakiwa
Closest,5073,6,Anakiwa
Closest,5074,6,Anakiwa
Closest,5075,6,Anakiwa
Closest,5076,6,Anakiwa
Closest,5077,6,Anakiwa
Closest,5078,6,Anakiwa
Closest,5079,6,Anakiwa
Closest,5080,6,Anakiwa
Closest,5081,6,Anakiwa
Closest,5082,6,Anakiwa
Closest,5083,6,Anakiwa
Closest,5084,6,Anakiwa
Closest,5085,6,Anakiwa
Closest,5086,6,Anakiwa
Closest,5087,6,Anakiwa
Closest,5088,6,Anakiwa
Closest,5089,6,Anakiwa
Closest,5090,6,Anakiwa
Closest,5091,6,Anakiwa
Closest,5092,6,Anakiwa
Closest,5093,6,Anakiwa
Closest,5094,6,Anakiwa
Closest,5095,6,Anakiwa
Closest,5096,6,Anakiwa
Closest,5097,6,Anakiwa
Closest,5098,6,Anakiwa
Closest,5099,6,Anakiwa
Closest,5100,6,Anakiwa
Closest,5101,6,Anakiwa
Closest,5102,6,Anakiwa
Closest,5103,6,Anakiwa
Closest,5104,6,Anakiwa
Closest,5105,6,Anakiwa
Closest,5106,6,Anakiwa
Closest,5107,6,Anakiwa
Closest,5108,6,Anakiwa
Closest,5109,6,Anakiwa
Closest,5110,6,Anakiwa
Closest,5111,6,Anakiwa
Closest,5112,6,Anakiwa
Closest,5113,6,Anakiwa
Closest,5114,6,Anakiwa
Closest,5115,6,Anakiwa
Closest,5116,7,Grove Point/Arm Jetty
Closest,5117,7,Grove Point/Arm Jetty
Closest,5118,7,Grove Point/Arm Jetty
Closest,5119,7,Grove Point/Arm Jetty
Closest,5120,7,Grove Point/Arm Jetty
Closest,5121,7,Grove Point/Arm Jetty
Closest,5122,7,Grove Point/Arm Jetty
Closest,5123,7,Grove Point/Arm Jetty
Closest,5124,7,Grove Point/Arm Jetty
Closest,5125,7,Grove Point/Arm Jetty
Closest,5126,7,Grove Point/Arm Jetty
Closest,5127,7,Grove Point/Arm Jetty
Closest,5128,7,Grove Point/Arm Jetty
Closest,5129,7,Grove Point/Arm Jetty
Closest,5130,7,Grove Point/Arm Jetty
Closest,5131,7,Grove Point/Arm Jetty
Closest,5132,7,Grove Point/Arm Jetty
Closest,5133,7,Grove Point/Arm Jetty
Closest,5134,7,Grove Point/Arm Jetty
Closest,5135,7,Grove Point/Arm Jetty
Closest,5136,7,Grove Point/Arm Jetty
Closest,5137,7,Grove Point/Arm Jetty
Closest,5138,8,Momorangi Bay
Closest,5139,8,Momorangi Bay
Closest,5140,8,Momorangi Bay
Closest,5141,8,Momorangi Bay
Closest,5142,8,Momorangi Bay
Closest,5143,8,Momorangi Bay
Closest,5144,8,Momorangi Bay
Closest,5145,8,Momorangi Bay
Closest,5146,17,Kaiuma Bay
Closest,5147,17,Kaiuma Bay
Closest,5148,17,Kaiuma Bay
Closest,5149,17,Kaiuma Bay
Closest,5150,17,Kaiuma Bay
Closest,5151,17,Kaiuma Bay
Closest,5152,17,Kaiuma Bay
Closest,5153,17,Kaiuma Bay
Closest,5154,17,Kaiuma Bay
Closest,5155,17,Kaiuma Bay
Closest,5156,17,Kaiuma Bay
Closest,5157,17,Kaiuma Bay
Closest,5158,17,Kaiuma Bay
Closest,5159,17,Kaiuma Bay
Closest,5160,17,Kaiuma Bay
Closest,5161,17,Kaiuma Bay
Closest,5162,17,Kaiuma Bay
Closest,5163,17,Kaiuma Bay
Closest,5164,17,Kaiuma Bay
Closest,5165,17,Kaiuma Bay
Closest,5166,17,Kaiuma Bay
Closest,5167,17,Kaiuma Bay
Closest,5168,17,Kaiuma Bay
Closest,5169,17,Kaiuma Bay
Closest,5170,17,Kaiuma Bay
Closest,5171,17,Kaiuma Bay
Closest,5172,17,Kaiuma Bay
Closest,5173,17,Kaiuma Bay
Closest,5174,17,Kaiuma Bay
Closest,5175,17,Kaiuma Bay
Closest,5176,17,Kaiuma Bay
Closest,5177,17,Kaiuma Bay
Closest,5178,17,Kaiuma Bay
Closest,5179,17,Kaiuma Bay
Closest,5188,12,Oyster Bay
Closest,5189,12,Oyster Bay
Closest,5190,12,Oyster Bay
Closest,5191,12,Oyster Bay
Closest,5193,11,Punga Cove
Closest,5194,11,Punga Cove
Closest,5195,11,Punga Cove
Closest,5196,11,Punga Cove
Closest,5197,11,Punga Cove
Closest,5198,11,Punga Cove
Closest,5199,11,Punga Cove
Closest,5200,11,Punga Cove
Closest,5201,11,Punga Cove
Closest,5202,11,Punga Cove
Closest,5203,11,Punga Cove
Closest,5204,11,Punga Cove
Closest,5205,11,Punga Cove
Closest,5206,11,Punga Cove
Closest,5207,11,Punga Cove
Closest,5208,11,Punga Cove
Closest,5209,11,Punga Cove
Closest,5210,11,Punga Cove
Closest,5211,11,Punga Cove
Closest,5212,11,Punga Cove
Closest,5213,11,Punga Cove
Closest,5214,11,Punga Cove
Closest,5215,11,Punga Cove
Closest,5216,11,Punga Cove
Closest,5217,11,Punga Cove
Closest,5218,11,Punga Cove
Closest,5219,40,Titirangi Bay
Closest,5220,11,Punga Cove
Closest,5221,11,Punga Cove
Closest,5222,11,Punga Cove
Closest,5223,11,Punga Cove
Closest,5224,11,Punga Cove
Closest,5225,11,Punga Cove
Closest,5226,11,Punga Cove
Closest,5227,11,Punga Cove
Closest,5228,11,Punga Cove
Closest,5229,11,Punga Cove
Closest,5230,13,Hakana Bay
Closest,5231,11,Punga Cove
Closest,5232,11,Punga Cove
Closest,5233,11,Punga Cove
Closest,5234,13,Hakana Bay
Closest,5235,13,Hakana Bay
Closest,5236,13,Hakana Bay
Closest,5237,13,Hakana Bay
Closest,5238,13,Hakana Bay
Closest,5239,13,Hakana Bay
Closest,5240,13,Hakana Bay
Closest,5241,13,Hakana Bay
Closest,5242,13,Hakana Bay
Closest,5243,13,Hakana Bay
Closest,5244,13,Hakana Bay
Closest,5245,13,Hakana Bay
Closest,5246,13,Hakana Bay
Closest,5247,13,Hakana Bay
Closest,5248,13,Hakana Bay
Closest,5249,13,Hakana Bay
Closest,5250,13,Hakana Bay
Closest,5251,13,Hakana Bay
Closest,5252,13,Hakana Bay
Closest,5253,13,Hakana Bay
Closest,5254,11,Punga Cove
Closest,5255,11,Punga Cove
Closest,5256,11,Punga Cove
Closest,5257,11,Punga Cove
Closest,5258,11,Punga Cove
Closest,5259,13,Hakana Bay
Closest,5260,11,Punga Cove
Closest,5261,13,Hakana Bay
Closest,5262,13,Hakana Bay
Closest,5263,13,Hakana Bay
Closest,5264,13,Hakana Bay
Closest,5265,13,Hakana Bay
Closest,5266,13,Hakana Bay
Closest,5267,13,Hakana Bay
Closest,5268,13,Hakana Bay
Closest,5269,13,Hakana Bay
Closest,5270,13,Hakana Bay
Closest,5271,13,Hakana Bay
Closest,5272,13,Hakana Bay
Closest,5273,13,Hakana Bay
Closest,5274,13,Hakana Bay
Closest,5275,13,Hakana Bay
Closest,5276,13,Hakana Bay
Closest,5277,13,Hakana Bay
Closest,5278,13,Hakana Bay
Closest,5279,13,Hakana Bay
Closest,5280,13,Hakana Bay
Closest,5281,13,Hakana Bay
Closest,5282,27,Sandy Bay
Closest,5283,27,Sandy Bay
Closest,5284,13,Hakana Bay
Closest,5285,27,Sandy Bay
Closest,5286,27,Sandy Bay
Closest,5287,27,Sandy Bay
Closest,5288,27,Sandy Bay
Closest,5289,27,Sandy Bay
Closest,5290,27,Sandy Bay
Closest,5291,27,Sandy Bay
Closest,5292,13,Hakana Bay
Closest,5293,13,Hakana Bay
Closest,5294,13,Hakana Bay
Closest,5295,13,Hakana Bay
Closest,5296,13,Hakana Bay
Closest,5297,13,Hakana Bay
Closest,5298,13,Hakana Bay
Closest,5299,13,Hakana Bay
Closest,5300,13,Hakana Bay
Closest,5301,13,Hakana Bay
Closest,5302,13,Hakana Bay
Closest,5303,13,Hakana Bay
Closest,5304,13,Hakana Bay
Closest,5305,13,Hakana Bay
Closest,5306,13,Hakana Bay
Closest,5307,13,Hakana Bay
Closest,5308,13,Hakana Bay
Closest,5309,13,Hakana Bay
Closest,5310,13,Hakana Bay
Closest,5311,13,Hakana Bay
Closest,5312,13,Hakana Bay
Closest,5313,13,Hakana Bay
Closest,5314,13,Hakana Bay
Closest,5315,13,Hakana Bay
Closest,5316,13,Hakana Bay
Closest,5317,13,Hakana Bay
Closest,5318,13,Hakana Bay
Closest,5319,13,Hakana Bay
Closest,5320,13,Hakana Bay
Closest,5321,13,Hakana Bay
Closest,5322,13,Hakana Bay
Closest,5323,13,Hakana Bay
Closest,5324,13,Hakana Bay
Closest,5325,13,Hakana Bay
Closest,5326,13,Hakana Bay
Closest,5327,13,Hakana Bay
Closest,5328,13,Hakana Bay
Closest,5329,13,Hakana Bay
Closest,5330,13,Hakana Bay
Closest,5331,13,Hakana Bay
Closest,5332,13,Hakana Bay
Closest,5333,13,Hakana Bay
Closest,5334,13,Hakana Bay
Closest,5335,13,Hakana Bay
Closest,5336,13,Hakana Bay
Closest,5337,13,Hakana Bay
Closest,5338,13,Hakana Bay
Closest,5339,13,Hakana Bay
Closest,5340,13,Hakana Bay
Closest,5341,13,Hakana Bay
Closest,5342,13,Hakana Bay
Closest,5343,13,Hakana Bay
Closest,5344,13,Hakana Bay
Closest,5345,13,Hakana Bay
Closest,5346,13,Hakana Bay
Closest,5347,13,Hakana Bay
Closest,5348,13,Hakana Bay
Closest,5349,13,Hakana Bay
Closest,5350,13,Hakana Bay
Closest,5351,13,Hakana Bay
Closest,5352,13,Hakana Bay
Closest,5353,12,Oyster Bay
Closest,5354,12,Oyster Bay
Closest,5355,12,Oyster Bay
Closest,5356,13,Hakana Bay
Closest,5357,13,Hakana Bay
Closest,5358,13,Hakana Bay
Closest,5359,13,Hakana Bay
Closest,5360,13,Hakana Bay
Closest,5361,13,Hakana Bay
Closest,5362,13,Hakana Bay
Closest,5363,13,Hakana Bay
Closest,5364,13,Hakana Bay
Closest,5365,13,Hakana Bay
Closest,5366,13,Hakana Bay
Closest,5367,13,Hakana Bay
Closest,5368,13,Hakana Bay
Closest,5369,13,Hakana Bay
Closest,5370,13,Hakana Bay
Closest,5371,13,Hakana Bay
Closest,5372,13,Hakana Bay
Closest,5373,13,Hakana Bay
Closest,5374,13,Hakana Bay
Closest,5375,12,Oyster Bay
Closest,5376,9,Ngakuta Bay
Closest,5377,9,Ngakuta Bay
Closest,5378,9,Ngakuta Bay
Closest,5379,9,Ngakuta Bay
Closest,5380,9,Ngakuta Bay
Closest,5381,9,Ngakuta Bay
Closest,5382,9,Ngakuta Bay
Closest,5383,9,Ngakuta Bay
Closest,5384,9,Ngakuta Bay
Closest,5385,9,Ngakuta Bay
Closest,5386,9,Ngakuta Bay
Closest,5387,9,Ngakuta Bay
Closest,5388,12,Oyster Bay
Closest,5389,12,Oyster Bay
Closest,5390,9,Ngakuta Bay
Closest,5391,12,Oyster Bay
Closest,5392,12,Oyster Bay
Closest,5393,12,Oyster Bay
Closest,5394,9,Ngakuta Bay
Closest,5395,9,Ngakuta Bay
Closest,5396,9,Ngakuta Bay
Closest,5397,9,Ngakuta Bay
Closest,5398,9,Ngakuta Bay
Closest,5399,9,Ngakuta Bay
Closest,5400,9,Ngakuta Bay
Closest,5401,12,Oyster Bay
Closest,5402,12,Oyster Bay
Closest,5403,12,Oyster Bay
Closest,5404,12,Oyster Bay
Closest,5405,12,Oyster Bay
Closest,5406,9,Ngakuta Bay
Closest,5407,12,Oyster Bay
Closest,5408,12,Oyster Bay
Closest,5409,12,Oyster Bay
Closest,5410,12,Oyster Bay
Closest,5411,9,Ngakuta Bay
Closest,5412,12,Oyster Bay
Closest,5413,9,Ngakuta Bay
Closest,5414,12,Oyster Bay
Closest,5415,12,Oyster Bay
Closest,5416,12,Oyster Bay
Closest,5417,12,Oyster Bay
Closest,5418,12,Oyster Bay
Closest,5419,12,Oyster Bay
Closest,5420,12,Oyster Bay
Closest,5421,9,Ngakuta Bay
Closest,5422,9,Ngakuta Bay
Closest,5423,9,Ngakuta Bay
Closest,5424,9,Ngakuta Bay
Closest,5425,9,Ngakuta Bay
Closest,5426,9,Ngakuta Bay
Closest,5427,9,Ngakuta Bay
Closest,5428,9,Ngakuta Bay
Closest,5429,9,Ngakuta Bay
Closest,5430,9,Ngakuta Bay
Closest,5431,12,Oyster Bay
Closest,5432,12,Oyster Bay
Closest,5433,12,Oyster Bay
Closest,5434,12,Oyster Bay
Closest,5435,12,Oyster Bay
Closest,5436,12,Oyster Bay
Closest,5437,12,Oyster Bay
Closest,5438,13,Hakana Bay
Closest,5439,13,Hakana Bay
Closest,5440,12,Oyster Bay
Closest,5441,12,Oyster Bay
Closest,5442,12,Oyster Bay
Closest,5443,12,Oyster Bay
Closest,5444,12,Oyster Bay
Closest,5445,12,Oyster Bay
Closest,5446,12,Oyster Bay
Closest,5447,13,Hakana Bay
Closest,5448,13,Hakana Bay
Closest,5449,13,Hakana Bay
Closest,5450,13,Hakana Bay
Closest,5451,13,Hakana Bay
Closest,5452,13,Hakana Bay
Closest,5453,13,Hakana Bay
Closest,5454,13,Hakana Bay
Closest,5455,13,Hakana Bay
Closest,5456,13,Hakana Bay
Closest,5457,13,Hakana Bay
Closest,5458,13,Hakana Bay
Closest,5459,13,Hakana Bay
Closest,5460,13,Hakana Bay
Closest,5461,13,Hakana Bay
Closest,5462,13,Hakana Bay
Closest,5463,13,Hakana Bay
Closest,5464,13,Hakana Bay
Closest,5465,13,Hakana Bay
Closest,5466,13,Hakana Bay
Closest,5467,12,Oyster Bay
Closest,5468,13,Hakana Bay
Closest,5469,13,Hakana Bay
Closest,5470,13,Hakana Bay
Closest,5471,13,Hakana Bay
Closest,5472,13,Hakana Bay
Closest,5473,13,Hakana Bay
Closest,5474,12,Oyster Bay
Closest,5475,12,Oyster Bay
Closest,5476,12,Oyster Bay
Closest,5477,12,Oyster Bay
Closest,5478,12,Oyster Bay
Closest,5479,12,Oyster Bay
Closest,5480,12,Oyster Bay
Closest,5481,12,Oyster Bay
Closest,5482,12,Oyster Bay
Closest,5483,12,Oyster Bay
Closest,5484,12,Oyster Bay
Closest,5485,12,Oyster Bay
Closest,5486,12,Oyster Bay
Closest,5487,12,Oyster Bay
Closest,5488,12,Oyster Bay
Closest,5489,12,Oyster Bay
Closest,5490,12,Oyster Bay
Closest,5491,12,Oyster Bay
Closest,5492,12,Oyster Bay
Closest,5493,12,Oyster Bay
Closest,5494,12,Oyster Bay
Closest,5495,12,Oyster Bay
Closest,5496,12,Oyster Bay
Closest,5497,12,Oyster Bay
Closest,5498,12,Oyster Bay
Closest,5499,12,Oyster Bay
Closest,5501,12,Oyster Bay
Closest,5502,12,Oyster Bay
Closest,5503,12,Oyster Bay
Closest,5504,12,Oyster Bay
Closest,5505,12,Oyster Bay
Closest,5506,12,Oyster Bay
Closest,5507,12,Oyster Bay
Closest,5508,13,Hakana Bay
Closest,5509,12,Oyster Bay
Closest,5510,12,Oyster Bay
Closest,5511,12,Oyster Bay
Closest,5512,12,Oyster Bay
Closest,5513,12,Oyster Bay
Closest,5514,12,Oyster Bay
Closest,5515,8,Momorangi Bay
Closest,5516,8,Momorangi Bay
Closest,5517,8,Momorangi Bay
Closest,5518,8,Momorangi Bay
Closest,5519,8,Momorangi Bay
Closest,5520,7,Grove Point/Arm Jetty
Closest,5521,7,Grove Point/Arm Jetty
Closest,5522,8,Momorangi Bay
Closest,5523,8,Momorangi Bay
Closest,5524,8,Momorangi Bay
Closest,5525,8,Momorangi Bay
Closest,5526,8,Momorangi Bay
Closest,5527,8,Momorangi Bay
Closest,5528,8,Momorangi Bay
Closest,5529,8,Momorangi Bay
Closest,5530,8,Momorangi Bay
Closest,5531,8,Momorangi Bay
Closest,5532,8,Momorangi Bay
Closest,5533,8,Momorangi Bay
Closest,5534,8,Momorangi Bay
Closest,5535,8,Momorangi Bay
Closest,5536,8,Momorangi Bay
Closest,5537,8,Momorangi Bay
Closest,5538,8,Momorangi Bay
Closest,5539,8,Momorangi Bay
Closest,5540,9,Ngakuta Bay
Closest,5541,9,Ngakuta Bay
Closest,5542,9,Ngakuta Bay
Closest,5543,9,Ngakuta Bay
Closest,5544,9,Ngakuta Bay
Closest,5545,9,Ngakuta Bay
Closest,5546,9,Ngakuta Bay
Closest,5547,9,Ngakuta Bay
Closest,5548,9,Ngakuta Bay
Closest,5549,9,Ngakuta Bay
Closest,5550,8,Momorangi Bay
Closest,5551,8,Momorangi Bay
Closest,5552,9,Ngakuta Bay
Closest,5553,9,Ngakuta Bay
Closest,5554,9,Ngakuta Bay
Closest,5555,9,Ngakuta Bay
Closest,5556,9,Ngakuta Bay
Closest,5557,9,Ngakuta Bay
Closest,5558,9,Ngakuta Bay
Closest,5559,9,Ngakuta Bay
Closest,5560,9,Ngakuta Bay
Closest,5561,9,Ngakuta Bay
Closest,5562,9,Ngakuta Bay
Closest,5563,9,Ngakuta Bay
Closest,5564,9,Ngakuta Bay
Closest,5565,9,Ngakuta Bay
Closest,5566,9,Ngakuta Bay
Closest,5567,9,Ngakuta Bay
Closest,5568,9,Ngakuta Bay
Closest,5569,9,Ngakuta Bay
Closest,5570,9,Ngakuta Bay
Closest,5571,9,Ngakuta Bay
Closest,5572,9,Ngakuta Bay
Closest,5573,9,Ngakuta Bay
Closest,5574,9,Ngakuta Bay
Closest,5575,9,Ngakuta Bay
Closest,5576,9,Ngakuta Bay
Closest,5577,9,Ngakuta Bay
Closest,5578,8,Momorangi Bay
Closest,5579,8,Momorangi Bay
Closest,5580,8,Momorangi Bay
Closest,5581,9,Ngakuta Bay
Closest,5582,9,Ngakuta Bay
Closest,5583,9,Ngakuta Bay
Closest,5584,9,Ngakuta Bay
Closest,5585,9,Ngakuta Bay
Closest,5586,9,Ngakuta Bay
Closest,5587,9,Ngakuta Bay
Closest,5588,9,Ngakuta Bay
Closest,5589,9,Ngakuta Bay
Closest,5590,9,Ngakuta Bay
Closest,5591,9,Ngakuta Bay
Closest,5592,9,Ngakuta Bay
Closest,5593,9,Ngakuta Bay
Closest,5594,9,Ngakuta Bay
Closest,5595,9,Ngakuta Bay
Closest,5596,9,Ngakuta Bay
Closest,5597,9,Ngakuta Bay
Closest,5598,9,Ngakuta Bay
Closest,5599,9,Ngakuta Bay
Closest,5600,9,Ngakuta Bay
Closest,5601,9,Ngakuta Bay
Closest,5602,9,Ngakuta Bay
Closest,5603,9,Ngakuta Bay
Closest,5604,9,Ngakuta Bay
Closest,5605,9,Ngakuta Bay
Closest,5606,9,Ngakuta Bay
Closest,5607,9,Ngakuta Bay
Closest,5608,9,Ngakuta Bay
Closest,5609,9,Ngakuta Bay
Closest,5610,9,Ngakuta Bay
Closest,5611,9,Ngakuta Bay
Closest,5612,9,Ngakuta Bay
Closest,5613,9,Ngakuta Bay
Closest,5614,9,Ngakuta Bay
Closest,5615,9,Ngakuta Bay
Closest,5616,9,Ngakuta Bay
Closest,5617,9,Ngakuta Bay
Closest,5618,9,Ngakuta Bay
Closest,5619,9,Ngakuta Bay
Closest,5620,9,Ngakuta Bay
Closest,5621,9,Ngakuta Bay
Closest,5622,9,Ngakuta Bay
Closest,5623,9,Ngakuta Bay
Closest,5624,9,Ngakuta Bay
Closest,5625,9,Ngakuta Bay
Closest,5626,9,Ngakuta Bay
Closest,5627,9,Ngakuta Bay
Closest,5628,9,Ngakuta Bay
Closest,5629,9,Ngakuta Bay
Closest,5630,9,Ngakuta Bay
Closest,5631,9,Ngakuta Bay
Closest,5632,9,Ngakuta Bay
Closest,5633,9,Ngakuta Bay
Closest,5634,9,Ngakuta Bay
Closest,5635,9,Ngakuta Bay
Closest,5636,9,Ngakuta Bay
Closest,5637,9,Ngakuta Bay
Closest,5638,9,Ngakuta Bay
Closest,5639,9,Ngakuta Bay
Closest,5640,9,Ngakuta Bay
Closest,5641,9,Ngakuta Bay
Closest,5642,9,Ngakuta Bay
Closest,5643,9,Ngakuta Bay
Closest,5644,9,Ngakuta Bay
Closest,5645,9,Ngakuta Bay
Closest,5646,9,Ngakuta Bay
Closest,5647,9,Ngakuta Bay
Closest,5648,9,Ngakuta Bay
Closest,5649,9,Ngakuta Bay
Closest,5650,9,Ngakuta Bay
Closest,5651,9,Ngakuta Bay
Closest,5652,9,Ngakuta Bay
Closest,5653,9,Ngakuta Bay
Closest,5654,9,Ngakuta Bay
Closest,5655,9,Ngakuta Bay
Closest,5656,9,Ngakuta Bay
Closest,5657,9,Ngakuta Bay
Closest,5658,9,Ngakuta Bay
Closest,5659,9,Ngakuta Bay
Closest,5660,9,Ngakuta Bay
Closest,5661,9,Ngakuta Bay
Closest,5662,9,Ngakuta Bay
Closest,5663,9,Ngakuta Bay
Closest,5664,9,Ngakuta Bay
Closest,5665,9,Ngakuta Bay
Closest,5666,9,Ngakuta Bay
Closest,5667,9,Ngakuta Bay
Closest,5668,9,Ngakuta Bay
Closest,5669,9,Ngakuta Bay
Closest,5670,9,Ngakuta Bay
Closest,5671,9,Ngakuta Bay
Closest,5672,9,Ngakuta Bay
Closest,5673,9,Ngakuta Bay
Closest,5674,9,Ngakuta Bay
Closest,5675,9,Ngakuta Bay
Closest,5676,9,Ngakuta Bay
Closest,5677,9,Ngakuta Bay
Closest,5678,9,Ngakuta Bay
Closest,5679,9,Ngakuta Bay
Closest,5680,9,Ngakuta Bay
Closest,5681,9,Ngakuta Bay
Closest,5682,9,Ngakuta Bay
Closest,5683,9,Ngakuta Bay
Closest,5684,9,Ngakuta Bay
Closest,5685,9,Ngakuta Bay
Closest,5687,9,Ngakuta Bay
Closest,5688,9,Ngakuta Bay
Closest,5689,9,Ngakuta Bay
Closest,5692,9,Ngakuta Bay
Closest,5693,9,Ngakuta Bay
Closest,5694,9,Ngakuta Bay
Closest,5695,9,Ngakuta Bay
Closest,5696,9,Ngakuta Bay
Closest,5697,9,Ngakuta Bay
Closest,5698,9,Ngakuta Bay
Closest,5699,9,Ngakuta Bay
Closest,5700,9,Ngakuta Bay
Closest,5701,9,Ngakuta Bay
Closest,5702,9,Ngakuta Bay
Closest,5703,9,Ngakuta Bay
Closest,5704,9,Ngakuta Bay
Closest,5705,9,Ngakuta Bay
Closest,5706,9,Ngakuta Bay
Closest,5707,9,Ngakuta Bay
Closest,5708,9,Ngakuta Bay
Closest,5709,9,Ngakuta Bay
Closest,5710,12,Oyster Bay
Closest,5711,9,Ngakuta Bay
Closest,5712,9,Ngakuta Bay
Closest,5713,9,Ngakuta Bay
Closest,5714,9,Ngakuta Bay
Closest,5715,12,Oyster Bay
Closest,5716,12,Oyster Bay
Closest,5717,12,Oyster Bay
Closest,5718,12,Oyster Bay
Closest,5719,12,Oyster Bay
Closest,5720,12,Oyster Bay
Closest,5721,12,Oyster Bay
Closest,5722,12,Oyster Bay
Closest,5723,12,Oyster Bay
Closest,5724,12,Oyster Bay
Closest,5725,12,Oyster Bay
Closest,5727,12,Oyster Bay
Closest,5728,12,Oyster Bay
Closest,5729,12,Oyster Bay
Closest,5730,12,Oyster Bay
Closest,5731,12,Oyster Bay
Closest,5732,12,Oyster Bay
Closest,5733,12,Oyster Bay
Closest,5734,12,Oyster Bay
Closest,5735,12,Oyster Bay
Closest,5736,12,Oyster Bay
Closest,5737,12,Oyster Bay
Closest,5738,12,Oyster Bay
Closest,5739,12,Oyster Bay
Closest,5740,12,Oyster Bay
Closest,5741,12,Oyster Bay
Closest,5742,12,Oyster Bay
Closest,5743,12,Oyster Bay
Closest,5744,12,Oyster Bay
Closest,5745,12,Oyster Bay
Closest,5746,12,Oyster Bay
Closest,5747,12,Oyster Bay
Closest,5748,12,Oyster Bay
Closest,5749,12,Oyster Bay
Closest,5750,12,Oyster Bay
Closest,5751,12,Oyster Bay
Closest,5752,12,Oyster Bay
Closest,5753,12,Oyster Bay
Closest,5754,12,Oyster Bay
Closest,5755,12,Oyster Bay
Closest,5756,12,Oyster Bay
Closest,5757,12,Oyster Bay
Closest,5758,12,Oyster Bay
Closest,5759,12,Oyster Bay
Closest,5760,12,Oyster Bay
Closest,5761,12,Oyster Bay
Closest,5762,12,Oyster Bay
Closest,5763,12,Oyster Bay
Closest,5764,12,Oyster Bay
Closest,5765,12,Oyster Bay
Closest,5766,12,Oyster Bay
Closest,5767,12,Oyster Bay
Closest,5768,12,Oyster Bay
Closest,5769,12,Oyster Bay
Closest,5770,12,Oyster Bay
Closest,5771,12,Oyster Bay
Closest,5772,12,Oyster Bay
Closest,5773,12,Oyster Bay
Closest,5774,12,Oyster Bay
Closest,5775,12,Oyster Bay
Closest,5776,12,Oyster Bay
Closest,5777,12,Oyster Bay
Closest,5778,12,Oyster Bay
Closest,5779,12,Oyster Bay
Closest,5780,12,Oyster Bay
Closest,5781,12,Oyster Bay
Closest,5782,12,Oyster Bay
Closest,5783,12,Oyster Bay
Closest,5784,12,Oyster Bay
Closest,5785,12,Oyster Bay
Closest,5786,12,Oyster Bay
Closest,5787,12,Oyster Bay
Closest,5788,12,Oyster Bay
Closest,5789,12,Oyster Bay
Closest,5790,12,Oyster Bay
Closest,5791,12,Oyster Bay
Closest,5792,12,Oyster Bay
Closest,5793,12,Oyster Bay
Closest,5794,12,Oyster Bay
Closest,5795,12,Oyster Bay
Closest,5796,12,Oyster Bay
Closest,5797,12,Oyster Bay
Closest,5798,12,Oyster Bay
Closest,5799,12,Oyster Bay
Closest,5800,12,Oyster Bay
Closest,5801,12,Oyster Bay
