property_id,category_desc,area_ha
3735543,Beef and Sheep,0.038
3735550,Beef and Sheep,0.339
3735551,Beef and Sheep,0.065
3735556,Sheep,0.028
3735568,Forestry,8.26
3735568,Sheep,3.537
3735576,Beef and Sheep,0.078
3735577,Beef and Sheep,0.011
3735578,Forestry,0.545
3735580,Sheep,0.051
3735584,Beef and Sheep,1.572
3735584,Dairy,0.01
3735585,Forestry,4.353
3735595,Beef and Sheep,0.03
3735603,Forestry,4.373
3735604,Forestry,2.152
3735610,Beef and Sheep,0.237
3735622,Sheep,0.016
3735630,Beef and Sheep,14.826
3735636,Beef and Sheep,0.688
3735641,Sheep,0.34
3735644,Beef and Sheep,0.03
3735664,Sheep,0.002
3735668,Forestry,10.99
3735673,Forestry,0.291
3735682,Forestry,0.356
3735684,Forestry,0.388
3735698,Sheep,0.685
3735701,Forestry,0.001
3735701,Sheep,0.364
3735705,Sheep,0.04
3735713,Beef and Sheep,0.1
3735736,Forestry,0.148
3735752,Beef and Sheep,7.303
3735752,Forestry,0.092
3735752,Sheep,9.1
3735773,Beef and Sheep,0.005
3735789,Forestry,0.028
3735790,Forestry,11.48
3735808,Dairy,0.029
3735815,Sheep,0.004
3735825,Beef and Sheep,0.353
3735838,Forestry,35.82
3735849,Sheep,0.034
3735852,Beef and Sheep,0.16
3735853,Sheep,2.181
3735863,Sheep,0.043
3735865,Beef and Sheep,35.394
3735865,Sheep,3.1
3735868,Forestry,0.03
3735876,Beef and Sheep,0.006
3735876,Dairy,19.961
3735876,Forestry,0.526
3735876,Sheep,0.068
3735878,Beef and Sheep,0.287
3735880,Sheep,0.04
3735884,Forestry,0.234
3735891,Forestry,2.644
3735904,Beef and Sheep,0.304
3735905,Sheep,0.292
3735910,Forestry,5.887
3735920,Beef and Sheep,0.372
3735920,Sheep,0.032
3735947,Forestry,57.299
3735947,Sheep,5.414
3735963,Sheep,0.004
3735974,Sheep,0.163
3735977,Forestry,16.894
3735977,Sheep,2.336
3735980,Forestry,0.091
3735983,Sheep,0.095
3735985,Beef and Sheep,0.121
3736048,Forestry,3.801
3736083,Beef and Sheep,0.836
3736093,Beef and Sheep,0.559
3736099,Beef and Sheep,0.209
3736108,Forestry,0.148
3736118,Sheep,0.22
3736127,Dairy,3.106
3736127,Sheep,0.027
3736214,Beef and Sheep,0.218
3736244,Forestry,0.454
3736244,Sheep,1.689
3736255,Forestry,6.303
3736256,Beef and Sheep,0.965
3736256,Sheep,0.198
3736257,Beef and Sheep,1.398
3736257,Forestry,0.01
3736257,Sheep,0.631
3736261,Beef and Sheep,0.655
3736262,Dairy,4.744
3736267,Beef and Sheep,0.97
3736267,Forestry,0.752
3736268,Beef and Sheep,6.113
3736276,Beef and Sheep,0.137
3736276,Forestry,112.426
3736276,Sheep,1.56
3736333,Beef and Sheep,0.361
3736333,Dairy,0.27
3736372,Beef and Sheep,0.012
3736372,Sheep,50.79
3736427,Beef and Sheep,0.164
3736429,Forestry,21.195
3736437,Beef and Sheep,1.462
3736437,Forestry,0.405
3736453,Sheep,0.162
3736465,Sheep,1.415
3736466,Beef and Sheep,0.072
3736467,Beef and Sheep,4.969
3736467,Forestry,13.711
3736467,Sheep,0.026
3736468,Beef and Sheep,1.213
3736475,Dairy,6.229
3736477,Sheep,0.245
3736486,Sheep,59.904
3736489,Sheep,3.749
3736499,Sheep,2.345
3736504,Beef and Sheep,0.743
3736519,Sheep,0.274
3736550,Beef and Sheep,0.172
3736639,Sheep,0.087
3736648,Beef and Sheep,0.079
3736648,Dairy,35.085
3736648,Forestry,20.119
3736649,Forestry,0.227
3736651,Forestry,23.264
3736651,Sheep,2.519
3736691,Sheep,0.003
3736694,Beef and Sheep,0.823
3736740,Beef and Sheep,9.713
3736740,Sheep,14.474
3736858,Beef and Sheep,0.472
3736858,Dairy,0
3736858,Forestry,0.002
3736879,Dairy,1.24
3736879,Forestry,0.013
3736901,Forestry,0.147
3736913,Forestry,2.962
3736913,Sheep,1.59
3737029,Beef and Sheep,0.062
3737029,Dairy,18.539
3737029,Forestry,0.049
3737075,Sheep,0.021
3737096,Beef and Sheep,0.129
3737096,Forestry,0.065
3737112,Sheep,2.174
3737113,Dairy,5.272
3737118,Dairy,0.089
3737130,Sheep,0.483
3737156,Dairy,0.007
3737170,Forestry,0.159
3737177,Beef and Sheep,2.731
3737190,Dairy,20.971
3737190,Forestry,8.633
3737195,Forestry,0.038
3737206,Forestry,0.249
3737215,Beef and Sheep,8.02
3737215,Dairy,27.52
3737215,Forestry,16.684
3737225,Beef and Sheep,14.997
3737225,Cropping,8.536
3737225,Sheep,1.618
3737227,Forestry,0.602
3737232,Sheep,0.023
3737234,Sheep,0.016
3737237,Forestry,0
3737237,Sheep,0.091
3737238,Forestry,0.038
3737238,Sheep,0.696
3737253,Beef and Sheep,0.049
3737255,Beef and Sheep,13.741
3737256,Beef and Sheep,0.075
3737256,Dairy,12.311
3737285,Forestry,0.465
3737285,Sheep,0.429
3737336,Sheep,0.064
3737353,Beef and Sheep,1.015
3737353,Forestry,0.026
3737386,Beef and Sheep,0.088
3737386,Dairy,48.825
3737389,Dairy,0.091
3737389,Forestry,0.814
3737393,Sheep,108.146
3737406,Dairy,30.112
3737406,Forestry,1.517
3737407,Beef and Sheep,0.011
3737407,Dairy,6.214
3737408,Dairy,0.097
3737423,Sheep,0.084
3737425,Sheep,0.086
3737543,Sheep,0.127
3737545,Sheep,0.117
3737550,Forestry,0.125
3737625,Forestry,4.06
3737626,Forestry,3.283
3737626,Sheep,0.07
3737669,Dairy,0.182
3737669,Forestry,30.802
3737690,Beef and Sheep,0.02
3737690,Dairy,31.027
3737690,Forestry,1.88
3737695,Forestry,0.379
3737734,Dairy,0.208
3737735,Dairy,43.122
3737735,Forestry,5.503
3737736,Dairy,3.496
3737736,Forestry,0.709
3737739,Dairy,67.412
3737739,Forestry,6.268
3737751,Forestry,0.021
3737774,Sheep,0.036
3737788,Sheep,0.088
3737796,Sheep,1.518
3737797,Beef and Sheep,0.202
3737809,Beef and Sheep,9.033
3737809,Sheep,7.93
3737854,Beef and Sheep,0.005
3737864,Dairy,0.43
3737864,Forestry,57.123
3737864,Sheep,0.065
3737867,Sheep,0.008
3737880,Sheep,0.019
3737890,Forestry,0.267
3737901,Sheep,1.06
3737904,Forestry,50.065
3737904,Sheep,0.036
3737913,Forestry,3.47
3737943,Beef and Sheep,0.02
3737943,Dairy,0.186
3737950,Forestry,0.696
3738010,Dairy,0.073
3738011,Beef and Sheep,0.101
3738047,Sheep,0.193
3738061,Beef and Sheep,0.35
3738064,Dairy,0.425
3738065,Beef and Sheep,0.115
3738070,Beef and Sheep,10.464
3738070,Sheep,0
3738075,Forestry,0.02
3738075,Sheep,0.043
3738078,Beef and Sheep,0.006
3738078,Dairy,75.803
3738078,Forestry,14.917
3738087,Dairy,4.13
3738099,Dairy,0.724
3738126,Sheep,0.054
3738140,Sheep,0.759
3738149,Beef and Sheep,0.244
3738149,Dairy,0.002
3738158,Beef and Sheep,4.291
3738158,Dairy,3.254
3738158,Forestry,9.091
3738160,Sheep,0.086
3738162,Beef and Sheep,14.309
3738169,Forestry,0.431
3738169,Sheep,0.034
3738194,Sheep,1.97
3738197,Sheep,15.228
3738201,Forestry,0.14
3738213,Sheep,0.098
3738216,Sheep,0.253
3738234,Forestry,2.654
3738234,Sheep,2.352
3738242,Beef and Sheep,0.109
3738242,Dairy,47.225
3738242,Forestry,0.767
3738251,Forestry,0.064
3738264,Beef and Sheep,1.809
3738264,Sheep,40.988
3738268,Forestry,31.984
3738272,Forestry,0.098
3738272,Sheep,0.245
3738276,Forestry,96.446
3738289,Forestry,0.878
3738303,Beef and Sheep,1.734
3738303,Forestry,0.558
3738303,Sheep,5.306
3738327,Beef and Sheep,0.093
3738327,Dairy,44.324
3738343,Forestry,0.007
3738387,Sheep,0.056
3738431,Forestry,0.002
3738432,Sheep,0.539
3738472,Forestry,1.824
3738514,Beef and Sheep,0.185
3738561,Sheep,0.127
3738579,Forestry,4.94
3738579,Sheep,149.854
3738581,Sheep,0.005
3738583,Sheep,7.823
3738602,Sheep,0.001
3738605,Beef and Sheep,0.027
3738628,Dairy,0.037
3738631,Beef and Sheep,0.168
3738631,Dairy,0.035
3738631,Sheep,0
3738632,Sheep,0.039
3738636,Beef and Sheep,0.164
3738636,Dairy,28.141
3738636,Forestry,2.62
3738671,Forestry,0.007
3738674,Beef and Sheep,0.036
3738691,Sheep,0.102
3738695,Forestry,16.258
3738702,Forestry,1.68
3738707,Dairy,0.211
3738714,Sheep,31.367
3738727,Sheep,0.026
3738732,Dairy,4.549
3738732,Sheep,0.043
3738734,Beef and Sheep,9.867
3738734,Sheep,14.953
3738736,Forestry,1.134
3738743,Beef and Sheep,0.249
3738782,Sheep,0.399
3738829,Sheep,0.176
3738913,Beef and Sheep,1.784
3738913,Dairy,2.531
3738913,Forestry,52.862
3738913,Sheep,0.01
3738922,Beef and Sheep,0.15
3738922,Dairy,0
3738950,Forestry,1.314
3738950,Sheep,0
3738985,Sheep,0.335
3739000,Beef and Sheep,1.806
3739000,Forestry,0.09
3739003,Beef and Sheep,0.778
3739003,Forestry,3.166
3739004,Beef and Sheep,7.591
3739004,Forestry,2.178
3739005,Beef and Sheep,0.708
3739005,Forestry,24.019
3739010,Forestry,0.02
3739033,Beef and Sheep,4.578
3739033,Forestry,0.242
3739033,Sheep,0.384
3739039,Sheep,0.002
3739062,Beef and Sheep,1.1
3739087,Sheep,0.861
3739167,Forestry,14.536
3739167,Sheep,2.387
3739201,Sheep,0.093
3739223,Dairy,0.648
3739237,Forestry,6.191
3739241,Forestry,0.682
3739279,Beef and Sheep,0.183
6517683,Sheep,0.452
6517684,Sheep,2.038
6518363,Sheep,0.108
6518364,Sheep,14.599
6520441,Sheep,0.345
6520442,Sheep,0.552
6520443,Sheep,0.517
6520444,Sheep,0.451
6520445,Forestry,0.009
6520445,Sheep,0.345
6520807,Sheep,0.1
6520808,Sheep,0.1
6520809,Sheep,0.161
6520810,Sheep,0.118
6520811,Sheep,0.149
6520812,Sheep,0.295
6520813,Sheep,0.138
6520814,Sheep,0.122
6520815,Sheep,0.273
6520816,Sheep,0.176
6520817,Sheep,0.121
6520818,Sheep,0.123
6520819,Sheep,0.174
6520820,Sheep,0.191
6520821,Sheep,0.148
6520822,Sheep,0.1
6522555,Sheep,0.081
6522556,Sheep,0.076
6522557,Sheep,0.049
6522558,Sheep,0.06
6523601,Beef and Sheep,1.685
6523601,Forestry,0.014
6523601,Sheep,0.261
6523602,Beef and Sheep,0.526
6523602,Sheep,0.782
6523603,Beef and Sheep,0.421
6523603,Forestry,1.466
6523603,Sheep,1.98
6523925,Forestry,56.631
6523926,Forestry,0.805
6523927,Forestry,4.035
6525152,Sheep,0.138
6525153,Sheep,0.087
6527342,Sheep,0
6527343,Sheep,0.218
6527406,Forestry,0.036
6527407,Forestry,0.006
6527953,Forestry,19.599
6527953,Sheep,5.588
6527954,Beef and Sheep,0.007
6527954,Forestry,0.127
6528520,Forestry,85.702
6528521,Forestry,0.672
6528522,Forestry,149.558
6528522,Sheep,1.06
6528523,Forestry,27.398
6528524,Forestry,15.388
6528526,Forestry,68.981
6528527,Forestry,126.791
6528529,Forestry,3.313
6528531,Forestry,2.019
6528534,Forestry,1.325
6528550,Sheep,0.087
6528551,Sheep,0
6528552,Sheep,0.131
6528553,Sheep,0.123
6531615,Sheep,0.342
6531838,Sheep,0.228
6531839,Forestry,0.115
6531839,Sheep,0.748
6531854,Forestry,19.529
6531854,Sheep,0.375
6531855,Beef and Sheep,10.69
6531855,Forestry,2.083
6531855,Sheep,3.137
6531856,Beef and Sheep,1.157
6531856,Forestry,162.499
6531856,Sheep,0.228
6531976,Beef and Sheep,4.344
6531978,Beef and Sheep,0.018
6531978,Forestry,61.845
6531978,Sheep,9.165
6532330,Beef and Sheep,0.031
6532330,Forestry,0.147
6532331,Forestry,0.144
6532974,Beef and Sheep,0.013
6532974,Sheep,0.1
6532975,Sheep,0.615
6532976,Sheep,0.479
6532977,Sheep,0.467
6532978,Sheep,0.493
6532979,Forestry,0.001
6532979,Sheep,0.396
6532980,Sheep,0.372
6532981,Forestry,0.006
6532981,Sheep,0.243
6532982,Sheep,1.221
6532983,Forestry,0.105
6532983,Sheep,0.915
6532984,Forestry,0.052
6532984,Sheep,0.167
6532985,Sheep,0.187
6532986,Forestry,0.17
6532986,Sheep,0.051
6532987,Forestry,0.211
6532987,Sheep,0.007
6532988,Forestry,0.26
6532988,Sheep,0.018
6532989,Forestry,0.336
6532989,Sheep,0.007
6532990,Sheep,0.119
6532992,Forestry,20.935
6532992,Sheep,1.065
6532993,Forestry,21.566
6532993,Sheep,0.27
6533041,Forestry,4.807
6535741,Forestry,0.002
6535741,Sheep,0.641
6535742,Sheep,0.438
6535743,Forestry,0.218
6535743,Sheep,0.418
6535744,Forestry,3.722
6535744,Sheep,2.66
6535745,Sheep,0.043
6536109,Beef and Sheep,0.669
6536109,Forestry,15.912
6536109,Sheep,1.759
6536110,Beef and Sheep,1.458
6536110,Forestry,0
6536110,Sheep,5.231
6536111,Forestry,0.04
6536111,Sheep,0.247
6536112,Forestry,1.274
6536112,Sheep,1.642
6536113,Forestry,14.474
6536114,Beef and Sheep,0.003
6536114,Forestry,8.049
6536114,Sheep,0.469
6536115,Beef and Sheep,0.196
6536115,Forestry,14.552
6536115,Sheep,0.726
6536116,Beef and Sheep,15.206
6536116,Sheep,10.171
6537249,Beef and Sheep,0.459
6537695,Forestry,0.251
6537696,Forestry,0.51
6539158,Sheep,1.957
6539159,Sheep,2.147
6539160,Sheep,1.254
6539161,Forestry,1.23
6539161,Sheep,0.721
6541812,Sheep,0.367
6541813,Sheep,0.449
6541814,Sheep,0.464
6541815,Sheep,0.174
6541842,Sheep,0.022
6542012,Sheep,52.674
6542559,Forestry,10.352
6542559,Sheep,0.12
6542560,Forestry,0.673
6542560,Sheep,1.482
6545250,Beef and Sheep,0.299
6545633,Sheep,0.067
6545634,Sheep,0.07
6545635,Sheep,0.058
6545637,Sheep,0.066
6545743,Beef and Sheep,0.668
6545744,Beef and Sheep,8.657
6545744,Dairy,0.004
6545744,Sheep,0.008
6546003,Beef and Sheep,0.008
6546004,Beef and Sheep,0.001
6546005,Beef and Sheep,0.344
6546006,Beef and Sheep,3.357
6546006,Forestry,1.472
6547570,Forestry,0.56
6549052,Forestry,0.009
6549052,Sheep,3.96
6549053,Dairy,0.373
6549053,Forestry,3.05
6549053,Sheep,0.253
6552377,Forestry,0.002
6552378,Forestry,20.381
6552378,Sheep,0.217
6552380,Beef and Sheep,0.021
6552380,Forestry,26.158
6552381,Forestry,0.197
6552382,Forestry,21.981
6552385,Beef and Sheep,0.014
6552385,Forestry,31.032
6552387,Beef and Sheep,0.06
6552387,Forestry,31.97
6552389,Beef and Sheep,0.02
6552389,Forestry,28.221
6552390,Beef and Sheep,8.551
6552390,Forestry,14.22
6552393,Beef and Sheep,2.031
6552393,Forestry,15.147
6557940,Forestry,0.047
6558738,Forestry,0.026
6558739,Forestry,0.566
6558740,Forestry,0.549
6558741,Forestry,0.594
6558742,Forestry,0.359
6558743,Forestry,0.536
6558744,Forestry,0.349
6558745,Forestry,0.176
6559599,Beef and Sheep,1.036
6559599,Forestry,108.33
6566335,Beef and Sheep,0.299
6566337,Beef and Sheep,0.074
6568422,Beef and Sheep,2.76
6568422,Forestry,7.562
6580080,Sheep,2.372
6580573,Sheep,1.759
6581507,Forestry,2.22
6583798,Beef and Sheep,0.887
6583798,Sheep,0.451
6588393,Forestry,0.572
6588394,Sheep,0.2
6589915,Beef and Sheep,2.821
6589915,Sheep,0.109
6589918,Beef and Sheep,0.117
6589920,Beef and Sheep,0.117
6589921,Beef and Sheep,1.009
6589922,Beef and Sheep,0.039
6589923,Beef and Sheep,0.045
6589927,Beef and Sheep,0.013
6589928,Beef and Sheep,0.36
6589929,Beef and Sheep,0.885
6589931,Beef and Sheep,0.041
6589933,Beef and Sheep,0.037
6589934,Beef and Sheep,0.045
6589940,Beef and Sheep,0.67
6594360,Forestry,1.064
6594882,Sheep,1.336
6594923,Beef and Sheep,3.654
6594923,Forestry,0.029
6594923,Sheep,0.626
6594924,Beef and Sheep,5.913
6594924,Sheep,0.761
6594925,Beef and Sheep,2.72
6594925,Forestry,22.144
6594925,Sheep,4.94
6604117,Forestry,13.918
6605562,Sheep,0.05
6605563,Sheep,0.045
6605564,Sheep,0.106
6605565,Sheep,0.051
6605566,Sheep,0.02
6605567,Sheep,0.054
6609062,Forestry,54.414
6609062,Sheep,0.419
6612003,Beef and Sheep,0.469
6612010,Forestry,29.948
6612010,Sheep,0.003
6616126,Sheep,0.581
6616127,Sheep,0.624
6616128,Sheep,0.621
6616129,Sheep,0.616
6626838,Forestry,0.065
6626838,Sheep,0.075
6626839,Sheep,0.043
6626840,Sheep,0.006
6627483,Beef and Sheep,0.071
6627483,Dairy,0.03
6627485,Dairy,11.957
6627485,Forestry,0.209
6627486,Beef and Sheep,0.009
6627486,Dairy,0.042
6629933,Beef and Sheep,0.055
6629934,Beef and Sheep,0.022
6629941,Beef and Sheep,0.079
6629942,Beef and Sheep,0.051
6629943,Beef and Sheep,0.05
6629946,Beef and Sheep,0.055
6629947,Beef and Sheep,0.027
6636298,Forestry,0.971
6636999,Forestry,0.043
6638561,Sheep,0.38
6638562,Sheep,0.295
6638569,Sheep,0.981
6638996,Beef and Sheep,5.427
6638996,Dairy,0.06
6638996,Forestry,0.005
6638997,Beef and Sheep,0.072
6638997,Dairy,7.769
6638997,Forestry,0.229
6639821,Sheep,0.108
6639823,Sheep,0
6644710,Forestry,59.33
6644711,Forestry,1.05
6652341,Sheep,1.092
6652774,Beef and Sheep,0.052
6653927,Beef and Sheep,0.37
6653927,Dairy,0.089
6653927,Forestry,10.046
6653928,Forestry,4.922
6653929,Dairy,0.063
6653929,Forestry,3.893
6653930,Forestry,8.481
6653931,Dairy,0.166
6653931,Forestry,19.16
6654895,Beef and Sheep,11.928
6654895,Forestry,3.152
6654895,Sheep,14.073
6654896,Beef and Sheep,1.374
6655507,Sheep,0.611
6655508,Sheep,0.04
6655509,Sheep,0.141
6665396,Forestry,0.622
6665396,Sheep,0.25
6665542,Forestry,0.089
6666144,Beef and Sheep,0.394
6666145,Beef and Sheep,0.838
6666146,Beef and Sheep,0
6669573,Sheep,0.003
6669574,Sheep,0.092
6669575,Sheep,0.213
6669576,Sheep,0.273
6670980,Forestry,0.66
6670981,Forestry,1.864
6674960,Beef and Sheep,1.029
6674960,Dairy,0.047
6674961,Beef and Sheep,0.09
6674961,Dairy,12.063
6674961,Forestry,0.233
6675553,Sheep,0.055
6675554,Sheep,0.052
6676511,Sheep,0.016
6679875,Forestry,0.032
6682520,Beef and Sheep,2.683
6682520,Forestry,12.522
6682521,Beef and Sheep,1.05
6682521,Forestry,0.096
6682522,Beef and Sheep,0.714
6682522,Forestry,0.007
6682523,Beef and Sheep,0.941
6682524,Beef and Sheep,0.418
6684038,Beef and Sheep,1.373
6684038,Dairy,0.199
6684039,Beef and Sheep,0.021
6684039,Dairy,22.059
6684039,Forestry,0.942
6685560,Beef and Sheep,4.938
6685560,Sheep,0.03
6685561,Beef and Sheep,6.947
6685561,Sheep,3.27
6685562,Beef and Sheep,1.232
6689234,Sheep,0.21
6689235,Sheep,0.355
6689237,Sheep,3.859
6689239,Sheep,0.19
6689241,Sheep,0.388
6692047,Beef and Sheep,1.052
6692048,Beef and Sheep,0.451
6693772,Forestry,9.149
6694306,Beef and Sheep,1.01
6695433,Forestry,0.029
6696023,Sheep,0.031
6697594,Dairy,28.005
6697594,Forestry,1.524
6697595,Dairy,0.521
6697595,Forestry,81.213
6697901,Beef and Sheep,0.902
6697902,Beef and Sheep,0.818
6697917,Forestry,3.295
6699202,Forestry,0.038
6703372,Forestry,0.006
6703372,Sheep,2.42
6703373,Forestry,0.167
6703373,Sheep,0.922
6705144,Forestry,13.405
6705144,Sheep,0.14
6705145,Forestry,39.951
6705145,Sheep,0.942
6707937,Beef and Sheep,0.096
6707938,Beef and Sheep,0.096
6708684,Dairy,0.007
6713798,Beef and Sheep,3.984
6713798,Forestry,0.193
6713798,Sheep,0.103
6713800,Beef and Sheep,0.461
6713805,Beef and Sheep,0.125
6713807,Beef and Sheep,0.017
6717649,Sheep,0.057
6717650,Sheep,0
6720692,Beef and Sheep,6.067
6720692,Forestry,3.439
6720693,Beef and Sheep,5.032
6720693,Forestry,3.47
6720743,Beef and Sheep,0.011
6720744,Beef and Sheep,1.281
6720744,Forestry,26.836
6720983,Sheep,0.013
6721041,Beef and Sheep,0.087
6721041,Dairy,33.321
6721041,Forestry,1.179
6721042,Beef and Sheep,0.005
6721042,Dairy,3.833
6721042,Forestry,0.001
6721123,Beef and Sheep,1.619
6721124,Beef and Sheep,3.765
6724379,Beef and Sheep,0.152
6724379,Sheep,5.267
6727601,Beef and Sheep,0.816
6727603,Beef and Sheep,0.039
6727604,Beef and Sheep,0.074
6727943,Sheep,0.185
6727944,Sheep,0.45
6727945,Forestry,0.006
6727945,Sheep,0.391
6736877,Beef and Sheep,0.729
6736878,Beef and Sheep,0.985
6736879,Beef and Sheep,1
6736880,Beef and Sheep,0.909
6736880,Forestry,0.011
6740278,Dairy,0.58
6740279,Beef and Sheep,0.016
6740279,Dairy,24.078
6746371,Beef and Sheep,1.586
6746371,Sheep,3.23
6751179,Beef and Sheep,0.332
6751179,Dairy,53.067
6751179,Forestry,3.821
6751179,Sheep,0.036
6751180,Beef and Sheep,0.036
6751180,Dairy,1.571
6751180,Forestry,79.003
6751180,Sheep,1.711
6751181,Beef and Sheep,0.036
6751181,Dairy,1.59
6752549,Beef and Sheep,1.995
6752549,Dairy,0.066
6752550,Beef and Sheep,1.933
6752551,Beef and Sheep,0.405
6752552,Beef and Sheep,0.158
6752552,Dairy,9.99
6752555,Beef and Sheep,0.025
6753649,Beef and Sheep,0.032
6753649,Sheep,0.039
6753650,Beef and Sheep,3.156
6753650,Sheep,0.207
6753687,Forestry,0.272
6757448,Forestry,0.002
6758023,Forestry,4.949
6758024,Forestry,1.126
6759422,Beef and Sheep,1.856
6759422,Dairy,0.058
6759422,Sheep,0.661
6759423,Beef and Sheep,8.542
6759423,Forestry,33.091
6759423,Sheep,1.586
6761340,Beef and Sheep,1.428
6761340,Dairy,0.117
6761341,Beef and Sheep,0.487
6761341,Dairy,30.692
6761341,Forestry,0.104
6765136,Forestry,0.712
6766461,Forestry,0.011
6767333,Beef and Sheep,0.313
6767333,Forestry,8.313
6767333,Sheep,1.638
6768675,Forestry,46.939
6776463,Forestry,1.518
6776464,Forestry,10.639
6781588,Forestry,1.196
6781588,Sheep,0.027
6788880,Forestry,3.273
6788882,Forestry,1.89
6788883,Forestry,1.03
6788884,Forestry,0.374
6788885,Forestry,0.483
6796613,Forestry,1.139
6796613,Sheep,1.039
6796614,Forestry,2.059
6796614,Sheep,0.048
6796615,Forestry,2.48
6796615,Sheep,0.033
6796616,Forestry,1.655
6796616,Sheep,0.024
6796617,Forestry,0.699
6796618,Forestry,3.315
6796702,Sheep,0.002
6797256,Beef and Sheep,0.583
6797256,Dairy,0.137
6797257,Beef and Sheep,0.231
6797257,Dairy,54.913
6797257,Forestry,14.982
6799110,Forestry,55.17
6799110,Sheep,0.518
6799111,Forestry,60.705
6799180,Sheep,57.444
6802494,Beef and Sheep,1.52
6802494,Dairy,1.223
6802495,Beef and Sheep,0.287
6802495,Dairy,36.63
6802495,Forestry,3.42
6802495,Sheep,0.039
6802496,Beef and Sheep,0.882
6802496,Dairy,17.269
6802497,Beef and Sheep,0.291
6802497,Dairy,9.42
6802498,Dairy,0.114
6802499,Dairy,0.228
6802531,Beef and Sheep,0.424
6802532,Beef and Sheep,0.58
6805264,Beef and Sheep,0.057
6805264,Dairy,0.059
6813572,Beef and Sheep,0.681
6821557,Beef and Sheep,0.758
6821557,Forestry,0.02
6822504,Forestry,0.006
6822517,Forestry,0.008
6822519,Forestry,0.169
6822520,Forestry,0.111
6825550,Sheep,0.013
6825551,Sheep,0.035
6825552,Sheep,0.035
6825553,Sheep,0.035
6825554,Sheep,0.011
6825555,Sheep,0.052
6825556,Sheep,0.041
6826453,Beef and Sheep,2.337
6828533,Forestry,10.45
6828533,Sheep,0.012
6828534,Forestry,5.679
6828534,Sheep,8.721
6838397,Sheep,0.758
6838398,Sheep,0.728
6841475,Forestry,30.105
6841475,Sheep,1.003
6841476,Forestry,16.442
6841476,Sheep,0.26
6845511,Sheep,0.305
6845512,Sheep,0.21
6855395,Beef and Sheep,3.269
6855395,Forestry,0.075
6855395,Sheep,5.466
6855396,Beef and Sheep,5.84
6855396,Forestry,0.151
6855396,Sheep,2.99
6855397,Beef and Sheep,8.147
6855397,Forestry,0.303
6855398,Beef and Sheep,30.797
6855398,Forestry,0.239
6855398,Sheep,0.273
6857012,Beef and Sheep,3.963
6857012,Dairy,0.753
6857012,Forestry,38.135
6857013,Beef and Sheep,0.249
6857013,Dairy,43.544
6857013,Forestry,0.324
6857117,Beef and Sheep,0.134
6857117,Dairy,27.513
6857117,Forestry,1.77
6857117,Sheep,0.038
6859537,Dairy,0.389
6860353,Dairy,3.666
6860354,Beef and Sheep,23.021
6860354,Dairy,0
6860357,Dairy,6.791
6860357,Sheep,0.547
6868804,Sheep,2.246
6868805,Sheep,45.635
6872851,Beef and Sheep,0.476
6872851,Dairy,0.008
6872852,Beef and Sheep,0.235
6872852,Cropping,0.156
6872852,Dairy,20.281
6872853,Beef and Sheep,0.281
6872853,Dairy,20.581
6875205,Sheep,0.049
6875387,Sheep,0.001
6875388,Forestry,4.72
6875388,Sheep,0.368
6875389,Forestry,0.257
6877602,Sheep,0.002
6877603,Sheep,0.452
6877604,Sheep,0.674
6879261,Sheep,0.399
6879262,Sheep,0.411
6879263,Sheep,0.452
6879264,Sheep,0.471
6879265,Sheep,0.401
6879266,Sheep,0.359
6879267,Sheep,0.391
6879269,Forestry,0.024
6879269,Sheep,0.526
6896592,Forestry,117.856
6896594,Beef and Sheep,0.326
6896594,Dairy,0
6901395,Beef and Sheep,1.334
6901395,Sheep,0.213
6901396,Beef and Sheep,5.738
6901396,Forestry,2.374
6901396,Sheep,11.629
6913452,Beef and Sheep,2.124
6915360,Sheep,0.001
6915361,Sheep,0.062
6915362,Sheep,0.206
6915363,Sheep,0.187
6915364,Sheep,0.181
6915365,Sheep,0.191
6915366,Sheep,0.069
6915700,Forestry,0.498
6915701,Beef and Sheep,0.014
6915701,Forestry,1.914
6915701,Sheep,0.857
6919668,Sheep,0.031
6922557,Beef and Sheep,4.821
6922559,Beef and Sheep,2.266
6922559,Forestry,0.055
6922559,Sheep,0.998
6926081,Forestry,0.954
6926082,Forestry,0.542
6926083,Forestry,8.94
6926084,Forestry,25.778
6926086,Forestry,0.359
6937614,Sheep,0.264
6937615,Sheep,0.357
6939174,Sheep,1.976
6939175,Sheep,63.414
6939176,Sheep,2.078
6939177,Sheep,22.03
6939179,Sheep,0.988
6939180,Sheep,0.596
6939181,Sheep,1.014
6939182,Beef and Sheep,1.407
6939182,Forestry,0.071
6939182,Sheep,23.239
6939183,Sheep,4.046
6940013,Forestry,0.098
6940013,Sheep,0.179
6940014,Forestry,0.25
6940014,Sheep,0.003
6942062,Sheep,2.889
6942063,Forestry,10.582
6942063,Sheep,73.4
6942064,Forestry,75.67
6942064,Sheep,135.858
6942517,Dairy,0.149
6942517,Sheep,2.23
6942518,Cropping,14.691
6942518,Dairy,19.908
6942518,Sheep,1.72
6945434,Beef and Sheep,0.854
6945435,Beef and Sheep,41.097
6945435,Dairy,0.033
6945435,Forestry,0.396
6945435,Sheep,12.222
6945436,Beef and Sheep,0.952
6949413,Beef and Sheep,5.731
6949413,Sheep,10.784
