"edge_id","trip_group_id","produce","flow_value"
2580,9,"Sheepmeat",34135
1445,10,"Sheepmeat",45034
3144,21,"Fruit",203202
317,8,"Sheepmeat",9939
1521,9,"Sheepmeat",2435234
1625,15,"Forestry",17011
1950,13,"Forestry",50533
1346,10,"Sheepmeat",2194
2756,15,"Forestry",239802
1890,8,"Sheepmeat",2204161
1009,10,"Sheepmeat",377195
3007,4,"Beef",12412
1830,10,"Sheepmeat",3879
2033,1,"Dairy",845322
1254,12,"Forestry",5305
497,9,"Sheepmeat",83302
2521,11,"Forestry",2584
1158,13,"Forestry",3815
2557,13,"Forestry",5372
1245,8,"Sheepmeat",8186603
2874,25,"Veges",30277074
1872,26,"Veges",622549
2726,2,"Beef",148277
2769,28,"Sheepmeat",36321774
3114,9,"Sheepmeat",4005868
2146,29,"Sheepmeat",124183
1273,4,"Beef",57426
1130,13,"Forestry",2004
1447,27,"Sheepmeat",47921
2511,28,"Sheepmeat",8300
1522,9,"Sheepmeat",1500958
2073,6,"Beef",2952
65,17,"Fruit",162300
2569,4,"Beef",1741752
759,9,"Sheepmeat",4543
3030,6,"Beef",8405
1699,10,"Sheepmeat",1361219
1545,10,"Sheepmeat",102193
3066,24,"Veges",31412107
2810,22,"Fruit",1080
1380,9,"Sheepmeat",657200
2427,25,"Veges",1253157
3008,24,"Veges",8176020
2191,13,"Forestry",9435
1261,4,"Beef",55586
1259,26,"Veges",65726
2965,11,"Forestry",879090
1950,28,"Sheepmeat",2334076
538,15,"Forestry",1583
890,10,"Sheepmeat",8608
2331,29,"Sheepmeat",9778
1173,11,"Forestry",14344
2752,8,"Sheepmeat",5406622
1543,3,"Beef",289128
1826,15,"Forestry",328464
2224,23,"Veges",6295645
1041,11,"Forestry",438021
2499,4,"Beef",39270225
2811,8,"Sheepmeat",13546791
1813,29,"Sheepmeat",577878
1955,10,"Sheepmeat",1065792
2936,13,"Forestry",22903
2274,29,"Sheepmeat",2235689
1899,2,"Beef",18118
2940,19,"Fruit",38591
235,26,"Veges",13579597
1465,10,"Sheepmeat",51601
931,24,"Veges",708859
2112,4,"Beef",1798283
945,19,"Fruit",4712960
2709,11,"Forestry",2199
987,2,"Beef",1100813
2881,22,"Fruit",35012
2895,21,"Fruit",57632
2753,7,"Beef",537577
1301,29,"Sheepmeat",469419
2717,2,"Beef",2697
945,27,"Sheepmeat",16590
623,16,"Forestry",171823062
2787,27,"Sheepmeat",4046434
610,4,"Beef",51923
2011,2,"Beef",131001
2941,29,"Sheepmeat",39963597
3011,8,"Sheepmeat",35740944
2872,2,"Beef",42314545
2778,4,"Beef",131163466
3033,25,"Veges",31429943
1985,29,"Sheepmeat",5715264
1281,8,"Sheepmeat",302434
916,4,"Beef",47559
1665,2,"Beef",117048
1629,16,"Forestry",1772408
3154,8,"Sheepmeat",15293627
2828,19,"Fruit",1232128
3001,18,"Fruit",30776790
3025,26,"Veges",13005315
2513,4,"Beef",5241
1549,16,"Forestry",60302033
2273,25,"Veges",7280775
1106,4,"Beef",161401
1977,11,"Forestry",41983
2392,3,"Beef",3547334
1964,27,"Sheepmeat",511571
1952,8,"Sheepmeat",7022231
1017,16,"Forestry",916568
968,21,"Fruit",42481
3138,6,"Beef",8405
1955,28,"Sheepmeat",1482521
1005,20,"Fruit",11924
1871,11,"Forestry",12101
1584,27,"Sheepmeat",35854901
1795,9,"Sheepmeat",98011
1118,12,"Forestry",65138
2181,4,"Beef",2802
2868,21,"Fruit",1168484
1867,29,"Sheepmeat",11344455
842,8,"Sheepmeat",237184
831,19,"Fruit",3931599
2095,29,"Sheepmeat",1198344
993,15,"Forestry",6827
1825,10,"Sheepmeat",750965
1204,23,"Veges",1435459
2271,16,"Forestry",19818626
1745,29,"Sheepmeat",211683
2020,16,"Forestry",15123
2198,29,"Sheepmeat",648326
1333,8,"Sheepmeat",12028
2262,28,"Sheepmeat",1250
1953,21,"Fruit",4323
3062,12,"Forestry",1148503
1999,9,"Sheepmeat",1845828
581,19,"Fruit",210068
1875,29,"Sheepmeat",1968391
1762,10,"Sheepmeat",365994
2050,8,"Sheepmeat",1809
1856,29,"Sheepmeat",1719922
2193,10,"Sheepmeat",4228
1374,27,"Sheepmeat",736272
2834,29,"Sheepmeat",102898191
2129,10,"Sheepmeat",172825
2938,10,"Sheepmeat",1303325
2815,8,"Sheepmeat",15436981
331,19,"Fruit",38023047
1397,14,"Forestry",22903
1842,12,"Forestry",22537
1114,28,"Sheepmeat",3450121
2935,15,"Forestry",35134
1520,3,"Beef",10568
999,12,"Forestry",2584
2035,27,"Sheepmeat",14408549
1032,27,"Sheepmeat",21080
1364,15,"Forestry",48105
2930,18,"Fruit",16757
1213,24,"Veges",5464025
1589,6,"Beef",8405
643,2,"Beef",338939
2759,6,"Beef",178929
2830,23,"Veges",26202404
1134,10,"Sheepmeat",306037
1088,18,"Fruit",34501
1899,29,"Sheepmeat",315495
2289,4,"Beef",5362
1288,16,"Forestry",48597
1100,8,"Sheepmeat",63408
2037,15,"Forestry",7456
2863,3,"Beef",12381797
2294,16,"Forestry",60302033
2725,27,"Sheepmeat",19606503
2556,22,"Fruit",5551
2866,16,"Forestry",34358110
2838,28,"Sheepmeat",34433976
2039,2,"Beef",4318209
1398,4,"Beef",404838
1011,22,"Fruit",114865
1249,27,"Sheepmeat",2446100
999,10,"Sheepmeat",1509518
1888,9,"Sheepmeat",6724507
1262,3,"Beef",286118
962,2,"Beef",153874
2942,2,"Beef",5105005
2829,17,"Fruit",559234
2073,9,"Sheepmeat",178008
2866,11,"Forestry",1148503
2828,3,"Beef",10893463
1800,3,"Beef",4762
1338,28,"Sheepmeat",1729115
75,9,"Sheepmeat",10103
950,22,"Fruit",19528
1855,16,"Forestry",95141
2078,27,"Sheepmeat",235725
2377,15,"Forestry",779280
1820,12,"Forestry",240110
2918,8,"Sheepmeat",14423
1518,14,"Forestry",248343
2794,25,"Veges",2838518
2879,6,"Beef",8405
1511,22,"Fruit",282428
2981,12,"Forestry",235512
1422,2,"Beef",21441
714,15,"Forestry",11406
1007,10,"Sheepmeat",1899059
1516,4,"Beef",18044
834,13,"Forestry",4039
2324,8,"Sheepmeat",986337
3056,19,"Fruit",38591
1909,25,"Veges",41390
1431,7,"Beef",179599
2138,9,"Sheepmeat",564497
934,3,"Beef",167729
2618,10,"Sheepmeat",39020
3101,5,"Beef",275924
1896,29,"Sheepmeat",604141
3142,26,"Veges",13005315
2933,28,"Sheepmeat",15290541
2654,20,"Fruit",114997
950,4,"Beef",946662
2751,5,"Beef",178929
1274,26,"Veges",97873
1333,2,"Beef",2522
2512,14,"Forestry",248343
1133,3,"Beef",3425
3067,23,"Veges",26202404
1871,12,"Forestry",12101
1915,14,"Forestry",3622
298,9,"Sheepmeat",106798
1822,4,"Beef",208967
3137,13,"Forestry",242970
2867,8,"Sheepmeat",5926837
1951,9,"Sheepmeat",48226
841,18,"Fruit",2926314
1422,4,"Beef",65959
2963,1,"Dairy",294373
2324,12,"Forestry",196638
2419,4,"Beef",16543
2914,5,"Beef",8405
1815,28,"Sheepmeat",89779
1535,16,"Forestry",13880
3088,12,"Forestry",293957
1421,4,"Beef",41511
1445,29,"Sheepmeat",196465
530,9,"Sheepmeat",800585
1538,3,"Beef",21173
2908,24,"Veges",6083886
3120,12,"Forestry",2408658
2166,11,"Forestry",8003
2555,14,"Forestry",2139
892,29,"Sheepmeat",1345119
795,1,"Dairy",6462576
1825,16,"Forestry",4980548
2150,9,"Sheepmeat",1171164
2282,8,"Sheepmeat",776234
1005,9,"Sheepmeat",1041
769,16,"Forestry",3159
2654,28,"Sheepmeat",35854901
1430,22,"Fruit",48993
1676,12,"Forestry",236479
2316,15,"Forestry",318994
3128,7,"Beef",25193
1667,10,"Sheepmeat",310715
915,24,"Veges",1278297
1432,20,"Fruit",92280
785,28,"Sheepmeat",26260
2833,14,"Forestry",242970
1245,27,"Sheepmeat",10772118
1902,27,"Sheepmeat",10446164
1073,4,"Beef",176478
929,27,"Sheepmeat",1746739
1029,4,"Beef",127200
1446,29,"Sheepmeat",116976
2019,13,"Forestry",18026
734,8,"Sheepmeat",6947
1247,27,"Sheepmeat",85096
1854,10,"Sheepmeat",49238
1563,23,"Veges",4412
2490,4,"Beef",2632
917,3,"Beef",3740636
2649,8,"Sheepmeat",121973
1070,10,"Sheepmeat",1629
2957,6,"Beef",8405
2998,21,"Fruit",107235
1783,24,"Veges",372426
75,20,"Fruit",129575
2419,16,"Forestry",3524071
1123,28,"Sheepmeat",425690
2981,9,"Sheepmeat",3011468
2774,4,"Beef",131105890
2827,8,"Sheepmeat",21283716
2838,24,"Veges",31429943
2243,12,"Forestry",57121
559,13,"Forestry",5372
2555,15,"Forestry",88668
1700,10,"Sheepmeat",1349390
2808,16,"Forestry",64853362
1871,25,"Veges",1751349
2520,29,"Sheepmeat",4381019
956,4,"Beef",222687
1205,8,"Sheepmeat",5638246
1924,11,"Forestry",3193789
312,14,"Forestry",85052
1795,4,"Beef",299197
931,18,"Fruit",1006529
2206,11,"Forestry",418819
1460,11,"Forestry",14346
3024,13,"Forestry",242970
1950,29,"Sheepmeat",7030246
2121,15,"Forestry",1638
2829,24,"Veges",31412107
1697,2,"Beef",757778
1821,29,"Sheepmeat",365065
2949,20,"Fruit",2162
534,15,"Forestry",1583
2231,28,"Sheepmeat",191212
1954,9,"Sheepmeat",1386016
1248,8,"Sheepmeat",616737
1029,1,"Dairy",1254
1489,4,"Beef",53800
3093,2,"Beef",42541299
3129,21,"Fruit",175973
1358,29,"Sheepmeat",228304
1984,28,"Sheepmeat",193222
931,8,"Sheepmeat",214439
1969,15,"Forestry",92632
1964,8,"Sheepmeat",394818
2604,16,"Forestry",60302033
1338,11,"Forestry",270757
2261,2,"Beef",4662
884,4,"Beef",958547
2963,4,"Beef",8839283
1473,8,"Sheepmeat",249102
1275,4,"Beef",645416
1459,3,"Beef",4004
2034,15,"Forestry",366279
2825,5,"Beef",8405
2249,27,"Sheepmeat",184467
1249,20,"Fruit",2162
1302,4,"Beef",1375
1014,29,"Sheepmeat",7484524
976,24,"Veges",8266
1647,2,"Beef",459126
1837,1,"Dairy",294373
976,18,"Fruit",90998
921,18,"Fruit",10428828
2023,10,"Sheepmeat",370287
2145,29,"Sheepmeat",596080
1690,15,"Forestry",273975
2265,22,"Fruit",10617
289,8,"Sheepmeat",20446
1035,24,"Veges",239856
1344,10,"Sheepmeat",626059
739,4,"Beef",6922
2358,29,"Sheepmeat",7766
1534,17,"Fruit",95602
3112,29,"Sheepmeat",59933010
3131,12,"Forestry",3175122
1460,22,"Fruit",18922
1995,10,"Sheepmeat",1860895
65,29,"Sheepmeat",60953376
951,2,"Beef",44584
1082,29,"Sheepmeat",802900
1392,29,"Sheepmeat",2279739
1175,29,"Sheepmeat",2213766
3056,24,"Veges",3441003
3105,6,"Beef",135931
1113,17,"Fruit",470137
2154,3,"Beef",663689
917,19,"Fruit",28642590
964,3,"Beef",16970
1109,2,"Beef",175058
1001,9,"Sheepmeat",283369
1807,4,"Beef",1767
2503,29,"Sheepmeat",108967338
1946,28,"Sheepmeat",234202
2342,14,"Forestry",24808
135,22,"Fruit",6805
3058,8,"Sheepmeat",4567253
1827,10,"Sheepmeat",132208
1851,4,"Beef",1118385
2727,3,"Beef",473645
995,29,"Sheepmeat",4262988
1806,29,"Sheepmeat",1054611
3013,24,"Veges",5533929
789,16,"Forestry",1032
2139,16,"Forestry",23131
2349,4,"Beef",142336
600,10,"Sheepmeat",83302
2111,28,"Sheepmeat",2822637
578,2,"Beef",340426
291,28,"Sheepmeat",23910
1768,27,"Sheepmeat",378665
1106,27,"Sheepmeat",93016
1544,10,"Sheepmeat",1368101
1291,9,"Sheepmeat",361515
761,2,"Beef",1279
1470,2,"Beef",50979
1039,26,"Veges",338556
2802,28,"Sheepmeat",15670021
854,16,"Forestry",3993
3067,9,"Sheepmeat",24231095
594,3,"Beef",3596
755,28,"Sheepmeat",7599
2337,12,"Forestry",1653
3162,6,"Beef",8405
1092,9,"Sheepmeat",62331
1522,16,"Forestry",177324
3108,29,"Sheepmeat",18267535
1297,11,"Forestry",7140
298,27,"Sheepmeat",157833
2785,12,"Forestry",235512
2329,27,"Sheepmeat",35559
1977,14,"Forestry",3919
1572,29,"Sheepmeat",109605109
71,5,"Beef",23083
842,4,"Beef",40868
3063,15,"Forestry",2387194
2946,11,"Forestry",65481
597,9,"Sheepmeat",7823
2150,4,"Beef",849802
2187,16,"Forestry",7955539
1088,29,"Sheepmeat",173101
2734,15,"Forestry",17286
2014,29,"Sheepmeat",21620
2043,27,"Sheepmeat",11861
1631,9,"Sheepmeat",337632
1864,8,"Sheepmeat",742625
2188,3,"Beef",49830
3155,12,"Forestry",2572114
1512,15,"Forestry",28919
1010,2,"Beef",34096
2073,22,"Fruit",31514
1636,11,"Forestry",11963
766,27,"Sheepmeat",8043
2790,25,"Veges",366120
77,13,"Forestry",5372
585,16,"Forestry",7800
277,19,"Fruit",2003556
1293,9,"Sheepmeat",99113
2890,19,"Fruit",1199955
2376,10,"Sheepmeat",1462792
2215,15,"Forestry",468028
3143,6,"Beef",8405
2550,14,"Forestry",133096
2084,8,"Sheepmeat",86335
1011,3,"Beef",76392
2187,4,"Beef",845533
3070,4,"Beef",12411190
3165,28,"Sheepmeat",121276216
3132,22,"Fruit",43319
3103,12,"Forestry",702872
1510,24,"Veges",6455240
1947,15,"Forestry",82099
2225,9,"Sheepmeat",149507
2770,6,"Beef",8405
930,3,"Beef",68667
1063,27,"Sheepmeat",1193
2221,4,"Beef",151657
1001,28,"Sheepmeat",394167
600,12,"Forestry",2412
2125,16,"Forestry",601765
1147,29,"Sheepmeat",1081514
2836,7,"Beef",25193
212,24,"Veges",8417635
2046,11,"Forestry",253862
2036,27,"Sheepmeat",7655856
2823,11,"Forestry",2957793
1488,11,"Forestry",34436
896,9,"Sheepmeat",7853507
2151,27,"Sheepmeat",115535
30,29,"Sheepmeat",52030
3069,23,"Veges",26638707
2835,26,"Veges",12983174
2438,24,"Veges",3286
2952,8,"Sheepmeat",739458
26,27,"Sheepmeat",250951
1766,29,"Sheepmeat",616393
2839,6,"Beef",8405
1173,8,"Sheepmeat",1956053
581,10,"Sheepmeat",799503
3087,3,"Beef",42456
1228,4,"Beef",2312951
2205,4,"Beef",5389
2154,8,"Sheepmeat",2033993
2913,4,"Beef",18439085
1691,9,"Sheepmeat",1704774
2556,27,"Sheepmeat",1118445
3113,28,"Sheepmeat",19130544
1467,26,"Veges",278342
3130,9,"Sheepmeat",24526579
1266,17,"Fruit",267853
2835,18,"Fruit",701154
1174,24,"Veges",3740
2834,7,"Beef",25193
60,9,"Sheepmeat",2471
988,9,"Sheepmeat",15717
3131,4,"Beef",38150569
912,2,"Beef",4794
2230,12,"Forestry",4041
2807,13,"Forestry",171536
1952,29,"Sheepmeat",27824030
1012,27,"Sheepmeat",87852
768,28,"Sheepmeat",87928
2780,9,"Sheepmeat",86806787
2972,16,"Forestry",14325703
2915,26,"Veges",2512069
2475,29,"Sheepmeat",638611
1379,3,"Beef",550850
2789,13,"Forestry",64699
1811,8,"Sheepmeat",553267
3075,10,"Sheepmeat",3437728
1780,15,"Forestry",7953
1258,26,"Veges",65726
2200,11,"Forestry",341316
954,27,"Sheepmeat",988265
1776,8,"Sheepmeat",226182
3129,25,"Veges",31412107
1000,6,"Beef",21666
2825,3,"Beef",9326375
917,21,"Fruit",286470
2003,13,"Forestry",3313
1554,19,"Fruit",103421110
802,29,"Sheepmeat",125725
2838,5,"Beef",8405
3130,17,"Fruit",701154
1305,27,"Sheepmeat",269591
1916,9,"Sheepmeat",22225
2834,1,"Dairy",294373
270,24,"Veges",47809262
1306,13,"Forestry",13049
908,24,"Veges",2952995
2808,3,"Beef",5921873
1011,23,"Veges",2156102
768,10,"Sheepmeat",61324
2915,2,"Beef",5920528
2569,9,"Sheepmeat",2443644
1229,28,"Sheepmeat",190246
1181,11,"Forestry",2381
1134,27,"Sheepmeat",426773
756,28,"Sheepmeat",7599
752,27,"Sheepmeat",1291
774,2,"Beef",8300
294,9,"Sheepmeat",16251
3043,20,"Fruit",299591
943,17,"Fruit",57396
2204,27,"Sheepmeat",733637
2008,10,"Sheepmeat",3681445
3129,10,"Sheepmeat",24526579
1521,21,"Fruit",81281
580,20,"Fruit",13366
1241,29,"Sheepmeat",608192
2882,9,"Sheepmeat",19617469
3082,11,"Forestry",16889
687,21,"Fruit",27229
2895,23,"Veges",17975558
1276,3,"Beef",7815
2727,2,"Beef",473645
151,2,"Beef",116624
2149,14,"Forestry",9960
2810,13,"Forestry",171536
844,13,"Forestry",248343
701,9,"Sheepmeat",61049
2807,28,"Sheepmeat",17139394
2870,13,"Forestry",60195
1224,17,"Fruit",124237
2970,25,"Veges",366120
1531,4,"Beef",111280
2786,4,"Beef",3188456
1203,26,"Veges",318699
2382,4,"Beef",96340
2383,16,"Forestry",6248357
1067,19,"Fruit",604170
1930,29,"Sheepmeat",817215
111,16,"Forestry",63545
1572,2,"Beef",13133554
1890,4,"Beef",2216947
2815,16,"Forestry",75916390
133,11,"Forestry",2199
2199,3,"Beef",2271
2071,3,"Beef",14185
1576,19,"Fruit",1775911
2974,2,"Beef",1967735
1049,8,"Sheepmeat",2719743
1839,9,"Sheepmeat",143501
3075,4,"Beef",6517924
1143,28,"Sheepmeat",806373
2149,2,"Beef",108543
2597,19,"Fruit",227645
533,29,"Sheepmeat",3434548
1467,27,"Sheepmeat",10459
1258,9,"Sheepmeat",308522
1502,11,"Forestry",3097
2768,10,"Sheepmeat",25715031
2862,13,"Forestry",242970
3048,9,"Sheepmeat",8222591
1767,4,"Beef",242026
3111,23,"Veges",12098
670,9,"Sheepmeat",7823
853,28,"Sheepmeat",27935
727,10,"Sheepmeat",4228
1173,16,"Forestry",415273
3072,13,"Forestry",3313
77,4,"Beef",1078307
1340,29,"Sheepmeat",762675
2972,13,"Forestry",42059
2149,8,"Sheepmeat",487559
3056,5,"Beef",8405
874,12,"Forestry",12610
1473,9,"Sheepmeat",231481
1250,4,"Beef",10158977
1381,8,"Sheepmeat",3497
3006,22,"Fruit",139987
2866,15,"Forestry",2387194
573,16,"Forestry",3158461
2606,29,"Sheepmeat",105532790
2286,11,"Forestry",240110
3124,27,"Sheepmeat",34230957
1586,2,"Beef",13044366
2554,8,"Sheepmeat",1420268
2790,27,"Sheepmeat",5935902
1925,2,"Beef",3380976
2827,11,"Forestry",2960009
1040,21,"Fruit",122003
2070,2,"Beef",17638
1332,2,"Beef",7160
1167,8,"Sheepmeat",444648
2758,3,"Beef",6878338
2939,29,"Sheepmeat",39984790
2198,11,"Forestry",2876
2804,3,"Beef",5857128
3090,21,"Fruit",490801
1378,8,"Sheepmeat",1307646
1624,17,"Fruit",129731
2834,22,"Fruit",43319
2940,23,"Veges",6295645
1584,13,"Forestry",248343
874,24,"Veges",893503
2511,3,"Beef",8300
3117,12,"Forestry",69826
2724,7,"Beef",58871
2767,29,"Sheepmeat",109615558
2577,3,"Beef",51246
1394,9,"Sheepmeat",78554
1841,29,"Sheepmeat",5007338
1388,8,"Sheepmeat",9939
3040,2,"Beef",11475456
1554,22,"Fruit",75032
687,4,"Beef",86114
2395,12,"Forestry",72684
1788,15,"Forestry",189989
2238,16,"Forestry",4859
991,28,"Sheepmeat",2110442
1489,29,"Sheepmeat",291824
2033,13,"Forestry",19825
2950,15,"Forestry",22174
2245,15,"Forestry",4762542
390,11,"Forestry",107798
65,16,"Forestry",7820330
2403,18,"Fruit",200489
3140,27,"Sheepmeat",191842
3119,27,"Sheepmeat",3153847
3051,22,"Fruit",1080
2984,23,"Veges",165493
1177,4,"Beef",1080827
2690,7,"Beef",25193
1164,27,"Sheepmeat",675927
2778,9,"Sheepmeat",87032840
2153,10,"Sheepmeat",1888237
1879,9,"Sheepmeat",2525753
2312,20,"Fruit",19967
1836,9,"Sheepmeat",27338
837,17,"Fruit",17270271
2824,21,"Fruit",139364
530,10,"Sheepmeat",800585
1390,6,"Beef",8405
1552,9,"Sheepmeat",25702343
2058,10,"Sheepmeat",96855
1193,24,"Veges",98367
1534,15,"Forestry",218605
1971,4,"Beef",563101
1535,2,"Beef",31730
1079,4,"Beef",189355
1320,4,"Beef",327261
3000,28,"Sheepmeat",36321774
1701,29,"Sheepmeat",5165428
2770,17,"Fruit",31379759
2146,27,"Sheepmeat",39133
2441,27,"Sheepmeat",4491
1264,10,"Sheepmeat",218564
3056,3,"Beef",3953407
26,28,"Sheepmeat",250951
2805,15,"Forestry",4465114
3031,28,"Sheepmeat",34512473
2909,16,"Forestry",64942215
1001,18,"Fruit",156931
2853,16,"Forestry",6798
136,9,"Sheepmeat",104828
1172,11,"Forestry",16531
1888,15,"Forestry",5833729
473,2,"Beef",3412
928,21,"Fruit",22212
1217,16,"Forestry",19818626
2501,5,"Beef",8405
2709,20,"Fruit",13618
2246,14,"Forestry",251638
1497,26,"Veges",85305
1314,11,"Forestry",126919
3136,18,"Fruit",701154
2828,15,"Forestry",6190657
2234,13,"Forestry",21859
530,4,"Beef",1078307
2753,15,"Forestry",116499
2388,8,"Sheepmeat",531562
2717,28,"Sheepmeat",8923
434,18,"Fruit",35191
1989,27,"Sheepmeat",1581226
3053,11,"Forestry",2507130
2881,3,"Beef",10369451
2803,3,"Beef",5766088
2054,28,"Sheepmeat",502790
3123,13,"Forestry",199803
1511,3,"Beef",1059976
2973,26,"Veges",151031
1037,20,"Fruit",16088
2794,29,"Sheepmeat",23114953
1377,2,"Beef",832335
1378,13,"Forestry",2139
945,17,"Fruit",2144370
3157,9,"Sheepmeat",7621484
1267,10,"Sheepmeat",243834
1959,9,"Sheepmeat",1576
1079,27,"Sheepmeat",1904740
1187,2,"Beef",135917
1923,2,"Beef",25131
3145,9,"Sheepmeat",24784517
2060,10,"Sheepmeat",1257
2429,26,"Veges",147837
3073,10,"Sheepmeat",1203013
2897,17,"Fruit",242387
1056,25,"Veges",799527
1225,4,"Beef",707923
1958,28,"Sheepmeat",26055
77,17,"Fruit",95602
2072,9,"Sheepmeat",22317
2647,29,"Sheepmeat",1451251
689,22,"Fruit",26573
2871,19,"Fruit",4262779
3067,28,"Sheepmeat",33929708
1377,9,"Sheepmeat",1222310
2148,10,"Sheepmeat",690078
802,20,"Fruit",2663
2755,9,"Sheepmeat",7757867
1783,29,"Sheepmeat",228895
2943,26,"Veges",2143138
3023,12,"Forestry",3177321
2204,11,"Forestry",784979
1950,3,"Beef",326253
3095,28,"Sheepmeat",32480618
2958,12,"Forestry",889597
2127,13,"Forestry",8566
2553,16,"Forestry",1979629
1874,2,"Beef",318722
2416,10,"Sheepmeat",306031
3138,16,"Forestry",96844843
573,27,"Sheepmeat",1118445
3167,21,"Fruit",3841328
2286,8,"Sheepmeat",195199
1242,13,"Forestry",13324
3079,10,"Sheepmeat",2103993
2863,4,"Beef",38150569
2748,10,"Sheepmeat",2840973
2782,3,"Beef",919389
2166,12,"Forestry",8003
311,9,"Sheepmeat",800585
936,29,"Sheepmeat",188387
2825,11,"Forestry",2960009
1269,8,"Sheepmeat",337661
1831,27,"Sheepmeat",701776
938,19,"Fruit",854688
1072,16,"Forestry",153673
3162,28,"Sheepmeat",34493512
955,2,"Beef",25703
3081,8,"Sheepmeat",30658
1021,28,"Sheepmeat",447281
2398,29,"Sheepmeat",1206746
842,12,"Forestry",115952
2118,8,"Sheepmeat",5446506
1294,15,"Forestry",67409
2811,22,"Fruit",1080
1426,20,"Fruit",56268
1699,27,"Sheepmeat",1894800
2821,7,"Beef",25193
2404,27,"Sheepmeat",557136
2884,7,"Beef",25193
2498,3,"Beef",340426
2769,9,"Sheepmeat",25909810
2889,1,"Dairy",294373
1031,26,"Veges",1330955
2269,18,"Fruit",127646
946,3,"Beef",15188
3066,9,"Sheepmeat",24382395
2323,6,"Beef",178929
2790,9,"Sheepmeat",4243739
2816,7,"Beef",25193
1237,16,"Forestry",1984024
2567,9,"Sheepmeat",47957
2093,8,"Sheepmeat",1053218
1229,18,"Fruit",86747
2214,8,"Sheepmeat",171091
2149,12,"Forestry",120190
3048,24,"Veges",148127
3010,2,"Beef",12978
14,23,"Veges",626487
1157,3,"Beef",131960
1651,3,"Beef",1193123
1876,29,"Sheepmeat",1742447
66,28,"Sheepmeat",20396929
1850,9,"Sheepmeat",562237
1337,21,"Fruit",4323
2551,24,"Veges",616352
2373,10,"Sheepmeat",1534684
3159,16,"Forestry",6543765
2310,10,"Sheepmeat",617266
2423,4,"Beef",2109
1490,8,"Sheepmeat",35183
2789,11,"Forestry",745545
2268,16,"Forestry",15053
2011,27,"Sheepmeat",451207
2874,5,"Beef",217315
2426,8,"Sheepmeat",177105
1714,4,"Beef",106532
3023,18,"Fruit",806709
1510,16,"Forestry",177324
1203,18,"Fruit",25123
2073,3,"Beef",167729
3119,19,"Fruit",354782
1909,21,"Fruit",4323
2872,16,"Forestry",20354997
2200,13,"Forestry",29367
310,16,"Forestry",1571
1238,28,"Sheepmeat",685819
2338,10,"Sheepmeat",426089
1113,19,"Fruit",1033042
237,25,"Veges",32924701
1768,12,"Forestry",93711
1007,4,"Beef",2816956
2833,21,"Fruit",175973
1302,10,"Sheepmeat",18446
1292,27,"Sheepmeat",95652
2832,29,"Sheepmeat",102230276
2633,27,"Sheepmeat",10948811
3097,17,"Fruit",4065519
701,12,"Forestry",2199
2873,7,"Beef",836800
63,13,"Forestry",12759
2948,2,"Beef",5409
2789,26,"Veges",151031
3130,21,"Fruit",175973
1414,28,"Sheepmeat",4495
2208,15,"Forestry",41793
1058,27,"Sheepmeat",3429381
1588,29,"Sheepmeat",108967338
1496,11,"Forestry",28007
2771,29,"Sheepmeat",365550228
3121,9,"Sheepmeat",24194889
2094,2,"Beef",1113354
1261,9,"Sheepmeat",13530
3075,7,"Beef",537577
1776,9,"Sheepmeat",210182
2400,2,"Beef",629261
418,29,"Sheepmeat",4175
2885,18,"Fruit",559234
2545,21,"Fruit",12841
3097,28,"Sheepmeat",32480618
1692,9,"Sheepmeat",1704774
3061,26,"Veges",5873503
2602,8,"Sheepmeat",8418
6,27,"Sheepmeat",468089
3042,21,"Fruit",1074882
3056,23,"Veges",3561652
2072,8,"Sheepmeat",24016
1707,14,"Forestry",8566
2324,3,"Beef",123389
317,2,"Beef",4120
1137,3,"Beef",282542
2058,2,"Beef",54048
2339,17,"Fruit",512911
2879,23,"Veges",26077044
3097,11,"Forestry",2423004
2905,24,"Veges",6083886
1697,9,"Sheepmeat",1361219
963,22,"Fruit",25210
418,9,"Sheepmeat",1001
1970,3,"Beef",30648
2941,21,"Fruit",4323
2147,9,"Sheepmeat",28489
2156,18,"Fruit",127646
2149,15,"Forestry",244292
2436,16,"Forestry",62752875
924,17,"Fruit",324763
2806,17,"Fruit",16757
1137,10,"Sheepmeat",952951
434,22,"Fruit",2269
1146,10,"Sheepmeat",128950
2267,24,"Veges",60528
2498,10,"Sheepmeat",804813
844,26,"Veges",4987858
1854,2,"Beef",26505
1632,3,"Beef",64230
2970,26,"Veges",151031
520,28,"Sheepmeat",7599
803,16,"Forestry",171522588
2475,11,"Forestry",2199
2810,11,"Forestry",2212524
2915,9,"Sheepmeat",12217101
819,8,"Sheepmeat",16595
538,21,"Fruit",26724
3158,23,"Veges",31019688
1865,10,"Sheepmeat",643642
944,14,"Forestry",199803
2959,27,"Sheepmeat",7660732
2754,7,"Beef",537577
1862,3,"Beef",828533
1515,13,"Forestry",1429
1466,18,"Fruit",70311
1094,26,"Veges",17505
868,19,"Fruit",340698
1035,13,"Forestry",3919
1890,2,"Beef",739596
1781,4,"Beef",11588
2778,27,"Sheepmeat",121631233
2765,15,"Forestry",4967306
3157,18,"Fruit",16757
317,3,"Beef",4120
2520,2,"Beef",682154
3022,3,"Beef",12703940
1245,11,"Forestry",3370883
