"edge_id","trip_group_id","produce","flow_value"
719,3,"Beef",17254
719,4,"Beef",51718
719,5,"Beef",17254
719,6,"Beef",17254
719,7,"Beef",51718
719,8,"Sheepmeat",13348
719,9,"Sheepmeat",12404
719,10,"Sheepmeat",12404
719,11,"Forestry",2661
719,12,"Forestry",2661
719,13,"Forestry",258
719,14,"Forestry",258
719,15,"Forestry",5365
719,16,"Forestry",55795
719,17,"Fruit",570529
719,18,"Fruit",570529
719,19,"Fruit",1253635
719,20,"Fruit",73607
719,21,"Fruit",147171
719,22,"Fruit",36782
719,23,"Veges",681304
719,24,"Veges",658599
719,25,"Veges",658599
719,26,"Veges",272539
724,1,"Dairy",109303
724,2,"Beef",3121
724,3,"Beef",3121
724,4,"Beef",9354
724,5,"Beef",3121
724,6,"Beef",3121
724,7,"Beef",9354
724,8,"Sheepmeat",2414
724,9,"Sheepmeat",2244
724,10,"Sheepmeat",2244
724,11,"Forestry",481
724,12,"Forestry",481
724,13,"Forestry",47
724,14,"Forestry",47
724,15,"Forestry",970
724,16,"Forestry",10092
724,17,"Fruit",103194
724,18,"Fruit",103194
724,19,"Fruit",226750
724,20,"Fruit",13314
724,21,"Fruit",26619
724,22,"Fruit",6653
724,23,"Veges",123230
724,24,"Veges",119124
724,25,"Veges",119124
724,26,"Veges",49295
725,1,"Dairy",675051
725,2,"Beef",19273
725,3,"Beef",19273
725,4,"Beef",57772
725,5,"Beef",19273
725,6,"Beef",19273
725,7,"Beef",57772
725,8,"Sheepmeat",14911
725,9,"Sheepmeat",13856
725,10,"Sheepmeat",13856
725,11,"Forestry",2973
725,12,"Forestry",2973
725,13,"Forestry",288
725,14,"Forestry",288
725,15,"Forestry",5993
725,16,"Forestry",62327
725,17,"Fruit",637319
725,18,"Fruit",637319
725,19,"Fruit",1400395
725,20,"Fruit",82224
725,21,"Fruit",164400
725,22,"Fruit",41088
725,23,"Veges",761062
725,24,"Veges",735700
725,25,"Veges",735700
725,26,"Veges",304444
727,1,"Dairy",565748
727,2,"Beef",16153
727,3,"Beef",16153
727,4,"Beef",48418
727,5,"Beef",16153
727,6,"Beef",16153
727,7,"Beef",48418
727,8,"Sheepmeat",12496
727,9,"Sheepmeat",11612
727,10,"Sheepmeat",11612
727,11,"Forestry",2491
727,12,"Forestry",2491
727,13,"Forestry",241
727,14,"Forestry",241
727,15,"Forestry",5023
727,16,"Forestry",52235
727,17,"Fruit",534125
727,18,"Fruit",534125
727,19,"Fruit",1173645
727,20,"Fruit",68910
727,21,"Fruit",137780
727,22,"Fruit",34435
727,23,"Veges",637832
727,24,"Veges",616576
727,25,"Veges",616576
727,26,"Veges",255149
728,1,"Dairy",565748
728,2,"Beef",16153
728,3,"Beef",16153
728,4,"Beef",48418
728,5,"Beef",16153
728,6,"Beef",16153
728,7,"Beef",48418
728,8,"Sheepmeat",12496
728,9,"Sheepmeat",11612
728,10,"Sheepmeat",11612
728,11,"Forestry",2491
728,12,"Forestry",2491
728,13,"Forestry",241
728,14,"Forestry",241
728,15,"Forestry",5023
728,16,"Forestry",52235
728,17,"Fruit",534125
728,18,"Fruit",534125
728,19,"Fruit",1173645
728,20,"Fruit",68910
728,21,"Fruit",137780
728,22,"Fruit",34435
728,23,"Veges",637832
728,24,"Veges",616576
728,25,"Veges",616576
728,26,"Veges",255149
732,1,"Dairy",300319
732,2,"Beef",8574
732,3,"Beef",8574
732,4,"Beef",25702
732,5,"Beef",8574
732,6,"Beef",8574
732,7,"Beef",25702
732,8,"Sheepmeat",6633
732,9,"Sheepmeat",6164
732,10,"Sheepmeat",6164
732,11,"Forestry",1322
732,12,"Forestry",1322
732,13,"Forestry",128
732,14,"Forestry",128
732,15,"Forestry",2666
732,16,"Forestry",27728
732,17,"Fruit",283532
732,18,"Fruit",283532
732,19,"Fruit",623012
732,20,"Fruit",36580
732,21,"Fruit",73139
732,22,"Fruit",18279
732,23,"Veges",338584
732,24,"Veges",327300
732,25,"Veges",327300
732,26,"Veges",135442
733,2,"Beef",4377
733,3,"Beef",4377
733,4,"Beef",13121
733,5,"Beef",4377
733,6,"Beef",4377
733,7,"Beef",13121
733,8,"Sheepmeat",15999
733,9,"Sheepmeat",3147
733,10,"Sheepmeat",3147
733,11,"Forestry",3190
733,12,"Forestry",3190
733,15,"Forestry",6431
733,16,"Forestry",3999
733,18,"Fruit",683863
733,22,"Fruit",9332
733,24,"Veges",1116729
733,26,"Veges",2463072980
734,1,"Dairy",1607669
734,2,"Beef",14100
734,3,"Beef",14100
734,4,"Beef",42263
734,5,"Beef",14100
734,6,"Beef",14100
734,7,"Beef",42263
734,8,"Sheepmeat",35510
734,9,"Sheepmeat",10136
734,10,"Sheepmeat",10136
734,11,"Forestry",7079
734,12,"Forestry",7079
734,13,"Forestry",210
734,14,"Forestry",16
734,15,"Forestry",14273
734,16,"Forestry",148435
734,17,"Fruit",1517808
734,18,"Fruit",1517808
734,19,"Fruit",1024459
734,20,"Fruit",60151
734,21,"Fruit",120267
734,22,"Fruit",30058
734,23,"Veges",556755
734,24,"Veges",1752108
734,25,"Veges",538201
734,26,"Veges",725049
735,1,"Dairy",35301
735,2,"Beef",1008
735,3,"Beef",1008
735,4,"Beef",3021
735,5,"Beef",1008
735,6,"Beef",1008
735,7,"Beef",3021
735,8,"Sheepmeat",780
735,9,"Sheepmeat",725
735,10,"Sheepmeat",725
735,11,"Forestry",155
735,12,"Forestry",155
735,15,"Forestry",313
735,16,"Forestry",3259
735,20,"Fruit",4300
735,21,"Fruit",8597
735,22,"Fruit",2149
735,23,"Veges",39799
735,24,"Veges",8955201239
735,26,"Veges",15920
736,1,"Dairy",35301
736,2,"Beef",1008
736,3,"Beef",1008
736,4,"Beef",3021
736,5,"Beef",1008
736,6,"Beef",1008
736,7,"Beef",3021
736,8,"Sheepmeat",780
736,9,"Sheepmeat",725
736,10,"Sheepmeat",725
736,11,"Forestry",155
736,12,"Forestry",155
736,13,"Forestry",15
736,14,"Forestry",15
736,15,"Forestry",313
736,16,"Forestry",3259
736,17,"Fruit",33328
736,18,"Fruit",33328
736,19,"Fruit",73232
736,20,"Fruit",4300
736,21,"Fruit",8597
736,22,"Fruit",2149
736,23,"Veges",39799
736,24,"Veges",9724383279
736,25,"Veges",38472
736,26,"Veges",15920
739,2,"Beef",19273
739,3,"Beef",19273
739,4,"Beef",57772
739,5,"Beef",19273
739,6,"Beef",19273
739,7,"Beef",57772
739,8,"Sheepmeat",14911
739,9,"Sheepmeat",13856
739,10,"Sheepmeat",13856
739,11,"Forestry",2973
739,12,"Forestry",2973
739,13,"Forestry",288
739,14,"Forestry",288
739,15,"Forestry",5993
739,16,"Forestry",62327
739,17,"Fruit",637319
739,18,"Fruit",637319
739,19,"Fruit",1400395
739,20,"Fruit",82224
739,21,"Fruit",164400
739,22,"Fruit",41088
739,23,"Veges",761062
739,24,"Veges",735700
739,25,"Veges",735700
739,26,"Veges",304444
741,1,"Dairy",109303
741,2,"Beef",3121
741,3,"Beef",3121
741,4,"Beef",9354
741,5,"Beef",3121
741,6,"Beef",3121
741,7,"Beef",9354
741,8,"Sheepmeat",2414
741,9,"Sheepmeat",2244
741,10,"Sheepmeat",2244
741,11,"Forestry",481
741,12,"Forestry",481
741,13,"Forestry",47
741,14,"Forestry",47
741,15,"Forestry",970
741,16,"Forestry",10092
741,17,"Fruit",103194
741,18,"Fruit",103194
741,19,"Fruit",226750
741,20,"Fruit",13314
741,21,"Fruit",26619
741,22,"Fruit",6653
741,23,"Veges",123230
741,24,"Veges",119124
741,25,"Veges",119124
741,26,"Veges",49295
742,14,"Forestry",1328545
743,1,"Dairy",109303
743,2,"Beef",3121
743,3,"Beef",3121
743,4,"Beef",9354
743,5,"Beef",3121
743,6,"Beef",3121
743,7,"Beef",9354
743,8,"Sheepmeat",2414
743,9,"Sheepmeat",2244
743,10,"Sheepmeat",2244
743,11,"Forestry",481
743,12,"Forestry",481
743,13,"Forestry",47
743,14,"Forestry",47
743,15,"Forestry",970
743,16,"Forestry",10092
743,17,"Fruit",103194
743,18,"Fruit",103194
743,19,"Fruit",226750
743,20,"Fruit",13314
743,21,"Fruit",26619
743,22,"Fruit",6653
743,23,"Veges",123230
743,24,"Veges",119124
743,25,"Veges",119124
743,26,"Veges",49295
744,1,"Dairy",109303
744,2,"Beef",3121
744,3,"Beef",3121
744,4,"Beef",9354
744,5,"Beef",3121
744,6,"Beef",3121
744,7,"Beef",9354
744,8,"Sheepmeat",2414
744,9,"Sheepmeat",2244
744,10,"Sheepmeat",2244
744,11,"Forestry",481
744,12,"Forestry",481
744,13,"Forestry",47
744,14,"Forestry",47
744,15,"Forestry",970
744,16,"Forestry",10092
744,17,"Fruit",103194
744,18,"Fruit",103194
744,19,"Fruit",226750
744,20,"Fruit",13314
744,21,"Fruit",26619
744,22,"Fruit",6653
744,23,"Veges",123230
744,24,"Veges",119124
744,25,"Veges",119124
744,26,"Veges",49295
745,1,"Dairy",1609596
745,2,"Beef",14155
745,3,"Beef",14155
745,4,"Beef",42428
745,5,"Beef",14155
745,6,"Beef",14155
745,7,"Beef",42428
745,8,"Sheepmeat",35553
745,9,"Sheepmeat",10176
745,10,"Sheepmeat",10176
745,11,"Forestry",7088
745,12,"Forestry",7088
745,13,"Forestry",221
745,14,"Forestry",27
745,15,"Forestry",14290
745,16,"Forestry",148613
745,17,"Fruit",1541943
745,18,"Fruit",1519628
745,19,"Fruit",1077491
745,20,"Fruit",63265
745,21,"Fruit",126492
745,22,"Fruit",30175
745,23,"Veges",585576
745,24,"Veges",1754208
745,25,"Veges",540302
745,26,"Veges",736579
749,1,"Dairy",5913
749,2,"Beef",169
749,3,"Beef",169
749,4,"Beef",506
749,5,"Beef",169
749,6,"Beef",169
749,7,"Beef",506
749,8,"Sheepmeat",131
749,9,"Sheepmeat",121
749,10,"Sheepmeat",121
749,11,"Forestry",26
749,12,"Forestry",26
749,13,"Forestry",3
749,14,"Forestry",3
749,15,"Forestry",52
749,16,"Forestry",546
749,17,"Fruit",5583
749,18,"Fruit",5583
749,19,"Fruit",12267
749,20,"Fruit",720
749,21,"Fruit",1440
749,22,"Fruit",360
749,23,"Veges",6667
749,24,"Veges",6445
749,25,"Veges",6445
749,26,"Veges",2667
750,1,"Dairy",1609596
750,2,"Beef",14155
750,3,"Beef",14155
750,4,"Beef",42428
750,5,"Beef",14155
750,6,"Beef",14155
750,7,"Beef",42428
750,8,"Sheepmeat",35553
750,9,"Sheepmeat",10176
750,10,"Sheepmeat",10176
750,11,"Forestry",7088
750,12,"Forestry",7088
750,13,"Forestry",221
750,14,"Forestry",27
750,15,"Forestry",14290
750,16,"Forestry",148613
750,17,"Fruit",1541943
750,18,"Fruit",1519628
750,19,"Fruit",1077491
750,20,"Fruit",63265
750,21,"Fruit",126492
750,22,"Fruit",30175
750,23,"Veges",585576
750,24,"Veges",1754208
750,25,"Veges",540302
750,26,"Veges",736579
751,1,"Dairy",1571002
751,2,"Beef",13053
751,3,"Beef",13053
751,4,"Beef",39125
751,5,"Beef",13053
751,6,"Beef",13053
751,7,"Beef",39125
751,8,"Sheepmeat",34700
751,9,"Sheepmeat",9384
751,10,"Sheepmeat",9384
751,11,"Forestry",6918
751,12,"Forestry",6918
751,13,"Forestry",195
751,15,"Forestry",13947
751,16,"Forestry",145050
751,17,"Fruit",1483191
751,18,"Fruit",1483191
751,19,"Fruit",948393
751,20,"Fruit",55685
751,21,"Fruit",111337
751,22,"Fruit",27826
751,23,"Veges",515416
751,24,"Veges",1712147
751,25,"Veges",498240
751,26,"Veges",708513
752,1,"Dairy",457167
752,2,"Beef",13053
752,3,"Beef",13053
752,4,"Beef",39125
752,5,"Beef",13053
752,6,"Beef",13053
752,7,"Beef",39125
752,8,"Sheepmeat",10098
752,9,"Sheepmeat",9384
752,10,"Sheepmeat",9384
752,11,"Forestry",2013
752,12,"Forestry",2013
752,13,"Forestry",195
752,14,"Forestry",195
752,15,"Forestry",4059
752,16,"Forestry",42210
752,17,"Fruit",431613
752,18,"Fruit",431613
752,19,"Fruit",948393
752,20,"Fruit",55685
752,21,"Fruit",111337
752,22,"Fruit",27826
752,23,"Veges",515416
752,24,"Veges",498240
752,25,"Veges",498240
752,26,"Veges",206180
755,1,"Dairy",2619540
755,2,"Beef",75468
755,3,"Beef",75468
755,4,"Beef",226217
755,5,"Beef",75468
755,6,"Beef",75468
755,7,"Beef",226217
755,8,"Sheepmeat",58385
755,9,"Sheepmeat",54255
755,10,"Sheepmeat",54255
755,11,"Forestry",11639
755,12,"Forestry",11639
755,13,"Forestry",1126
755,14,"Forestry",1126
755,15,"Forestry",23467
755,16,"Forestry",241861
755,17,"Fruit",2495522
755,18,"Fruit",2495522
755,19,"Fruit",5483464
755,20,"Fruit",321960
755,21,"Fruit",643733
755,22,"Fruit",160886
755,23,"Veges",2980058
755,24,"Veges",2880748
755,25,"Veges",2880748
755,26,"Veges",1192098
756,1,"Dairy",2619540
756,2,"Beef",74791
756,3,"Beef",74791
756,4,"Beef",224186
756,5,"Beef",74791
756,6,"Beef",74791
756,7,"Beef",224186
756,8,"Sheepmeat",57861
756,9,"Sheepmeat",53768
756,10,"Sheepmeat",53768
756,11,"Forestry",11535
756,12,"Forestry",11535
756,13,"Forestry",1116
756,14,"Forestry",1116
756,15,"Forestry",23256
756,16,"Forestry",241861
756,17,"Fruit",2473121
756,18,"Fruit",2473121
756,19,"Fruit",5434243
756,20,"Fruit",319070
756,21,"Fruit",637955
756,22,"Fruit",159442
756,23,"Veges",2953308
756,24,"Veges",2854889
756,25,"Veges",2854889
756,26,"Veges",1181398
757,1,"Dairy",2595278
757,2,"Beef",74098
757,3,"Beef",74098
757,4,"Beef",222110
757,5,"Beef",74098
757,6,"Beef",74098
757,7,"Beef",222110
757,8,"Sheepmeat",57325
757,9,"Sheepmeat",53270
757,10,"Sheepmeat",53270
757,11,"Forestry",11428
757,12,"Forestry",11428
757,13,"Forestry",1106
757,14,"Forestry",1106
757,15,"Forestry",23040
757,16,"Forestry",239621
757,17,"Fruit",2450215
757,18,"Fruit",2450215
757,19,"Fruit",5383911
757,20,"Fruit",316115
757,21,"Fruit",632046
757,22,"Fruit",157965
757,23,"Veges",2925954
757,24,"Veges",2828447
757,25,"Veges",2828447
757,26,"Veges",1170455
758,1,"Dairy",81615
758,2,"Beef",2330
758,3,"Beef",2330
758,4,"Beef",6985
758,5,"Beef",2330
758,6,"Beef",2330
758,7,"Beef",6985
758,8,"Sheepmeat",1803
758,9,"Sheepmeat",1675
758,10,"Sheepmeat",1675
758,11,"Forestry",359
758,12,"Forestry",359
758,13,"Forestry",35
758,14,"Forestry",35
758,15,"Forestry",725
758,16,"Forestry",7536
758,17,"Fruit",77053
758,18,"Fruit",77053
758,19,"Fruit",169311
758,20,"Fruit",9941
758,21,"Fruit",19876
758,22,"Fruit",4968
758,23,"Veges",92014
758,24,"Veges",88948
758,25,"Veges",88948
758,26,"Veges",36808
759,1,"Dairy",2455081
759,2,"Beef",70095
759,3,"Beef",70095
759,4,"Beef",210112
759,5,"Beef",70095
759,6,"Beef",70095
759,7,"Beef",210112
759,8,"Sheepmeat",54228
759,9,"Sheepmeat",50392
759,10,"Sheepmeat",50392
759,11,"Forestry",10811
759,12,"Forestry",10811
759,13,"Forestry",1046
759,14,"Forestry",1046
759,15,"Forestry",21796
759,16,"Forestry",226676
759,17,"Fruit",2317854
759,18,"Fruit",2317854
759,19,"Fruit",5093072
759,20,"Fruit",299039
759,21,"Fruit",597903
759,22,"Fruit",149432
759,23,"Veges",2767894
759,24,"Veges",2675654
759,25,"Veges",2675654
759,26,"Veges",1107227
760,1,"Dairy",2001648
760,2,"Beef",57149
760,3,"Beef",57149
760,4,"Beef",171306
760,5,"Beef",57149
760,6,"Beef",57149
760,7,"Beef",171306
760,8,"Sheepmeat",44213
760,9,"Sheepmeat",41085
760,10,"Sheepmeat",41085
760,11,"Forestry",8814
760,12,"Forestry",8814
760,13,"Forestry",853
760,14,"Forestry",853
760,15,"Forestry",17770
760,16,"Forestry",184811
760,17,"Fruit",1889766
760,18,"Fruit",1889766
760,19,"Fruit",4152425
760,20,"Fruit",243809
760,21,"Fruit",487475
760,22,"Fruit",121833
760,23,"Veges",2256688
760,24,"Veges",2181484
760,25,"Veges",2181484
760,26,"Veges",902732
761,1,"Dairy",338363
761,2,"Beef",9661
761,3,"Beef",9661
761,4,"Beef",28958
761,5,"Beef",9661
761,6,"Beef",9661
761,7,"Beef",28958
761,8,"Sheepmeat",7474
761,9,"Sheepmeat",6945
761,10,"Sheepmeat",6945
761,11,"Forestry",1490
761,12,"Forestry",1490
761,13,"Forestry",144
761,14,"Forestry",144
761,15,"Forestry",3004
761,16,"Forestry",31241
761,17,"Fruit",319450
761,18,"Fruit",319450
761,19,"Fruit",701935
761,20,"Fruit",41214
761,21,"Fruit",82404
761,22,"Fruit",20595
761,23,"Veges",381476
761,24,"Veges",368763
761,25,"Veges",368763
761,26,"Veges",152600
762,2,"Beef",675
762,3,"Beef",675
762,4,"Beef",2023
762,5,"Beef",675
762,6,"Beef",675
762,7,"Beef",2023
762,8,"Sheepmeat",522
762,9,"Sheepmeat",485
762,10,"Sheepmeat",485
762,11,"Forestry",104
762,12,"Forestry",104
762,15,"Forestry",210
762,16,"Forestry",2182
762,18,"Fruit",22315
762,22,"Fruit",1439
762,24,"Veges",25760
762,25,"Veges",25760
763,2,"Beef",19273
763,3,"Beef",19273
763,4,"Beef",57772
763,5,"Beef",19273
763,6,"Beef",19273
763,7,"Beef",57772
763,8,"Sheepmeat",14911
763,9,"Sheepmeat",13856
763,10,"Sheepmeat",13856
763,11,"Forestry",2973
763,12,"Forestry",2973
763,13,"Forestry",288
763,14,"Forestry",288
763,15,"Forestry",5993
763,16,"Forestry",62327
763,17,"Fruit",637319
763,18,"Fruit",637319
763,19,"Fruit",1400395
763,20,"Fruit",82224
763,21,"Fruit",164400
763,22,"Fruit",41088
763,23,"Veges",761062
763,24,"Veges",735700
763,25,"Veges",735700
763,26,"Veges",304444
764,1,"Dairy",2742520760
764,14,"Forestry",1328545
766,1,"Dairy",18682986
766,2,"Beef",533420
766,3,"Beef",533420
766,4,"Beef",1598935
766,5,"Beef",533420
766,6,"Beef",533420
766,7,"Beef",1598935
766,8,"Sheepmeat",412671
766,9,"Sheepmeat",383479
766,10,"Sheepmeat",383479
766,11,"Forestry",82269
766,12,"Forestry",82269
766,13,"Forestry",7961
766,14,"Forestry",7961
766,15,"Forestry",165865
766,16,"Forestry",1724992
766,17,"Fruit",17638703
766,18,"Fruit",17638703
766,19,"Fruit",38757908
766,20,"Fruit",2275662
766,21,"Fruit",4549997
766,22,"Fruit",1137168
766,23,"Veges",21063475
766,24,"Veges",20361536
766,25,"Veges",20361536
766,26,"Veges",8425921
767,2,"Beef",31801
767,3,"Beef",31801
767,4,"Beef",95325
767,5,"Beef",31801
767,6,"Beef",31801
767,7,"Beef",95325
767,9,"Sheepmeat",22862
767,10,"Sheepmeat",22862
767,13,"Forestry",475
767,14,"Forestry",669
767,19,"Fruit",2310655
767,20,"Fruit",135670
767,21,"Fruit",271260
767,22,"Fruit",67795
767,23,"Veges",1255754
767,25,"Veges",1213906
768,1,"Dairy",4815066
768,2,"Beef",137476
768,3,"Beef",137476
768,4,"Beef",412085
768,5,"Beef",137476
768,6,"Beef",137476
768,7,"Beef",412085
768,8,"Sheepmeat",106356
768,9,"Sheepmeat",98832
768,10,"Sheepmeat",98832
768,11,"Forestry",21203
768,12,"Forestry",21203
768,13,"Forestry",2052
768,14,"Forestry",2052
768,15,"Forestry",42747
768,16,"Forestry",444573
768,17,"Fruit",4545929
768,18,"Fruit",4545929
768,19,"Fruit",9988869
768,20,"Fruit",586494
768,21,"Fruit",1172646
768,22,"Fruit",293076
768,23,"Veges",5428577
768,24,"Veges",5247670
768,25,"Veges",5247670
768,26,"Veges",2171568
769,14,"Forestry",1328545
773,1,"Dairy",2271
773,2,"Beef",65
773,3,"Beef",65
773,4,"Beef",194
773,5,"Beef",65
773,6,"Beef",65
773,7,"Beef",194
773,8,"Sheepmeat",50
773,9,"Sheepmeat",47
773,10,"Sheepmeat",47
773,11,"Forestry",10
773,12,"Forestry",10
773,13,"Forestry",1
773,14,"Forestry",1
773,15,"Forestry",20
773,16,"Forestry",210
773,17,"Fruit",2144
773,18,"Fruit",2144
773,19,"Fruit",4711
773,20,"Fruit",277
773,21,"Fruit",553
773,22,"Fruit",138
773,23,"Veges",2561
773,24,"Veges",2475
773,25,"Veges",2475
773,26,"Veges",1024
774,1,"Dairy",607194
774,2,"Beef",17336
774,3,"Beef",17336
774,4,"Beef",51965
774,5,"Beef",17336
774,6,"Beef",17336
774,7,"Beef",51965
774,8,"Sheepmeat",13412
774,9,"Sheepmeat",12463
774,10,"Sheepmeat",12463
774,11,"Forestry",2674
774,12,"Forestry",2674
774,13,"Forestry",259
774,15,"Forestry",5391
774,16,"Forestry",56062
774,17,"Fruit",573255
774,18,"Fruit",573255
774,19,"Fruit",1259626
774,20,"Fruit",73959
774,21,"Fruit",147874
774,22,"Fruit",36958
774,23,"Veges",684559
774,24,"Veges",661747
774,25,"Veges",661747
774,26,"Veges",273841
776,1,"Dairy",1609596
776,2,"Beef",14155
776,3,"Beef",14155
776,4,"Beef",42428
776,5,"Beef",14155
776,6,"Beef",14155
776,7,"Beef",42428
776,8,"Sheepmeat",35553
776,9,"Sheepmeat",10176
776,10,"Sheepmeat",10176
776,11,"Forestry",7088
776,12,"Forestry",7088
776,13,"Forestry",221
776,14,"Forestry",27
776,15,"Forestry",14290
776,16,"Forestry",148613
776,17,"Fruit",1541943
776,18,"Fruit",1519628
776,19,"Fruit",1077491
776,20,"Fruit",63265
776,21,"Fruit",126492
776,22,"Fruit",30175
776,23,"Veges",585576
776,24,"Veges",1754208
776,25,"Veges",540302
776,26,"Veges",736579
780,1,"Dairy",4058
780,8,"Sheepmeat",90
780,11,"Forestry",18
780,12,"Forestry",18
780,15,"Forestry",36
780,16,"Forestry",375
780,17,"Fruit",3831
780,18,"Fruit",3831
780,24,"Veges",4423
780,25,"Veges",4423
780,26,"Veges",1830
781,1,"Dairy",404955
781,2,"Beef",8523
781,3,"Beef",8523
781,4,"Beef",25548
781,5,"Beef",8523
781,6,"Beef",8523
781,7,"Beef",25548
781,8,"Sheepmeat",8945
781,9,"Sheepmeat",6127
781,10,"Sheepmeat",6127
781,11,"Forestry",1783
781,12,"Forestry",1783
781,13,"Forestry",2
781,14,"Forestry",127
781,15,"Forestry",3595
781,16,"Forestry",37389
781,17,"Fruit",382320
781,18,"Fruit",382320
781,19,"Fruit",18509199513
781,20,"Fruit",542
781,21,"Fruit",1084
781,22,"Fruit",18170
781,23,"Veges",5016
781,24,"Veges",441337
781,25,"Veges",441337
781,26,"Veges",182632
785,1,"Dairy",1794041
785,2,"Beef",51222
785,3,"Beef",51222
785,4,"Beef",153538
785,5,"Beef",51222
785,6,"Beef",51222
785,7,"Beef",153538
785,8,"Sheepmeat",39627
785,9,"Sheepmeat",36824
785,10,"Sheepmeat",36824
785,11,"Forestry",7900
785,12,"Forestry",7900
785,13,"Forestry",765
785,14,"Forestry",765
785,15,"Forestry",15927
785,16,"Forestry",165643
785,17,"Fruit",1693763
785,18,"Fruit",1693763
785,19,"Fruit",3721743
785,20,"Fruit",218521
785,21,"Fruit",436915
785,22,"Fruit",109197
785,23,"Veges",2022628
785,24,"Veges",1955224
785,25,"Veges",1955224
785,26,"Veges",809102
789,1,"Dairy",2475432
789,13,"Forestry",1055
789,14,"Forestry",1055
791,8,"Sheepmeat",895269
791,11,"Forestry",178478
791,12,"Forestry",178478
791,13,"Forestry",61
791,14,"Forestry",10787
791,15,"Forestry",302684
791,16,"Forestry",2655
791,17,"Fruit",3356003187
791,18,"Fruit",752905856
791,19,"Fruit",7381176695
791,20,"Fruit",10155
791,21,"Fruit",20304
791,23,"Veges",93995
791,24,"Veges",768514596
791,25,"Veges",3871205774
792,8,"Sheepmeat",894634
792,11,"Forestry",178351
792,12,"Forestry",178351
792,13,"Forestry",61
792,14,"Forestry",10787
792,15,"Forestry",302429
792,17,"Fruit",3355976040
792,18,"Fruit",752878709
792,19,"Fruit",7381117044
792,20,"Fruit",10211
792,21,"Fruit",20416
792,23,"Veges",94512
792,24,"Veges",768483258
792,25,"Veges",3871174436
793,1,"Dairy",715508833
793,2,"Beef",58623
793,3,"Beef",58623
793,4,"Beef",175724
793,5,"Beef",58623
793,6,"Beef",58623
793,7,"Beef",175724
793,8,"Sheepmeat",8137
793,9,"Sheepmeat",42145
793,10,"Sheepmeat",42145
793,11,"Forestry",1622
793,12,"Forestry",1622
793,13,"Forestry",922
793,14,"Forestry",1117
793,15,"Forestry",3271
793,16,"Forestry",64347746
793,17,"Fruit",347808
793,18,"Fruit",347808
793,19,"Fruit",4487119
793,20,"Fruit",263460
793,21,"Fruit",526767
793,22,"Fruit",124975
793,23,"Veges",2438582
793,24,"Veges",74198
793,25,"Veges",2237743
794,1,"Dairy",715532633
794,2,"Beef",58621
794,3,"Beef",58621
794,4,"Beef",175718
794,5,"Beef",58621
794,6,"Beef",58621
794,7,"Beef",175718
794,8,"Sheepmeat",8136
794,9,"Sheepmeat",42143
794,10,"Sheepmeat",42143
794,11,"Forestry",1622
794,12,"Forestry",1622
794,13,"Forestry",922
794,14,"Forestry",1117
794,15,"Forestry",3270
794,16,"Forestry",64349944
794,17,"Fruit",347739
794,18,"Fruit",347739
794,19,"Fruit",4486969
794,20,"Fruit",263451
794,21,"Fruit",526749
794,22,"Fruit",124971
794,23,"Veges",2438500
794,24,"Veges",74118
794,25,"Veges",2237664
794,26,"Veges",33
795,1,"Dairy",715600641
795,2,"Beef",56679
795,3,"Beef",56679
795,4,"Beef",169897
795,5,"Beef",56679
795,6,"Beef",56679
795,7,"Beef",169897
795,8,"Sheepmeat",6633
795,9,"Sheepmeat",40747
795,10,"Sheepmeat",40747
795,11,"Forestry",1322
795,12,"Forestry",1322
795,13,"Forestry",893
795,14,"Forestry",1088
795,15,"Forestry",2666
795,16,"Forestry",64356223
795,17,"Fruit",283532
795,18,"Fruit",283532
795,19,"Fruit",4345885
795,20,"Fruit",255168
795,21,"Fruit",510187
795,22,"Fruit",120831
795,23,"Veges",2361826
795,25,"Veges",2163546
795,26,"Veges",30704
796,1,"Dairy",716471995
796,8,"Sheepmeat",12613
796,11,"Forestry",2515
796,12,"Forestry",2515
796,13,"Forestry",47
796,14,"Forestry",47
796,15,"Forestry",5070
796,16,"Forestry",64436675
796,17,"Fruit",539117
796,18,"Fruit",539117
796,19,"Fruit",227605
796,20,"Fruit",13364
796,21,"Fruit",26720
796,23,"Veges",123695
796,24,"Veges",949639
796,26,"Veges",423680
797,1,"Dairy",524878
797,2,"Beef",46787
797,3,"Beef",46787
797,4,"Beef",140245
797,5,"Beef",46787
797,6,"Beef",46787
797,7,"Beef",140245
797,8,"Sheepmeat",11594
797,9,"Sheepmeat",33636
797,10,"Sheepmeat",33636
797,11,"Forestry",2311
797,12,"Forestry",2311
797,13,"Forestry",698
797,14,"Forestry",893
797,15,"Forestry",4660
797,16,"Forestry",48462
797,17,"Fruit",495540
797,18,"Fruit",495540
797,19,"Fruit",3399514
797,20,"Fruit",199602
797,21,"Fruit",399087
797,22,"Fruit",99743
797,23,"Veges",1847509
797,24,"Veges",572034
797,25,"Veges",1785941
797,26,"Veges",236717
799,1,"Dairy",108748
799,2,"Beef",3105
799,3,"Beef",3105
799,4,"Beef",9307
799,5,"Beef",3105
799,6,"Beef",3105
799,7,"Beef",9307
799,8,"Sheepmeat",2402
799,9,"Sheepmeat",2232
799,10,"Sheepmeat",2232
799,11,"Forestry",479
799,12,"Forestry",479
799,13,"Forestry",46
799,14,"Forestry",46
799,15,"Forestry",965
