"shape_id","x","y"
7922,173.84183,-40.89792
7923,173.84209,-40.89783
7924,173.84236,-40.89776
7925,173.84264,-40.89777
7926,173.84285,-40.89791
7927,173.84312,-40.89796
7928,173.84341,-40.89794
7929,173.84364,-40.89784
7930,173.84377,-40.89765
7931,173.84397,-40.8975
7932,173.84409,-40.8973
7933,173.84405,-40.89709
7934,173.84405,-40.89688
7935,173.84426,-40.89674
7936,173.84438,-40.89656
7937,173.84434,-40.89634
7938,173.84435,-40.89613
7939,173.84457,-40.89599
7940,173.84468,-40.8958
7941,173.84441,-40.89582
7942,173.84414,-40.89582
7943,173.84393,-40.89568
7944,173.84388,-40.89547
7945,173.844,-40.89527
7946,173.84413,-40.89507
7947,173.84403,-40.89489
7948,173.84384,-40.89473
7949,173.84388,-40.89451
7950,173.84408,-40.89439
7951,173.84436,-40.89442
7952,173.84456,-40.89428
7953,173.84452,-40.89407
7954,173.8445,-40.89385
7955,173.84443,-40.89364
7956,173.84444,-40.89343
7957,173.84458,-40.89324
7958,173.84448,-40.89304
7959,173.84428,-40.89289
7960,173.84432,-40.89271
7961,173.8446,-40.89271
7962,173.84489,-40.89272
7963,173.84514,-40.89262
7964,173.84541,-40.89257
7965,173.84569,-40.89254
7966,173.84589,-40.89239
7967,173.84607,-40.89222
7968,173.84623,-40.89204
7969,173.84621,-40.89182
7970,173.84611,-40.89162
7971,173.84601,-40.89142
7972,173.84601,-40.89121
7973,173.84629,-40.89121
7974,173.84655,-40.89115
7975,173.84652,-40.89095
7976,173.84639,-40.89076
7977,173.84634,-40.89054
7978,173.84644,-40.89035
7979,173.84671,-40.89031
7980,173.84698,-40.89039
7981,173.84726,-40.89042
7982,173.84753,-40.8904
7983,173.84773,-40.89024
7984,173.84794,-40.89009
7985,173.84814,-40.88994
7986,173.84832,-40.88977
7987,173.84848,-40.88959
7988,173.8487,-40.88946
7989,173.84898,-40.88943
7990,173.84927,-40.88944
7991,173.84956,-40.88945
7992,173.84984,-40.88944
7993,173.85004,-40.88929
7994,173.85028,-40.88917
7995,173.85045,-40.889
7996,173.85063,-40.88882
7997,173.85084,-40.88868
7998,173.85109,-40.88858
7999,173.85122,-40.88839
8000,173.85121,-40.88818
8001,173.85117,-40.88796
8002,173.85113,-40.88774
8003,173.85109,-40.88753
8004,173.851,-40.88732
8005,173.85085,-40.88714
8006,173.8507,-40.88695
8007,173.85056,-40.88676
8008,173.8505,-40.88655
8009,173.85051,-40.88633
8010,173.85059,-40.88613
8011,173.85049,-40.88592
8012,173.85043,-40.88571
8013,173.85049,-40.8855
8014,173.85065,-40.88532
8015,173.85073,-40.88511
8016,173.85084,-40.88491
8017,173.85096,-40.88471
8018,173.85109,-40.88452
8019,173.85123,-40.88433
8020,173.8514,-40.88416
8021,173.85168,-40.88411
8022,173.85196,-40.88412
8023,173.85216,-40.88398
8024,173.85226,-40.88378
8025,173.85228,-40.88356
8026,173.85219,-40.88336
8027,173.85242,-40.8833
8028,173.8527,-40.88333
8029,173.85299,-40.88336
8030,173.85327,-40.88336
8031,173.85356,-40.88335
8032,173.85383,-40.88327
8033,173.85409,-40.88319
8034,173.8543,-40.88304
8035,173.85456,-40.88296
8036,173.85485,-40.88298
8037,173.85509,-40.88287
8038,173.85526,-40.8827
8039,173.85554,-40.88269
8040,173.85582,-40.88272
8041,173.85611,-40.88274
8042,173.85634,-40.88262
8043,173.85648,-40.88243
8044,173.85654,-40.88222
8045,173.85662,-40.88201
8046,173.85683,-40.88187
8047,173.85708,-40.88176
8048,173.85731,-40.88163
8049,173.85747,-40.88145
8050,173.8576,-40.88126
8051,173.85769,-40.88105
8052,173.85773,-40.88084
8053,173.85772,-40.88062
8054,173.85763,-40.88041
8055,173.85747,-40.88023
8056,173.85736,-40.88003
8057,173.85739,-40.87982
8058,173.85735,-40.87961
8059,173.85715,-40.87946
8060,173.85696,-40.87929
8061,173.8569,-40.87908
8062,173.85694,-40.87886
8063,173.85701,-40.87865
8064,173.85696,-40.87844
8065,173.85684,-40.87824
8066,173.85665,-40.87809
8067,173.85638,-40.87802
8068,173.8562,-40.87787
8069,173.85627,-40.87767
8070,173.85636,-40.87746
8071,173.8565,-40.87727
8072,173.85656,-40.87707
8073,173.85634,-40.87695
8074,173.85608,-40.87686
8075,173.85589,-40.8767
8076,173.85572,-40.87653
8077,173.85567,-40.87633
8078,173.85586,-40.87617
8079,173.85599,-40.87598
8080,173.85615,-40.8758
8081,173.85639,-40.8757
8082,173.85668,-40.8757
8083,173.85697,-40.87571
8084,173.85718,-40.8756
8085,173.85721,-40.87539
8086,173.85715,-40.87518
8087,173.85695,-40.87503
8088,173.85673,-40.87488
8089,173.85655,-40.87472
8090,173.85648,-40.87451
8091,173.85655,-40.8743
8092,173.85676,-40.87417
8093,173.85703,-40.8741
8094,173.85723,-40.87395
8095,173.85727,-40.87374
8096,173.85714,-40.87355
8097,173.85714,-40.87334
8098,173.85732,-40.87317
8099,173.85739,-40.87297
8100,173.85738,-40.87275
8101,173.85738,-40.87254
8102,173.85739,-40.87232
8103,173.85723,-40.87215
8104,173.85703,-40.87199
8105,173.85692,-40.8718
8106,173.85703,-40.8716
8107,173.85712,-40.8714
8108,173.85738,-40.87131
8109,173.85759,-40.87117
8110,173.85781,-40.87104
8111,173.85808,-40.87097
8112,173.85835,-40.87105
8113,173.85863,-40.87106
8114,173.85891,-40.87101
8115,173.85919,-40.87101
8116,173.85944,-40.87091
8117,173.85972,-40.87085
8118,173.85997,-40.87076
8119,173.8602,-40.87063
8120,173.86041,-40.87048
8121,173.86061,-40.87032
8122,173.86083,-40.87018
8123,173.86109,-40.87008
8124,173.86134,-40.86998
8125,173.86161,-40.86991
8126,173.86187,-40.86983
8127,173.86195,-40.86962
8128,173.86189,-40.86941
8129,173.86173,-40.86923
8130,173.8616,-40.86904
8131,173.86154,-40.86882
8132,173.86159,-40.86862
8133,173.8618,-40.86847
8134,173.86199,-40.8683
8135,173.86224,-40.8682
8136,173.86245,-40.86806
8137,173.86247,-40.86785
8138,173.86251,-40.86763
8139,173.86258,-40.86742
8140,173.86268,-40.86722
8141,173.86283,-40.86703
8142,173.86306,-40.8669
8143,173.86334,-40.86685
8144,173.86362,-40.8668
8145,173.86389,-40.86673
8146,173.86413,-40.86661
8147,173.86437,-40.8665
8148,173.86448,-40.8663
8149,173.86447,-40.86609
8150,173.8644,-40.86588
8151,173.86431,-40.86567
8152,173.86424,-40.86546
8153,173.86416,-40.86525
8154,173.86407,-40.86504
8155,173.86393,-40.86485
8156,173.86384,-40.86465
8157,173.86391,-40.86444
8158,173.86399,-40.86423
8159,173.86408,-40.86402
8160,173.86422,-40.86383
8161,173.86425,-40.86362
8162,173.86428,-40.8634
8163,173.86441,-40.86321
8164,173.86445,-40.86299
8165,173.86444,-40.86277
8166,173.86442,-40.86256
8167,173.86441,-40.86234
8168,173.86452,-40.86214
8169,173.86466,-40.86195
8170,173.8648,-40.86176
8171,173.86495,-40.86157
8172,173.86509,-40.86138
8173,173.86523,-40.86119
8174,173.86538,-40.861
8175,173.86552,-40.86081
8176,173.86565,-40.86062
8177,173.86577,-40.86042
8178,173.86589,-40.86023
8179,173.86601,-40.86003
8180,173.86599,-40.85981
8181,173.86588,-40.85961
8182,173.86584,-40.8594
8183,173.86607,-40.85929
8184,173.86632,-40.85918
8185,173.86647,-40.859
8186,173.86654,-40.85879
8187,173.86671,-40.85861
8188,173.86692,-40.85847
8189,173.8672,-40.85846
8190,173.86749,-40.85845
8191,173.86761,-40.85828
8192,173.86763,-40.85807
8193,173.86789,-40.85798
8194,173.86812,-40.85785
8195,173.86839,-40.8578
8196,173.86868,-40.8578
8197,173.86896,-40.85777
8198,173.8692,-40.85766
8199,173.86933,-40.85747
8200,173.86944,-40.85727
8201,173.86945,-40.85705
8202,173.86964,-40.85692
8203,173.86993,-40.85691
8204,173.8702,-40.85684
8205,173.87038,-40.85668
8206,173.87045,-40.85647
8207,173.87065,-40.85631
8208,173.87081,-40.85613
8209,173.87104,-40.85602
8210,173.87131,-40.85593
8211,173.87158,-40.85587
8212,173.87185,-40.85582
8213,173.87202,-40.85565
8214,173.87216,-40.85546
8215,173.87242,-40.85537
8216,173.8727,-40.85539
8217,173.87286,-40.85556
8218,173.87293,-40.85577
8219,173.87305,-40.85597
8220,173.87328,-40.85601
8221,173.87337,-40.8558
8222,173.87343,-40.85559
8223,173.8735,-40.85538
8224,173.87342,-40.85517
8225,173.8732,-40.85505
8226,173.87292,-40.85499
8227,173.87278,-40.85481
8228,173.87282,-40.85459
8229,173.87286,-40.85438
8230,173.87276,-40.85418
8231,173.87257,-40.85401
8232,173.87239,-40.85384
8233,173.87236,-40.85363
8234,173.87236,-40.85341
8235,173.87238,-40.85319
8236,173.87247,-40.85299
8237,173.8726,-40.85279
8238,173.8728,-40.85264
8239,173.87295,-40.85245
8240,173.87313,-40.85228
8241,173.87338,-40.85217
8242,173.87364,-40.85207
8243,173.87386,-40.85194
8244,173.87409,-40.85181
8245,173.87423,-40.85164
8246,173.87424,-40.85142
8247,173.87425,-40.8512
8248,173.87446,-40.85109
8249,173.87473,-40.85102
8250,173.87493,-40.85088
8251,173.87504,-40.85068
8252,173.8752,-40.8505
8253,173.87543,-40.85037
8254,173.87563,-40.85022
8255,173.87581,-40.85005
8256,173.87597,-40.84987
8257,173.87621,-40.84975
8258,173.87645,-40.84963
8259,173.87665,-40.84947
8260,173.87682,-40.8493
8261,173.87699,-40.84912
8262,173.87715,-40.84894
8263,173.87737,-40.84881
8264,173.87759,-40.84866
8265,173.87766,-40.84845
8266,173.87763,-40.84824
8267,173.87749,-40.84805
8268,173.87729,-40.8479
8269,173.87713,-40.84772
8270,173.87699,-40.84752
8271,173.87687,-40.84732
8272,173.87675,-40.84713
8273,173.87675,-40.84692
8274,173.8769,-40.84673
8275,173.87708,-40.84657
8276,173.87723,-40.84638
8277,173.87736,-40.84618
8278,173.87742,-40.84598
8279,173.87745,-40.84576
8280,173.87749,-40.84554
8281,173.87748,-40.84533
8282,173.87756,-40.84512
8283,173.87773,-40.84495
8284,173.87791,-40.84477
8285,173.87808,-40.8446
8286,173.87825,-40.84442
8287,173.8784,-40.84424
8288,173.87855,-40.84405
8289,173.87871,-40.84387
8290,173.8789,-40.8437
8291,173.8791,-40.84355
8292,173.87931,-40.8434
8293,173.87952,-40.84325
8294,173.87972,-40.8431
8295,173.87993,-40.84295
8296,173.88009,-40.84277
8297,173.88026,-40.84259
8298,173.88048,-40.84245
8299,173.88074,-40.84236
8300,173.88101,-40.84231
8301,173.88128,-40.84222
8302,173.88155,-40.84214
8303,173.88181,-40.84205
8304,173.88207,-40.84196
8305,173.88234,-40.84192
8306,173.8825,-40.84209
8307,173.88238,-40.84228
8308,173.88233,-40.84248
8309,173.88233,-40.8427
8310,173.88251,-40.84277
8311,173.8826,-40.84257
8312,173.88276,-40.8424
8313,173.8829,-40.84221
8314,173.88306,-40.84203
8315,173.88302,-40.84182
8316,173.88307,-40.84163
8317,173.88332,-40.84153
8318,173.88357,-40.84144
8319,173.88369,-40.84124
8320,173.8838,-40.84104
8321,173.884,-40.84089
8322,173.88423,-40.84075
8323,173.88443,-40.8406
8324,173.88468,-40.8405
8325,173.88492,-40.84038
8326,173.88517,-40.84039
8327,173.88538,-40.84054
8328,173.88566,-40.84059
8329,173.88594,-40.8406
8330,173.88621,-40.84053
8331,173.88642,-40.84038
8332,173.88666,-40.84026
8333,173.88691,-40.84015
8334,173.88715,-40.84004
8335,173.88734,-40.83988
8336,173.8876,-40.83981
8337,173.88788,-40.83986
8338,173.88816,-40.83992
8339,173.88844,-40.83996
8340,173.8887,-40.83988
8341,173.88889,-40.83972
8342,173.88914,-40.83965
8343,173.88941,-40.83971
8344,173.8897,-40.83971
8345,173.88998,-40.8397
8346,173.8902,-40.83984
8347,173.89046,-40.83994
8348,173.89074,-40.83994
8349,173.89098,-40.83983
8350,173.89119,-40.83968
8351,173.8914,-40.83953
8352,173.89161,-40.83938
8353,173.89177,-40.8392
8354,173.8918,-40.83899
8355,173.89178,-40.83877
8356,173.89188,-40.83857
8357,173.89192,-40.83836
8358,173.89191,-40.83815
8359,173.89201,-40.83795
8360,173.89226,-40.83786
8361,173.89255,-40.83788
8362,173.8928,-40.83779
8363,173.89306,-40.83785
8364,173.89329,-40.83796
8365,173.89356,-40.83789
8366,173.89382,-40.8378
8367,173.89408,-40.8377
8368,173.89433,-40.83759
8369,173.89456,-40.83746
8370,173.89484,-40.83743
8371,173.89511,-40.83737
8372,173.89533,-40.83723
8373,173.89553,-40.83707
8374,173.89574,-40.83692
8375,173.89601,-40.83688
8376,173.89625,-40.83676
8377,173.89644,-40.8366
8378,173.89656,-40.83641
8379,173.8966,-40.83619
8380,173.89665,-40.83598
8381,173.89671,-40.83576
8382,173.89683,-40.83557
8383,173.897,-40.83539
8384,173.89712,-40.8352
8385,173.89727,-40.83501
8386,173.89751,-40.83489
8387,173.89774,-40.83477
8388,173.89791,-40.83459
8389,173.89804,-40.8344
8390,173.89811,-40.83419
8391,173.89817,-40.83398
8392,173.89839,-40.83385
8393,173.89866,-40.83376
8394,173.89889,-40.83364
8395,173.89908,-40.83348
8396,173.89926,-40.8333
8397,173.89943,-40.83313
8398,173.89958,-40.83295
8399,173.89975,-40.83277
8400,173.90001,-40.83268
8401,173.90028,-40.83261
8402,173.90053,-40.83251
8403,173.90078,-40.83239
8404,173.90102,-40.83227
8405,173.90125,-40.83214
8406,173.90148,-40.83201
8407,173.90171,-40.83189
8408,173.90189,-40.83172
8409,173.90191,-40.83151
8410,173.90181,-40.8313
8411,173.90172,-40.8311
8412,173.90181,-40.8309
8413,173.90198,-40.83072
8414,173.90219,-40.83057
8415,173.90243,-40.83046
8416,173.90268,-40.83035
8417,173.90293,-40.83024
8418,173.90306,-40.83005
8419,173.90317,-40.82985
8420,173.90327,-40.82964
8421,173.90333,-40.82943
8422,173.90332,-40.82921
8423,173.90327,-40.829
8424,173.90338,-40.82881
8425,173.9036,-40.82867
8426,173.90382,-40.82853
8427,173.90405,-40.82839
8428,173.90423,-40.82823
8429,173.90439,-40.82804
8430,173.90456,-40.82787
8431,173.90465,-40.82766
8432,173.90463,-40.82745
8433,173.77025,-41.28704
8434,173.77055,-41.287
8435,173.77085,-41.28698
8436,173.77114,-41.28696
8437,173.77144,-41.28695
8438,173.77174,-41.28695
8439,173.77204,-41.28695
8440,173.77234,-41.28695
8441,173.77263,-41.28695
8442,173.77293,-41.28695
8443,173.77323,-41.28694
8444,173.77353,-41.28692
8445,173.77382,-41.28687
8446,173.77411,-41.28681
8447,173.77438,-41.28672
8448,173.77464,-41.28662
8449,173.7749,-41.2865
8450,173.77515,-41.28638
8451,173.7754,-41.28625
8452,173.77564,-41.28613
8453,173.77589,-41.286
8454,173.77614,-41.28587
8455,173.77638,-41.28575
8456,173.77663,-41.28561
8457,173.77687,-41.28548
8458,173.7771,-41.28535
8459,173.7773,-41.28517
8460,173.77748,-41.285
8461,173.77766,-41.28482
8462,173.77785,-41.28464
8463,173.77804,-41.28447
8464,173.77823,-41.28429
8465,173.77841,-41.28412
8466,173.7786,-41.28394
8467,173.77879,-41.28377
8468,173.77897,-41.28359
8469,173.77914,-41.28341
8470,173.7793,-41.28321
8471,173.77945,-41.28302
8472,173.7796,-41.28283
8473,173.77975,-41.28263
8474,173.77989,-41.28244
8475,173.78002,-41.28223
8476,173.78012,-41.28202
8477,173.78022,-41.28181
8478,173.78034,-41.2816
8479,173.7805,-41.28141
8480,173.78071,-41.28126
8481,173.78095,-41.28112
8482,173.78118,-41.28098
8483,173.78129,-41.28077
8484,173.78142,-41.28058
8485,173.78165,-41.28043
8486,173.7819,-41.28032
8487,173.7821,-41.28016
8488,173.78197,-41.27996
8489,173.78183,-41.27977
8490,173.78187,-41.27955
8491,173.78204,-41.27937
8492,173.7822,-41.27919
8493,173.78207,-41.27899
8494,173.78192,-41.2788
8495,173.78192,-41.27858
8496,173.78209,-41.27841
8497,173.78236,-41.27832
8498,173.78266,-41.27828
8499,173.78289,-41.27815
8500,173.78307,-41.27797
8501,173.78328,-41.27781
8502,173.78356,-41.27773
8503,173.78385,-41.27776
8504,173.78412,-41.27785
8505,173.78439,-41.27779
8506,173.78456,-41.2776
8507,173.78472,-41.27741
8508,173.78488,-41.27722
8509,173.78504,-41.27703
8510,173.7851,-41.27682
8511,173.78489,-41.27667
8512,173.78464,-41.27656
8513,173.78452,-41.27635
8514,173.78445,-41.27614
8515,173.78443,-41.27591
8516,173.78436,-41.2757
8517,173.78423,-41.2755
8518,173.78411,-41.27529
8519,173.78407,-41.27507
8520,173.7841,-41.27485
8521,173.78429,-41.27468
8522,173.78455,-41.27457
8523,173.78481,-41.27447
8524,173.7851,-41.2744
8525,173.78536,-41.2743
8526,173.78558,-41.27415
8527,173.78578,-41.27399
8528,173.78593,-41.27379
8529,173.78604,-41.27358
8530,173.7861,-41.27337
8531,173.78608,-41.27314
8532,173.78604,-41.27292
8533,173.78598,-41.2727
8534,173.78586,-41.2725
8535,173.78571,-41.2723
8536,173.7856,-41.2721
8537,173.78557,-41.27187
8538,173.78562,-41.27165
8539,173.78573,-41.27144
8540,173.78583,-41.27123
8541,173.78593,-41.27102
8542,173.78603,-41.27081
8543,173.7861,-41.27059
8544,173.78602,-41.27038
8545,173.78588,-41.27018
8546,173.78577,-41.26997
8547,173.78556,-41.26982
8548,173.78528,-41.26973
8549,173.78509,-41.26958
8550,173.78502,-41.26936
8551,173.78501,-41.26914
8552,173.78504,-41.26891
8553,173.78514,-41.26871
8554,173.7854,-41.2686
8555,173.78569,-41.26861
8556,173.78595,-41.26873
8557,173.78622,-41.26883
8558,173.7865,-41.2689
8559,173.78679,-41.26895
8560,173.78708,-41.26901
8561,173.78736,-41.26909
8562,173.7876,-41.26923
8563,173.78783,-41.26937
8564,173.78803,-41.26953
8565,173.78812,-41.26975
8566,173.78831,-41.26992
8567,173.78856,-41.27004
8568,173.78883,-41.27015
8569,173.78909,-41.27026
8570,173.78934,-41.27038
8571,173.78943,-41.27058
8572,173.78944,-41.27081
8573,173.7896,-41.27099
8574,173.78989,-41.27099
8575,173.79016,-41.27105
8576,173.79029,-41.27125
8577,173.79039,-41.27147
8578,173.79044,-41.27169
8579,173.79049,-41.27191
8580,173.79069,-41.27206
8581,173.79099,-41.27204
8582,173.79129,-41.272
8583,173.79158,-41.27201
8584,173.7918,-41.27215
8585,173.79192,-41.27236
8586,173.79212,-41.27252
8587,173.7924,-41.27261
8588,173.79269,-41.27262
8589,173.79299,-41.27258
8590,173.79328,-41.27261
8591,173.79333,-41.27281
8592,173.79317,-41.273
8593,173.79301,-41.27319
8594,173.79279,-41.27334
8595,173.79259,-41.27351
8596,173.79262,-41.27373
8597,173.79255,-41.27393
8598,173.79227,-41.27402
8599,173.79206,-41.27417
8600,173.79212,-41.27438
8601,173.7923,-41.27456
8602,173.79238,-41.27478
8603,173.79242,-41.275
8604,173.79246,-41.27522
8605,173.79258,-41.27542
8606,173.79287,-41.27548
8607,173.79312,-41.27559
8608,173.79326,-41.27578
8609,173.79348,-41.27594
8610,173.79377,-41.27599
8611,173.79406,-41.27603
8612,173.7943,-41.27615
8613,173.79427,-41.27637
8614,173.79412,-41.27656
8615,173.79411,-41.27679
8616,173.79427,-41.27698
8617,173.79447,-41.27714
8618,173.7947,-41.27729
8619,173.79497,-41.27737
8620,173.79526,-41.27744
8621,173.79552,-41.27755
8622,173.79578,-41.27766
8623,173.79604,-41.27778
8624,173.79616,-41.27798
8625,173.79614,-41.2782
8626,173.79618,-41.27842
8627,173.79645,-41.27851
8628,173.79668,-41.27865
8629,173.79681,-41.27885
8630,173.79694,-41.27905
8631,173.79701,-41.27927
8632,173.79693,-41.27949
8633,173.79675,-41.27967
8634,173.79669,-41.27989
8635,173.79678,-41.2801
8636,173.79695,-41.28028
8637,173.79718,-41.28042
8638,173.79747,-41.28043
8639,173.79771,-41.2803
8640,173.79795,-41.28017
8641,173.79824,-41.28019
8642,173.79848,-41.28032
8643,174.0485,-41.15697
8644,174.04858,-41.15676
8645,174.04865,-41.15654
8646,174.04873,-41.15632
8647,174.04881,-41.15611
8648,174.04889,-41.15589
8649,174.04897,-41.15567
8650,174.04905,-41.15546
8651,174.04914,-41.15524
8652,174.04922,-41.15503
8653,174.0493,-41.15481
8654,174.04939,-41.1546
8655,174.04947,-41.15438
8656,174.04955,-41.15416
8657,174.04965,-41.15395
8658,174.04976,-41.15374
8659,174.04986,-41.15353
8660,174.04996,-41.15332
8661,174.05004,-41.1531
8662,174.05012,-41.15289
8663,174.0502,-41.15267
8664,174.05028,-41.15246
8665,174.05037,-41.15224
8666,174.05045,-41.15203
8667,174.05056,-41.15182
8668,174.05067,-41.15161
8669,174.05078,-41.1514
8670,174.05089,-41.15119
8671,174.051,-41.15098
8672,174.05111,-41.15077
8673,174.05122,-41.15056
8674,174.05133,-41.15035
8675,174.05143,-41.15014
8676,174.05154,-41.14994
8677,174.05165,-41.14973
8678,174.05176,-41.14952
8679,174.05183,-41.1493
8680,174.05182,-41.14907
8681,174.0518,-41.14885
8682,174.05165,-41.14866
8683,174.05142,-41.14852
8684,174.05124,-41.14834
8685,174.05107,-41.14816
8686,174.05084,-41.14802
8687,174.05055,-41.14796
8688,174.05032,-41.14783
8689,174.05022,-41.14762
8690,174.05026,-41.1474
8691,174.05033,-41.14718
8692,174.05026,-41.14697
8693,174.05015,-41.14676
8694,174.05013,-41.14654
8695,174.0503,-41.14636
8696,174.05044,-41.14617
8697,174.05062,-41.14599
8698,174.05083,-41.14584
8699,174.05093,-41.14562
8700,174.05097,-41.1454
8701,174.0509,-41.14519
8702,174.05099,-41.14498
8703,174.05084,-41.14479
8704,174.05065,-41.14461
8705,174.05046,-41.14444
8706,174.0503,-41.14426
8707,174.05044,-41.14406
8708,174.05065,-41.14391
8709,174.0508,-41.14372
8710,174.0508,-41.14349
8711,174.05081,-41.14327
8712,174.05073,-41.14305
8713,174.05054,-41.14288
8714,174.05029,-41.14276
8715,174.05,-41.14271
8716,174.04972,-41.14266
8717,174.04943,-41.14262
8718,174.04913,-41.1426
8719,174.04884,-41.14255
8720,174.04856,-41.14249
8721,174.04827,-41.14253
8722,174.04798,-41.14259
8723,174.04769,-41.14261
8724,174.04739,-41.1426
8725,174.04709,-41.14258
8726,174.0468,-41.14255
8727,174.04655,-41.14247
8728,174.04675,-41.14233
8729,174.04702,-41.14224
8730,174.04721,-41.14207
8731,174.0474,-41.1419
8732,174.04751,-41.14169
8733,174.04749,-41.14147
8734,174.04765,-41.14129
8735,174.04773,-41.14107
8736,174.04764,-41.14086
8737,174.04741,-41.14072
8738,174.04719,-41.14058
8739,174.04704,-41.14039
8740,174.04702,-41.14017
8741,174.04704,-41.13995
8742,174.04733,-41.13997
8743,174.04761,-41.13992
8744,174.04788,-41.13983
8745,174.04814,-41.13971
8746,174.04841,-41.13963
8747,174.04867,-41.13973
8748,174.04893,-41.13983
8749,174.04922,-41.13985
8750,174.04945,-41.13972
8751,174.04966,-41.13956
8752,174.04982,-41.13938
8753,174.04996,-41.13918
8754,174.0501,-41.13898
8755,174.05034,-41.13891
8756,174.05054,-41.13907
8757,174.05072,-41.13925
8758,174.05089,-41.13943
8759,174.05117,-41.13948
8760,174.05138,-41.13933
8761,174.05155,-41.13914
8762,174.05172,-41.13896
8763,174.05194,-41.13882
8764,174.05222,-41.13886
8765,174.0525,-41.13889
8766,174.05268,-41.13872
8767,174.05274,-41.1385
8768,174.0528,-41.13828
8769,174.05294,-41.13809
8770,174.05318,-41.13796
8771,174.05346,-41.13796
8772,174.05375,-41.13797
8773,174.05398,-41.13784
8774,174.0541,-41.13763
8775,174.05424,-41.13744
8776,174.05452,-41.13738
8777,174.05481,-41.13737
8778,174.05509,-41.13728
8779,174.0553,-41.13713
8780,174.05541,-41.13693
8781,174.05566,-41.13683
8782,174.05594,-41.13677
8783,174.05617,-41.13663
8784,174.05646,-41.1366
8785,174.05676,-41.1366
8786,174.05706,-41.13657
8787,174.05733,-41.1365
8788,174.05759,-41.13639
8789,174.0578,-41.13623
8790,174.05778,-41.13602
8791,174.05755,-41.13589
8792,174.05727,-41.1358
8793,174.05698,-41.13578
8794,174.05669,-41.13582
8795,174.05639,-41.13583
8796,174.05611,-41.13578
8797,174.05582,-41.1357
8798,174.05553,-41.13567
8799,174.05524,-41.13564
8800,174.05497,-41.13555
8801,174.05468,-41.13549
8802,174.05441,-41.1354
8803,174.05414,-41.13531
8804,174.05388,-41.1352
8805,174.05363,-41.13508
8806,174.05335,-41.135
8807,174.05312,-41.13512
8808,174.05296,-41.13531
8809,174.05273,-41.13545
8810,174.05246,-41.13555
8811,174.05217,-41.13553
8812,174.05193,-41.13541
8813,174.05169,-41.13527
8814,174.05143,-41.13517
8815,174.05122,-41.13502
8816,174.05107,-41.13482
8817,174.05091,-41.13463
8818,174.05076,-41.13444
8819,174.05056,-41.13427
8820,174.05029,-41.13423
8821,174.05004,-41.13435
8822,174.04984,-41.13452
8823,174.04964,-41.13468
8824,174.04941,-41.13483
8825,174.04913,-41.13483
8826,174.04887,-41.13473
8827,174.04859,-41.13464
8828,174.0484,-41.13448
8829,174.04824,-41.13429
8830,174.048,-41.13417
8831,174.04775,-41.13404
8832,174.04752,-41.1339
8833,174.04726,-41.13385
8834,174.04702,-41.13398
8835,174.04696,-41.13419
8836,174.04684,-41.1344
8837,174.04664,-41.13455
8838,174.04642,-41.13444
8839,174.04631,-41.13424
8840,174.04613,-41.13406
8841,174.04594,-41.13388
8842,174.04575,-41.13371
8843,174.04557,-41.13353
8844,174.04542,-41.13334
8845,174.04518,-41.13323
8846,174.04494,-41.13336
8847,174.04467,-41.13341
8848,174.04438,-41.1334
8849,174.04408,-41.13341
8850,174.04379,-41.13341
8851,174.04351,-41.13347
8852,174.04331,-41.13364
8853,174.04314,-41.13383
8854,174.0429,-41.13389
8855,174.04269,-41.13373
8856,174.04252,-41.13355
8857,174.04243,-41.13333
8858,174.04229,-41.13316
8859,174.04202,-41.13325
8860,174.04173,-41.13329
8861,174.04144,-41.13329
8862,174.04117,-41.13337
8863,174.04088,-41.13332
8864,174.04067,-41.13345
8865,174.0404,-41.13339
8866,174.04028,-41.13319
8867,174.04009,-41.13303
8868,174.03996,-41.13282
8869,174.03986,-41.13261
8870,174.03982,-41.13239
8871,174.03976,-41.13217
8872,174.03961,-41.13198
8873,174.03945,-41.13179
8874,174.03929,-41.1316
8875,174.03915,-41.1314
8876,174.03908,-41.13118
8877,174.03911,-41.13096
8878,174.03917,-41.13074
8879,174.03922,-41.13052
8880,174.03927,-41.13029
8881,174.03933,-41.13007
8882,174.03939,-41.12985
8883,174.03945,-41.12963
8884,174.03952,-41.12941
8885,174.03962,-41.1292
8886,174.03974,-41.129
8887,174.03985,-41.12879
8888,174.03996,-41.12858
8889,174.04007,-41.12837
8890,174.04017,-41.12816
8891,174.04028,-41.12795
8892,174.04034,-41.12773
8893,174.04033,-41.12751
8894,174.04026,-41.12729
8895,174.04018,-41.12707
8896,174.0401,-41.12686
8897,174.04002,-41.12664
8898,174.03993,-41.12643
8899,174.03985,-41.12621
8900,174.03977,-41.12599
8901,174.03969,-41.12578
8902,174.03961,-41.12556
8903,174.03953,-41.12535
8904,174.03945,-41.12513
8905,174.03936,-41.12491
8906,174.03928,-41.1247
8907,174.0392,-41.12448
8908,174.03912,-41.12427
8909,174.03904,-41.12405
8910,174.03896,-41.12383
8911,174.03888,-41.12362
8912,174.03879,-41.1234
8913,174.03871,-41.12318
8914,174.03863,-41.12297
8915,174.03855,-41.12275
8916,174.03848,-41.12254
8917,174.03841,-41.12232
8918,174.03834,-41.1221
8919,174.03825,-41.12188
8920,174.03818,-41.12167
8921,174.0381,-41.12145
