"point_id","x","y"
75522,173.956526,-41.180004
75523,173.956394,-41.180151
75524,173.956223,-41.180273
75525,173.956036,-41.180382
75526,173.955835,-41.180474
75527,173.955624,-41.180554
75528,173.95541,-41.180627
75529,173.955181,-41.180668
75530,173.954947,-41.180692
75531,173.954713,-41.180713
75601,173.943778,-41.184893
75602,173.943533,-41.184858
75603,173.943288,-41.184831
75604,173.94304,-41.184815
75605,173.942802,-41.184762
75606,173.942568,-41.184701
75607,173.942321,-41.184685
75608,173.942072,-41.184684
75609,173.941825,-41.184697
75610,173.94158,-41.184728
75611,173.941332,-41.184744
75612,173.941084,-41.184757
75613,173.940836,-41.184766
75614,173.940587,-41.184775
75615,173.940341,-41.184796
75616,173.94011,-41.184866
75617,173.939883,-41.184942
75618,173.939655,-41.185016
75619,173.939429,-41.185093
75620,173.939376,-41.185275
75655,173.933959,-41.18844
75656,173.933711,-41.18845
75657,173.933466,-41.188477
75658,173.933338,-41.188519
75659,173.933246,-41.188577
75660,173.933171,-41.188648
75661,173.93312,-41.188729
75662,173.933079,-41.188815
75663,173.933038,-41.1889
75664,173.932997,-41.188985
75665,173.932962,-41.189072
75666,173.932951,-41.189162
75667,173.932951,-41.189253
75668,173.932951,-41.189344
75669,173.932951,-41.189434
75670,173.932944,-41.189525
75671,173.932936,-41.189616
74943,174.038709,-41.161592
74944,174.03852,-41.161702
74623,174.060712,-41.175971
74624,174.060516,-41.175869
74629,174.059372,-41.175689
74630,174.059134,-41.17569
74631,174.058896,-41.175681
74632,174.058664,-41.17564
74633,174.058429,-41.175613
74634,174.058194,-41.175634
74635,174.058003,-41.175736
74636,174.057856,-41.175878
74637,174.057693,-41.176007
74638,174.057478,-41.176085
74639,174.057249,-41.176133
74640,174.057016,-41.176136
74641,174.056789,-41.176139
74642,174.05661,-41.176257
74643,174.056391,-41.176321
74644,174.05617,-41.176385
74645,174.056091,-41.176539
74646,174.056266,-41.176658
74647,174.056461,-41.176762
74648,174.056658,-41.176863
74649,174.056826,-41.17699
74650,174.056904,-41.177156
74651,174.05687,-41.177332
74652,174.056782,-41.1775
74653,174.056661,-41.177655
74654,174.056529,-41.177805
74655,174.056379,-41.177944
74656,174.056206,-41.178067
74657,174.056009,-41.178168
74658,174.055814,-41.178272
74659,174.055608,-41.178361
74660,174.055414,-41.178466
74661,174.055199,-41.178543
74662,174.054964,-41.178552
74663,174.054727,-41.178532
74664,174.054496,-41.178572
74665,174.054259,-41.178564
74666,174.054042,-41.178625
74667,174.053869,-41.178743
74668,174.053635,-41.178772
74669,174.053397,-41.178783
74670,174.053159,-41.178792
74671,174.052923,-41.178774
74672,174.05269,-41.178736
74673,174.052465,-41.178675
74674,174.052241,-41.178614
74675,174.052008,-41.178577
74676,174.051773,-41.178548
74677,174.051568,-41.178463
74678,174.051447,-41.178309
74679,174.051418,-41.178132
74680,174.051486,-41.177962
74681,174.051585,-41.1778
74682,174.051681,-41.177636
74683,174.051819,-41.177489
74684,174.051883,-41.177319
74685,174.051791,-41.177157
74686,174.051577,-41.177096
74687,174.051339,-41.177103
74688,174.051101,-41.177111
74689,174.050865,-41.177092
74690,174.050647,-41.177021
74691,174.050464,-41.176907
74692,174.050326,-41.176761
74693,174.050286,-41.176586
74694,174.050355,-41.176414
74695,174.050421,-41.176243
74696,174.050439,-41.176063
74697,174.050485,-41.175887
74698,174.050572,-41.17572
74699,174.050688,-41.175563
74700,174.050789,-41.1754
74701,174.050884,-41.175235
74702,174.050902,-41.175056
74703,174.05076,-41.17492
74704,174.05076,-41.17492
74705,174.050529,-41.17488
74706,174.050292,-41.174879
74707,174.050055,-41.174899
74708,174.049823,-41.174939
74709,174.049603,-41.175008
74710,174.049377,-41.175062
74711,174.049157,-41.17513
74712,174.048952,-41.175222
74713,174.048739,-41.175302
74714,174.048514,-41.17536
74715,174.048296,-41.175433
74716,174.048081,-41.17551
74717,174.047869,-41.175592
74718,174.04772,-41.175729
74719,174.047591,-41.17588
74720,174.047461,-41.176031
74721,174.047332,-41.176182
74722,174.047203,-41.176334
74723,174.04707,-41.176483
74724,174.046914,-41.176618
74725,174.046693,-41.176675
74726,174.046471,-41.176616
74727,174.046307,-41.176486
74728,174.046153,-41.176349
74729,174.046004,-41.176208
74730,174.045863,-41.176063
74731,174.04577,-41.175899
74732,174.045716,-41.175724
74733,174.045584,-41.175576
74734,174.04541,-41.175453
74735,174.045234,-41.175332
74736,174.045057,-41.175211
74737,174.044871,-41.175099
74738,174.044666,-41.175011
74739,174.044437,-41.174961
74740,174.044203,-41.174931
74741,174.043965,-41.174933
74742,174.043727,-41.174928
74743,174.043497,-41.17497
74744,174.04327,-41.175024
74745,174.043043,-41.175077
74746,174.042853,-41.175183
74747,174.042721,-41.17533
74748,174.042621,-41.175493
74749,174.042516,-41.175655
74750,174.042402,-41.175813
74751,174.042315,-41.175981
74752,174.042229,-41.176149
74753,174.042116,-41.176307
74754,174.0419,-41.17634
74755,174.041708,-41.176237
74756,174.041567,-41.176092
74757,174.041422,-41.175949
74758,174.041269,-41.17581
74759,174.041112,-41.175675
74760,174.040961,-41.175537
74761,174.040822,-41.17539
74762,174.040653,-41.175264
74763,174.040605,-41.175091
74764,174.040658,-41.174915
74765,174.040592,-41.174758
74766,174.040394,-41.174658
74767,174.040234,-41.174529
74768,174.040198,-41.174352
74769,174.04018,-41.174172
74770,174.040215,-41.173995
74771,174.040368,-41.173857
74772,174.040521,-41.173719
74773,174.040583,-41.173548
74774,174.040539,-41.173374
74775,174.040489,-41.173201
74776,174.040583,-41.173039
74825,174.04929,-41.168154
74826,174.049391,-41.167987
74851,174.050282,-41.163588
75035,174.022093,-41.16851
75036,174.021856,-41.168447
75037,174.021619,-41.168379
75038,174.021378,-41.168326
75039,174.021134,-41.168356
75040,174.020944,-41.16848
75041,174.020825,-41.168647
75042,174.020776,-41.168835
75043,174.020678,-41.169008
75044,174.020469,-41.169104
75045,174.020236,-41.169087
75046,174.020047,-41.168981
75047,174.019905,-41.168837
75048,174.019765,-41.168692
75049,174.01961,-41.168556
75050,174.019436,-41.168434
75051,174.019307,-41.16829
75052,174.019272,-41.168114
75053,174.019087,-41.168024
75054,174.01885,-41.168039
75055,174.018613,-41.168041
75056,174.018387,-41.167988
75057,174.018214,-41.167872
75058,174.018092,-41.167717
75059,174.01795,-41.167573
75060,174.017799,-41.167434
75061,174.017605,-41.167356
75062,174.017462,-41.167477
75063,174.01734,-41.167628
75064,174.017164,-41.167748
75065,174.01695,-41.167818
75066,174.016713,-41.167815
75067,174.016481,-41.167777
75068,174.016267,-41.167701
75069,174.016096,-41.167577
75070,174.015935,-41.167444
75071,174.015776,-41.167311
75072,174.01557,-41.16723
75073,174.015358,-41.167291
75074,174.015234,-41.167444
75075,174.015073,-41.167566
75076,174.014839,-41.167586
75077,174.014606,-41.167551
75078,174.014389,-41.16748
75079,174.0142,-41.167372
75080,174.01399,-41.167288
75081,174.013801,-41.167179
75082,174.013684,-41.167025
75083,174.013521,-41.1669
75084,174.013294,-41.16692
75085,174.013074,-41.166958
75086,174.012871,-41.166866
75087,174.012663,-41.16678
75088,174.012436,-41.166791
75089,174.012263,-41.16691
75090,174.012114,-41.167045
75091,174.011897,-41.167006
75092,174.011723,-41.166884
75093,174.011507,-41.166815
75094,174.011288,-41.166862
75095,174.011162,-41.167012
75096,174.011066,-41.167175
75097,174.010845,-41.167213
75098,174.010607,-41.167216
75099,174.01037,-41.16721
75100,174.010135,-41.16718
75101,174.009899,-41.167165
75102,174.009663,-41.167147
75103,174.009431,-41.16717
75104,174.009225,-41.16726
75105,174.009005,-41.167248
75106,174.008796,-41.167165
75107,174.008628,-41.167277
75108,174.008546,-41.167444
75109,174.008501,-41.16762
75110,174.008341,-41.167734
75111,174.008104,-41.167733
75112,174.007867,-41.16772
75113,174.007631,-41.1677
75114,174.007408,-41.167743
75115,174.007266,-41.167885
75116,174.007209,-41.168058
75117,174.007175,-41.168236
75118,174.007123,-41.168411
75230,174.001519,-41.180165
75231,174.001296,-41.180101
75232,174.001073,-41.180127
75233,174.000903,-41.180251
75234,174.000716,-41.180356
75235,174.00048,-41.180343
75236,174.000247,-41.18031
75237,174.000014,-41.18027
75238,173.999782,-41.18023
75239,173.999548,-41.180197
75240,173.999314,-41.180164
75241,173.99908,-41.180132
75242,173.998847,-41.180096
75243,173.998639,-41.180012
75244,173.998478,-41.17988
75245,173.998354,-41.179727
75246,173.998245,-41.179567
75247,173.998136,-41.179407
75248,173.997968,-41.179283
75249,173.997752,-41.179215
75250,173.997556,-41.179305
75251,173.997417,-41.179451
75252,173.997208,-41.179528
75253,173.996977,-41.179494
75254,173.996772,-41.179404
75255,173.996583,-41.179295
75256,173.99641,-41.179171
75257,173.996234,-41.179051
75258,173.996025,-41.17897
75259,173.995792,-41.178932
75260,173.995558,-41.178902
75261,173.995334,-41.178841
75262,173.995112,-41.178777
75263,173.994879,-41.178743
75264,173.994642,-41.178754
75265,173.994409,-41.178725
75266,173.994301,-41.178574
75267,173.994274,-41.178395
75268,173.994219,-41.178222
75269,173.994013,-41.178232
75305,173.986747,-41.179017
75306,173.986555,-41.179122
75307,173.986329,-41.179175
75308,173.986091,-41.179163
75309,173.985876,-41.179088
75310,173.9857,-41.178967
75311,173.985595,-41.178808
75312,173.9855,-41.178646
75313,173.985344,-41.178509
75314,173.985164,-41.178391
75315,173.984951,-41.178317
75316,173.984717,-41.178342
75317,173.984493,-41.178405
75318,173.984267,-41.17846
75319,173.984032,-41.17849
75320,173.983793,-41.178499
75321,173.983555,-41.178508
75322,173.983316,-41.178516
75323,173.983078,-41.178517
75324,173.982845,-41.178477
75325,173.982622,-41.178415
75326,173.982443,-41.178299
75327,173.982315,-41.178147
75328,173.982183,-41.177998
75329,173.981976,-41.177916
75330,173.981738,-41.177913
75331,173.981527,-41.17799
75332,173.981386,-41.178134
75333,173.981184,-41.178223
75334,173.980961,-41.178276
75335,173.980887,-41.178445
75336,173.980796,-41.178609
75337,173.980662,-41.178758
75338,173.980525,-41.178905
75339,173.9804,-41.179059
75340,173.980262,-41.179206
75341,173.980137,-41.179358
75342,173.979969,-41.17946
75343,173.979761,-41.179378
75344,173.979567,-41.179273
75345,173.979359,-41.179184
75346,173.979129,-41.179167
75347,173.978948,-41.179286
75348,173.978747,-41.179365
75349,173.978499,-41.179383
75350,173.978355,-41.179538
75351,173.978211,-41.179693
75352,173.978016,-41.179819
75353,173.977817,-41.179942
75354,173.977587,-41.180025
75355,173.977339,-41.179989
75356,173.977145,-41.179864
75357,173.976922,-41.179783
75358,173.976666,-41.179793
75359,173.976425,-41.179731
75360,173.976202,-41.179635
75361,173.97614,-41.179462
75362,173.976284,-41.179302
75363,173.976433,-41.179144
75364,173.976436,-41.178956
75365,173.97632,-41.178783
75366,173.976268,-41.1786
75367,173.976347,-41.178418
75368,173.976257,-41.17824
75369,173.976069,-41.178108
75370,173.975871,-41.177984
75371,173.975677,-41.177856
75372,173.975484,-41.177728
75373,173.975278,-41.177612
75374,173.975053,-41.177519
75375,173.974833,-41.177424
75376,173.974886,-41.177262
75377,173.975137,-41.177264
75378,173.975387,-41.17728
75379,173.975369,-41.177124
75380,173.97512,-41.177087
75381,173.974867,-41.177053
75382,173.974619,-41.177002
75383,173.974382,-41.176927
75384,173.974164,-41.176825
75385,173.973941,-41.17673
75386,173.973698,-41.176666
75387,173.973447,-41.176634
75388,173.973229,-41.176721
75389,173.97325,-41.176907
75390,173.973354,-41.177085
75391,173.973465,-41.17726
75392,173.973582,-41.177433
75393,173.9737,-41.177606
75394,173.973803,-41.177784
75395,173.973903,-41.177963
75396,173.973973,-41.178149
75397,173.973812,-41.17823
75398,173.973737,-41.178071
75399,173.973686,-41.177901
75400,173.973561,-41.177753
75401,173.973429,-41.177609
75402,173.973302,-41.177462
75403,173.973188,-41.17731
75404,173.973062,-41.177164
75405,173.972897,-41.177041
75406,173.972751,-41.176906
75407,173.972653,-41.176748
75408,173.972671,-41.176576
75409,173.97283,-41.176453
75410,173.973016,-41.176348
75411,173.97318,-41.176226
75412,173.973197,-41.17606
75413,173.973069,-41.175914
75414,173.97293,-41.175774
75415,173.972791,-41.175634
75416,173.972646,-41.175497
75417,173.972476,-41.175378
75418,173.972303,-41.175261
75419,173.97213,-41.175144
75420,173.971962,-41.175023
75421,173.971801,-41.174897
75422,173.971642,-41.174769
75423,173.971519,-41.174621
75424,173.971448,-41.174455
75490,173.960768,-41.175956
75491,173.960537,-41.175991
75492,173.960306,-41.176025
75493,173.960074,-41.176059
75494,173.959843,-41.176092
75495,173.959612,-41.176127
75496,173.959383,-41.176167
75497,173.959168,-41.17624
75498,173.958965,-41.17633
75499,173.958792,-41.17645
75500,173.958637,-41.176585
75501,173.958508,-41.176733
75502,173.958392,-41.176888
75503,173.958284,-41.177046
75504,173.958146,-41.17719
75505,173.95809,-41.177359
75506,173.958097,-41.177537
75507,173.958094,-41.177715
75508,173.957986,-41.177869
75509,173.957837,-41.178007
75510,173.957694,-41.178148
75511,173.957565,-41.178296
75532,173.954479,-41.180735
75533,173.954246,-41.180763
75534,173.954028,-41.180828
75535,173.953823,-41.180916
75536,173.953607,-41.180987
75587,173.946536,-41.185446
75588,173.946413,-41.185284
75589,173.946177,-41.185277
75590,173.945935,-41.18532
75591,173.94569,-41.185303
75592,173.945528,-41.185165
75593,173.945354,-41.185032
75594,173.945211,-41.184881
75595,173.945089,-41.184718
75596,173.944881,-41.184637
75597,173.944659,-41.184714
75598,173.944488,-41.184848
75599,173.944266,-41.184931
75600,173.94402,-41.184935
75621,173.939207,-41.185411
75622,173.939039,-41.18555
75623,173.938871,-41.185688
75624,173.938699,-41.185824
75625,173.938492,-41.185902
75626,173.938283,-41.185946
75627,173.938353,-41.186121
75628,173.938422,-41.1863
75629,173.938457,-41.186487
75630,173.938403,-41.186661
75631,173.938192,-41.186753
75632,173.937966,-41.186832
75633,173.937741,-41.186913
75634,173.937661,-41.187086
75635,173.937471,-41.187196
75636,173.937242,-41.187266
75637,173.937016,-41.187211
75638,173.936833,-41.187084
75639,173.936599,-41.18704
75640,173.93641,-41.187156
75641,173.936287,-41.187319
75642,173.936118,-41.187452
75643,173.935885,-41.187507
75644,173.935679,-41.187407
75645,173.935457,-41.18735
75646,173.935272,-41.187468
75647,173.935233,-41.187652
75648,173.935216,-41.18784
75649,173.935199,-41.188028
75650,173.935115,-41.188202
75651,173.93494,-41.188333
75652,173.934703,-41.188386
75653,173.934455,-41.188405
75654,173.934207,-41.188422
74777,174.040723,-41.172893
74778,174.040871,-41.172752
74779,174.041018,-41.17261
74780,174.041151,-41.172461
74781,174.04127,-41.172306
74782,174.041485,-41.172235
74783,174.041638,-41.172104
74784,174.041765,-41.171953
74785,174.041884,-41.171797
74786,174.041979,-41.171632
74787,174.042098,-41.171477
74788,174.042267,-41.171352
74789,174.04248,-41.171273
74790,174.042677,-41.171176
74791,174.042802,-41.171023
74792,174.042932,-41.170871
74793,174.043091,-41.170738
74794,174.043298,-41.170654
74795,174.043535,-41.170643
74796,174.043773,-41.170639
74797,174.044001,-41.17059
74798,174.044222,-41.170523
74799,174.044445,-41.170459
74800,174.044672,-41.170402
74801,174.044898,-41.170346
74802,174.045125,-41.17029
74803,174.045351,-41.170234
74804,174.045578,-41.170177
74805,174.045805,-41.170122
74806,174.046034,-41.170072
74807,174.046251,-41.169998
74808,174.046461,-41.169913
74809,174.046675,-41.169833
74810,174.046905,-41.169791
74811,174.047137,-41.169756
74812,174.047359,-41.169691
74813,174.047581,-41.169625
74814,174.047809,-41.169572
74815,174.048031,-41.169503
74816,174.048245,-41.169413
74817,174.04845,-41.169312
74818,174.048644,-41.169199
74819,174.0487,-41.169029
74820,174.048643,-41.168849
74821,174.048624,-41.168666
74822,174.04873,-41.168504
74823,174.048928,-41.168396
74824,174.049131,-41.168293
74827,174.049407,-41.167804
74828,174.049368,-41.167621
74829,174.049331,-41.167438
74830,174.049301,-41.167255
74831,174.049324,-41.167074
74832,174.049437,-41.166912
74833,174.049582,-41.166762
74834,174.04973,-41.166615
74835,174.049864,-41.166461
74836,174.049942,-41.166286
74837,174.049967,-41.166102
74838,174.049995,-41.165918
74839,174.050048,-41.165738
74840,174.050117,-41.16556
74841,174.050207,-41.165388
74842,174.0503,-41.165217
74843,174.050378,-41.165042
74844,174.050424,-41.164861
74845,174.050462,-41.164678
74846,174.0505,-41.164495
74847,174.050493,-41.16431
74848,174.050446,-41.164129
74849,174.050392,-41.163948
74850,174.050338,-41.163768
74910,174.044244,-41.158469
74911,174.044012,-41.15851
74912,174.043776,-41.158533
74913,174.04354,-41.158555
74914,174.043336,-41.158641
74915,174.043202,-41.158789
74916,174.043114,-41.158956
74917,174.043028,-41.159124
74918,174.042942,-41.159292
74919,174.04285,-41.159457
74920,174.042721,-41.159608
74921,174.042538,-41.159722
74922,174.042356,-41.159836
74923,174.042203,-41.159975
74924,174.042038,-41.160104
74925,174.041841,-41.160204
74926,174.041615,-41.160259
74927,174.041378,-41.160258
74928,174.041144,-41.160226
74929,174.040908,-41.160227
74930,174.040686,-41.160289
74931,174.040537,-41.160422
74932,174.04048,-41.160597
74933,174.040443,-41.160774
74934,174.040421,-41.160954
74935,174.040395,-41.161132
74936,174.040236,-41.161249
74937,174.04,-41.16125
74938,174.039762,-41.161233
74939,174.039525,-41.161235
74940,174.0393,-41.161291
74941,174.039091,-41.161377
74942,174.038899,-41.161483
75149,174.001553,-41.170664
75150,174.001565,-41.170844
75151,174.001661,-41.171007
75152,174.001777,-41.171164
75153,174.001892,-41.171322
75154,174.001985,-41.171487
75155,174.002077,-41.171653
75156,174.002175,-41.171817
75157,174.002289,-41.171974
75158,174.002404,-41.172132
75159,174.002522,-41.172288
75160,174.002645,-41.172442
75161,174.00278,-41.17259
75162,174.002911,-41.172739
75163,174.002943,-41.172916
75164,174.002897,-41.173092
75165,174.002835,-41.173264
75166,174.002916,-41.17343
75167,174.00309,-41.17355
75168,174.00329,-41.173648
75169,174.003454,-41.173774
75170,174.003581,-41.173926
75171,174.003682,-41.174089
75172,174.003747,-41.174261
75173,174.003796,-41.174437
75174,174.003869,-41.174607
75175,174.003956,-41.174775
75176,174.003994,-41.174952
75177,174.004012,-41.175131
75178,174.003943,-41.175301
75179,174.003941,-41.175477
75180,174.004075,-41.175625
75181,174.004295,-41.175682
75182,174.004529,-41.175706
75183,174.004713,-41.175817
75184,174.004932,-41.175884
75185,174.005125,-41.175979
75186,174.005311,-41.176091
75187,174.005408,-41.176252
75188,174.005452,-41.176427
75189,174.00563,-41.176535
75190,174.005851,-41.176596
75191,174.005961,-41.176735
75192,174.005838,-41.176887
75193,174.005739,-41.17705
75194,174.005725,-41.177229
75195,174.005716,-41.177409
75196,174.005704,-41.177588
75197,174.005697,-41.177767
75198,174.005756,-41.17794
75199,174.005872,-41.178096
75200,174.005991,-41.178251
75201,174.006074,-41.178419
75202,174.006142,-41.178592
75203,174.00622,-41.17876
75204,174.006125,-41.178901
75205,174.005898,-41.178868
75206,174.005702,-41.178765
75207,174.005495,-41.178774
75208,174.005343,-41.178912
75209,174.005155,-41.179022
75210,174.00495,-41.179113
75211,174.004725,-41.179172
75212,174.004492,-41.179206
75213,174.004323,-41.179307
75214,174.004293,-41.179483
75215,174.004173,-41.179635
75216,174.004095,-41.179805
75217,174.003928,-41.179922
75218,174.003706,-41.179985
75219,174.003515,-41.18009
75220,174.003336,-41.180209
75221,174.003164,-41.180333
75222,174.002999,-41.180463
75223,174.002832,-41.180591
75224,174.002643,-41.180695
75225,174.002411,-41.180687
75226,174.002184,-41.180633
75227,174.001981,-41.180545
75228,174.00187,-41.180387
75229,174.001732,-41.180241
75270,173.993867,-41.178374
75271,173.9937,-41.178499
75272,173.993492,-41.178587
75273,173.993284,-41.178673
75274,173.993062,-41.178737
75275,173.992825,-41.17874
75276,173.992597,-41.178698
75277,173.992388,-41.178614
75278,173.992153,-41.178609
75279,173.991915,-41.178617
75280,173.99168,-41.178592
75281,173.991444,-41.178575
75282,173.991207,-41.178583
75283,173.990986,-41.178639
75284,173.990837,-41.178779
75285,173.990663,-41.178895
75286,173.99043,-41.178886
75287,173.990211,-41.178818
75288,173.990001,-41.178733
75289,173.989773,-41.178685
75290,173.989535,-41.178684
75291,173.989304,-41.178653
75292,173.989086,-41.178639
75293,173.989046,-41.178812
75294,173.989042,-41.178991
75295,173.988958,-41.179145
75296,173.988727,-41.179114
75297,173.988527,-41.179018
75298,173.988334,-41.178913
75299,173.988123,-41.178851
75300,173.987891,-41.178885
75301,173.987652,-41.17888
75302,173.987414,-41.178866
75303,173.987177,-41.178874
75304,173.986947,-41.178921
75537,173.953423,-41.181086
75538,173.953342,-41.181253
75539,173.953267,-41.181422
75540,173.953189,-41.18159
75541,173.953031,-41.181713
75542,173.952827,-41.181803
75543,173.95263,-41.181886
75544,173.952662,-41.18206
75545,173.952679,-41.182237
75546,173.952596,-41.182399
75547,173.952396,-41.18248
75548,173.952168,-41.182441
75549,173.951949,-41.182375
75550,173.951737,-41.182299
75551,173.951518,-41.182335
75552,173.951448,-41.182502
75553,173.95137,-41.182668
75554,173.951205,-41.182793
75555,173.950975,-41.182792
75556,173.950766,-41.182711
75557,173.950548,-41.182647
75558,173.950356,-41.182735
75559,173.95023,-41.182885
75560,173.950172,-41.183057
75561,173.950134,-41.183232
75562,173.95006,-41.183398
75563,173.949828,-41.183425
75564,173.949582,-41.183394
75565,173.949336,-41.183375
75566,173.949225,-41.183527
75567,173.949274,-41.183711
75568,173.94925,-41.183898
75569,173.949185,-41.184078
75570,173.949037,-41.184226
75571,173.948803,-41.184281
75572,173.948556,-41.184295
75573,173.948357,-41.184405
75574,173.948165,-41.184525
75575,173.948025,-41.184678
75576,173.947999,-41.184862
75577,173.947954,-41.185045
75578,173.947897,-41.185213
75579,173.947837,-41.185371
75580,173.94762,-41.185462
75581,173.947448,-41.185596
75582,173.947325,-41.185759
75583,173.947179,-41.185905
75584,173.94694,-41.185895
75585,173.946797,-41.18575
75586,173.946713,-41.185576
66946,173.903023,-40.962127
66947,173.902986,-40.962292
66948,173.902815,-40.962423
66949,173.902642,-40.962552
66950,173.90247,-40.962683
66951,173.902317,-40.962826
66952,173.902165,-40.962971
66953,173.902034,-40.963126
66954,173.901904,-40.963282
66955,173.90178,-40.963441
66956,173.901657,-40.963601
66957,173.90153,-40.963757
66958,173.90138,-40.963903
66959,173.901253,-40.96406
66960,173.901189,-40.964237
66961,173.901138,-40.964418
66962,173.901086,-40.964598
66963,173.901035,-40.964779
66964,173.900977,-40.964957
66965,173.900866,-40.965121
66966,173.900729,-40.965274
66967,173.900586,-40.965423
66968,173.900425,-40.965561
66969,173.900229,-40.965668
66970,173.899993,-40.965702
66971,173.899749,-40.965697
66972,173.899506,-40.965706
66973,173.899265,-40.965728
66974,173.899032,-40.96578
66975,173.898816,-40.965863
66976,173.898605,-40.965956
66977,173.898395,-40.966048
66978,173.898174,-40.966125
66979,173.897949,-40.966197
66980,173.897711,-40.966233
66981,173.897473,-40.966271
66982,173.897242,-40.966327
66983,173.89702,-40.966404
66984,173.896805,-40.96649
66985,173.896601,-40.96659
66986,173.896411,-40.966705
66987,173.896216,-40.966816
66988,173.896017,-40.966922
66989,173.89582,-40.96703
66990,173.895611,-40.967125
66991,173.895395,-40.96721
66992,173.895191,-40.967311
66993,173.894994,-40.967418
66994,173.894768,-40.967487
66995,173.894528,-40.967514
66996,173.894288,-40.967484
66997,173.894052,-40.967439
66998,173.893818,-40.967389
66999,173.893601,-40.967304
67000,173.893385,-40.96722
67001,173.893147,-40.96718
67002,173.892911,-40.967216
67003,173.892675,-40.967262
67004,173.89244,-40.96731
67005,173.892249,-40.967413
67006,173.892236,-40.96759
67007,173.892384,-40.967735
67008,173.892547,-40.967872
67009,173.892652,-40.968036
67010,173.892695,-40.968217
67011,173.892818,-40.968375
67012,173.892909,-40.968544
67013,173.89289,-40.968725
67014,173.892772,-40.968886
67015,173.892632,-40.969037
67016,173.892482,-40.969182
67017,173.892404,-40.969352
67018,173.892523,-40.969511
67019,173.892684,-40.969649
67020,173.892799,-40.969806
67021,173.89275,-40.969985
67022,173.892718,-40.970167
67023,173.892763,-40.970347
67024,173.892871,-40.970513
67025,173.892974,-40.970679
67026,173.893006,-40.970861
67027,173.893007,-40.971045
67028,173.893009,-40.97123
67029,173.893041,-40.971413
67030,173.89307,-40.971596
67031,173.893136,-40.971771
67032,173.893317,-40.971884
67033,173.89355,-40.971866
67034,173.893758,-40.971769
67035,173.89395,-40.971656
67036,173.894143,-40.971543
67037,173.894331,-40.971426
67038,173.894509,-40.971301
67039,173.894676,-40.971167
24250,173.904626,-40.827447
24251,173.904394,-40.827412
24252,173.904185,-40.827331
24253,173.904062,-40.827178
24254,173.903937,-40.827025
24255,173.903801,-40.826878
24256,173.903618,-40.826764
24257,173.903411,-40.826678
24258,173.903187,-40.82662
24259,173.902954,-40.82659
24260,173.90276,-40.82649
24261,173.902595,-40.826361
24262,173.902469,-40.826209
24263,173.902361,-40.826049
24264,173.902286,-40.825879
24265,173.902154,-40.825732
24266,173.902015,-40.825586
24267,173.90191,-40.825425
24268,173.901813,-40.825261
24269,173.90179,-40.825095
24270,173.901972,-40.824982
24271,173.902201,-40.824957
24272,173.902415,-40.82488
24273,173.902622,-40.824794
24274,173.902848,-40.824745
24275,173.903063,-40.824674
24276,173.903259,-40.824574
24277,173.903474,-40.824498
24278,173.903689,-40.824423
24279,173.903814,-40.824274
24280,173.903877,-40.824101
24281,173.903935,-40.823927
24282,173.904023,-40.82376
24283,173.904162,-40.823616
24284,173.904354,-40.823528
24285,173.904408,-40.823356
24286,173.904435,-40.823177
24287,173.904463,-40.822998
24288,173.90449,-40.822819
24289,173.904509,-40.822642
24290,173.904311,-40.822548
24291,173.904099,-40.822468
24292,173.903886,-40.822388
24293,173.903674,-40.822309
24294,173.903461,-40.82223
24295,173.903244,-40.822157
24296,173.903028,-40.822083
24297,173.902811,-40.82201
24298,173.902594,-40.821937
24299,173.902359,-40.821927
24300,173.902138,-40.821891
24301,173.901929,-40.821806
24302,173.901712,-40.821734
24303,173.901543,-40.821618
24304,173.901383,-40.821485
24305,173.901253,-40.821335
24306,173.901097,-40.821201
24307,173.90092,-40.821081
24308,173.900747,-40.820959
24309,173.900588,-40.820825
24310,173.90043,-40.820691
24311,173.900247,-40.820577
24312,173.90007,-40.820457
24313,173.899914,-40.820322
24314,173.899746,-40.820195
24315,173.89954,-40.820106
24316,173.899369,-40.819986
24317,173.899241,-40.819835
24318,173.899024,-40.819783
24319,173.898793,-40.819804
24320,173.898584,-40.819888
24321,173.898378,-40.819978
24322,173.898152,-40.820031
24323,173.897926,-40.819995
24324,173.89773,-40.819896
24325,173.897564,-40.819769
24326,173.897455,-40.819612
24327,173.897377,-40.819442
24328,173.897352,-40.819263
24329,173.89735,-40.819083
24330,173.89726,-40.818923
24331,173.89709,-40.818801
24332,173.896962,-40.81865
24333,173.896852,-40.81849
24334,173.89674,-40.818332
24335,173.896632,-40.818171
24336,173.896583,-40.818
24337,173.896593,-40.81782
24338,173.896582,-40.817641
24339,173.896534,-40.817465
24340,173.896498,-40.817288
24341,173.896485,-40.817108
24342,173.896478,-40.816928
24343,173.896467,-40.816748
24344,173.896426,-40.816571
24345,173.896387,-40.816394
24346,173.896366,-40.816214
24347,173.896332,-40.816039
24348,173.896226,-40.815878
24349,173.896066,-40.815748
24350,173.895923,-40.815606
24351,173.89578,-40.815463
24352,173.895652,-40.815311
24353,173.89553,-40.815157
24354,173.895402,-40.815006
24355,173.895269,-40.814857
24356,173.895131,-40.81471
24357,173.894993,-40.814564
24358,173.894869,-40.814411
24359,173.894748,-40.814256
24360,173.894642,-40.814096
24361,173.894567,-40.813925
24362,173.894453,-40.813768
