"flow_id","origin","destination","flow_value","scenario","start_node","end_node","link_id","start_name","end_name"
2,13,14,0.0384028392769588,"baseline",4341,1992,6,"Auckland","Northland"
3,11,14,0.000120266579633808,"baseline",3796,1992,12,"Waikato","Northland"
3,11,14,0.000120266579633808,"baseline",3796,1992,15,"Waikato","Northland"
3,11,14,0.000120266579633808,"baseline",3796,1992,6,"Waikato","Northland"
4,12,14,0.00064155124760816,"baseline",913,1992,8,"Bay of Plenty","Northland"
4,12,14,0.00064155124760816,"baseline",913,1992,9,"Bay of Plenty","Northland"
4,12,14,0.00064155124760816,"baseline",913,1992,15,"Bay of Plenty","Northland"
4,12,14,0.00064155124760816,"baseline",913,1992,6,"Bay of Plenty","Northland"
5,10,14,0,"baseline",9191,1992,7,"Gisborne","Northland"
5,10,14,0,"baseline",9191,1992,18,"Gisborne","Northland"
5,10,14,0,"baseline",9191,1992,14,"Gisborne","Northland"
5,10,14,0,"baseline",9191,1992,20,"Gisborne","Northland"
5,10,14,0,"baseline",9191,1992,19,"Gisborne","Northland"
5,10,14,0,"baseline",9191,1992,11,"Gisborne","Northland"
5,10,14,0,"baseline",9191,1992,12,"Gisborne","Northland"
5,10,14,0,"baseline",9191,1992,15,"Gisborne","Northland"
5,10,14,0,"baseline",9191,1992,6,"Gisborne","Northland"
6,9,14,8.15620757578621e-06,"baseline",2280,1992,18,"Hawke’s Bay","Northland"
6,9,14,8.15620757578621e-06,"baseline",2280,1992,14,"Hawke’s Bay","Northland"
6,9,14,8.15620757578621e-06,"baseline",2280,1992,20,"Hawke’s Bay","Northland"
6,9,14,8.15620757578621e-06,"baseline",2280,1992,19,"Hawke’s Bay","Northland"
6,9,14,8.15620757578621e-06,"baseline",2280,1992,11,"Hawke’s Bay","Northland"
6,9,14,8.15620757578621e-06,"baseline",2280,1992,12,"Hawke’s Bay","Northland"
6,9,14,8.15620757578621e-06,"baseline",2280,1992,15,"Hawke’s Bay","Northland"
6,9,14,8.15620757578621e-06,"baseline",2280,1992,6,"Hawke’s Bay","Northland"
7,8,14,2.10904589200452e-05,"baseline",4461,1992,2,"Taranaki","Northland"
7,8,14,2.10904589200452e-05,"baseline",4461,1992,1,"Taranaki","Northland"
7,8,14,2.10904589200452e-05,"baseline",4461,1992,11,"Taranaki","Northland"
7,8,14,2.10904589200452e-05,"baseline",4461,1992,12,"Taranaki","Northland"
7,8,14,2.10904589200452e-05,"baseline",4461,1992,15,"Taranaki","Northland"
7,8,14,2.10904589200452e-05,"baseline",4461,1992,6,"Taranaki","Northland"
8,7,14,0.000130152765395891,"baseline",299,1992,1,"Manawatu","Northland"
8,7,14,0.000130152765395891,"baseline",299,1992,11,"Manawatu","Northland"
8,7,14,0.000130152765395891,"baseline",299,1992,12,"Manawatu","Northland"
8,7,14,0.000130152765395891,"baseline",299,1992,15,"Manawatu","Northland"
8,7,14,0.000130152765395891,"baseline",299,1992,6,"Manawatu","Northland"
9,6,14,0.000121797600233199,"baseline",964,1992,13,"Wellington","Northland"
9,6,14,0.000121797600233199,"baseline",964,1992,20,"Wellington","Northland"
9,6,14,0.000121797600233199,"baseline",964,1992,19,"Wellington","Northland"
9,6,14,0.000121797600233199,"baseline",964,1992,11,"Wellington","Northland"
9,6,14,0.000121797600233199,"baseline",964,1992,12,"Wellington","Northland"
9,6,14,0.000121797600233199,"baseline",964,1992,15,"Wellington","Northland"
9,6,14,0.000121797600233199,"baseline",964,1992,6,"Wellington","Northland"
10,5,14,0.000230044099413652,"baseline",14558,1992,22,"TNM","Northland"
10,5,14,0.000230044099413652,"baseline",14558,1992,13,"TNM","Northland"
10,5,14,0.000230044099413652,"baseline",14558,1992,20,"TNM","Northland"
10,5,14,0.000230044099413652,"baseline",14558,1992,19,"TNM","Northland"
10,5,14,0.000230044099413652,"baseline",14558,1992,11,"TNM","Northland"
10,5,14,0.000230044099413652,"baseline",14558,1992,12,"TNM","Northland"
10,5,14,0.000230044099413652,"baseline",14558,1992,15,"TNM","Northland"
10,5,14,0.000230044099413652,"baseline",14558,1992,6,"TNM","Northland"
11,4,14,9.22207439075492e-06,"baseline",6809,1992,16,"West Coast","Northland"
11,4,14,9.22207439075492e-06,"baseline",6809,1992,3,"West Coast","Northland"
11,4,14,9.22207439075492e-06,"baseline",6809,1992,21,"West Coast","Northland"
11,4,14,9.22207439075492e-06,"baseline",6809,1992,22,"West Coast","Northland"
11,4,14,9.22207439075492e-06,"baseline",6809,1992,13,"West Coast","Northland"
11,4,14,9.22207439075492e-06,"baseline",6809,1992,20,"West Coast","Northland"
11,4,14,9.22207439075492e-06,"baseline",6809,1992,19,"West Coast","Northland"
11,4,14,9.22207439075492e-06,"baseline",6809,1992,11,"West Coast","Northland"
11,4,14,9.22207439075492e-06,"baseline",6809,1992,12,"West Coast","Northland"
11,4,14,9.22207439075492e-06,"baseline",6809,1992,15,"West Coast","Northland"
11,4,14,9.22207439075492e-06,"baseline",6809,1992,6,"West Coast","Northland"
12,3,14,0.00110585551248017,"baseline",15174,1992,5,"Canterbury","Northland"
12,3,14,0.00110585551248017,"baseline",15174,1992,21,"Canterbury","Northland"
12,3,14,0.00110585551248017,"baseline",15174,1992,22,"Canterbury","Northland"
12,3,14,0.00110585551248017,"baseline",15174,1992,13,"Canterbury","Northland"
12,3,14,0.00110585551248017,"baseline",15174,1992,20,"Canterbury","Northland"
12,3,14,0.00110585551248017,"baseline",15174,1992,19,"Canterbury","Northland"
12,3,14,0.00110585551248017,"baseline",15174,1992,11,"Canterbury","Northland"
12,3,14,0.00110585551248017,"baseline",15174,1992,12,"Canterbury","Northland"
12,3,14,0.00110585551248017,"baseline",15174,1992,15,"Canterbury","Northland"
12,3,14,0.00110585551248017,"baseline",15174,1992,6,"Canterbury","Northland"
13,2,14,2.77419112529147e-05,"baseline",11365,1992,4,"Otago","Northland"
13,2,14,2.77419112529147e-05,"baseline",11365,1992,3,"Otago","Northland"
13,2,14,2.77419112529147e-05,"baseline",11365,1992,21,"Otago","Northland"
13,2,14,2.77419112529147e-05,"baseline",11365,1992,22,"Otago","Northland"
13,2,14,2.77419112529147e-05,"baseline",11365,1992,13,"Otago","Northland"
13,2,14,2.77419112529147e-05,"baseline",11365,1992,20,"Otago","Northland"
13,2,14,2.77419112529147e-05,"baseline",11365,1992,19,"Otago","Northland"
13,2,14,2.77419112529147e-05,"baseline",11365,1992,11,"Otago","Northland"
13,2,14,2.77419112529147e-05,"baseline",11365,1992,12,"Otago","Northland"
13,2,14,2.77419112529147e-05,"baseline",11365,1992,15,"Otago","Northland"
13,2,14,2.77419112529147e-05,"baseline",11365,1992,6,"Otago","Northland"
14,1,14,0.000108620309310825,"baseline",691,1992,17,"Southland","Northland"
14,1,14,0.000108620309310825,"baseline",691,1992,4,"Southland","Northland"
14,1,14,0.000108620309310825,"baseline",691,1992,3,"Southland","Northland"
14,1,14,0.000108620309310825,"baseline",691,1992,21,"Southland","Northland"
14,1,14,0.000108620309310825,"baseline",691,1992,22,"Southland","Northland"
14,1,14,0.000108620309310825,"baseline",691,1992,13,"Southland","Northland"
14,1,14,0.000108620309310825,"baseline",691,1992,20,"Southland","Northland"
14,1,14,0.000108620309310825,"baseline",691,1992,19,"Southland","Northland"
14,1,14,0.000108620309310825,"baseline",691,1992,11,"Southland","Northland"
14,1,14,0.000108620309310825,"baseline",691,1992,12,"Southland","Northland"
14,1,14,0.000108620309310825,"baseline",691,1992,15,"Southland","Northland"
14,1,14,0.000108620309310825,"baseline",691,1992,6,"Southland","Northland"
15,14,13,0.0870601203405916,"baseline",1992,4341,6,"Northland","Auckland"
17,11,13,1.08157148578892,"baseline",3796,4341,12,"Waikato","Auckland"
17,11,13,1.08157148578892,"baseline",3796,4341,15,"Waikato","Auckland"
18,12,13,2.19066363985045,"baseline",913,4341,8,"Bay of Plenty","Auckland"
18,12,13,2.19066363985045,"baseline",913,4341,9,"Bay of Plenty","Auckland"
18,12,13,2.19066363985045,"baseline",913,4341,15,"Bay of Plenty","Auckland"
19,10,13,3.91679156001629e-05,"baseline",9191,4341,7,"Gisborne","Auckland"
19,10,13,3.91679156001629e-05,"baseline",9191,4341,18,"Gisborne","Auckland"
19,10,13,3.91679156001629e-05,"baseline",9191,4341,14,"Gisborne","Auckland"
19,10,13,3.91679156001629e-05,"baseline",9191,4341,20,"Gisborne","Auckland"
19,10,13,3.91679156001629e-05,"baseline",9191,4341,19,"Gisborne","Auckland"
19,10,13,3.91679156001629e-05,"baseline",9191,4341,11,"Gisborne","Auckland"
19,10,13,3.91679156001629e-05,"baseline",9191,4341,12,"Gisborne","Auckland"
19,10,13,3.91679156001629e-05,"baseline",9191,4341,15,"Gisborne","Auckland"
20,9,13,0.00941541779179251,"baseline",2280,4341,18,"Hawke’s Bay","Auckland"
20,9,13,0.00941541779179251,"baseline",2280,4341,14,"Hawke’s Bay","Auckland"
20,9,13,0.00941541779179251,"baseline",2280,4341,20,"Hawke’s Bay","Auckland"
20,9,13,0.00941541779179251,"baseline",2280,4341,19,"Hawke’s Bay","Auckland"
20,9,13,0.00941541779179251,"baseline",2280,4341,11,"Hawke’s Bay","Auckland"
20,9,13,0.00941541779179251,"baseline",2280,4341,12,"Hawke’s Bay","Auckland"
20,9,13,0.00941541779179251,"baseline",2280,4341,15,"Hawke’s Bay","Auckland"
21,8,13,0.0520262150450522,"baseline",4461,4341,2,"Taranaki","Auckland"
21,8,13,0.0520262150450522,"baseline",4461,4341,1,"Taranaki","Auckland"
21,8,13,0.0520262150450522,"baseline",4461,4341,11,"Taranaki","Auckland"
21,8,13,0.0520262150450522,"baseline",4461,4341,12,"Taranaki","Auckland"
21,8,13,0.0520262150450522,"baseline",4461,4341,15,"Taranaki","Auckland"
22,7,13,0.0803954788072947,"baseline",299,4341,1,"Manawatu","Auckland"
22,7,13,0.0803954788072947,"baseline",299,4341,11,"Manawatu","Auckland"
22,7,13,0.0803954788072947,"baseline",299,4341,12,"Manawatu","Auckland"
22,7,13,0.0803954788072947,"baseline",299,4341,15,"Manawatu","Auckland"
23,6,13,0.0825652327609473,"baseline",964,4341,13,"Wellington","Auckland"
23,6,13,0.0825652327609473,"baseline",964,4341,20,"Wellington","Auckland"
23,6,13,0.0825652327609473,"baseline",964,4341,19,"Wellington","Auckland"
23,6,13,0.0825652327609473,"baseline",964,4341,11,"Wellington","Auckland"
23,6,13,0.0825652327609473,"baseline",964,4341,12,"Wellington","Auckland"
23,6,13,0.0825652327609473,"baseline",964,4341,15,"Wellington","Auckland"
24,5,13,0.0987920918925839,"baseline",14558,4341,22,"TNM","Auckland"
24,5,13,0.0987920918925839,"baseline",14558,4341,13,"TNM","Auckland"
24,5,13,0.0987920918925839,"baseline",14558,4341,20,"TNM","Auckland"
24,5,13,0.0987920918925839,"baseline",14558,4341,19,"TNM","Auckland"
24,5,13,0.0987920918925839,"baseline",14558,4341,11,"TNM","Auckland"
24,5,13,0.0987920918925839,"baseline",14558,4341,12,"TNM","Auckland"
24,5,13,0.0987920918925839,"baseline",14558,4341,15,"TNM","Auckland"
25,4,13,8.4958656839242e-06,"baseline",6809,4341,16,"West Coast","Auckland"
25,4,13,8.4958656839242e-06,"baseline",6809,4341,3,"West Coast","Auckland"
25,4,13,8.4958656839242e-06,"baseline",6809,4341,21,"West Coast","Auckland"
25,4,13,8.4958656839242e-06,"baseline",6809,4341,22,"West Coast","Auckland"
25,4,13,8.4958656839242e-06,"baseline",6809,4341,13,"West Coast","Auckland"
25,4,13,8.4958656839242e-06,"baseline",6809,4341,20,"West Coast","Auckland"
25,4,13,8.4958656839242e-06,"baseline",6809,4341,19,"West Coast","Auckland"
25,4,13,8.4958656839242e-06,"baseline",6809,4341,11,"West Coast","Auckland"
25,4,13,8.4958656839242e-06,"baseline",6809,4341,12,"West Coast","Auckland"
25,4,13,8.4958656839242e-06,"baseline",6809,4341,15,"West Coast","Auckland"
26,3,13,0.27203134214149,"baseline",15174,4341,5,"Canterbury","Auckland"
26,3,13,0.27203134214149,"baseline",15174,4341,21,"Canterbury","Auckland"
26,3,13,0.27203134214149,"baseline",15174,4341,22,"Canterbury","Auckland"
26,3,13,0.27203134214149,"baseline",15174,4341,13,"Canterbury","Auckland"
26,3,13,0.27203134214149,"baseline",15174,4341,20,"Canterbury","Auckland"
26,3,13,0.27203134214149,"baseline",15174,4341,19,"Canterbury","Auckland"
26,3,13,0.27203134214149,"baseline",15174,4341,11,"Canterbury","Auckland"
26,3,13,0.27203134214149,"baseline",15174,4341,12,"Canterbury","Auckland"
26,3,13,0.27203134214149,"baseline",15174,4341,15,"Canterbury","Auckland"
27,2,13,0.053433390373183,"baseline",11365,4341,4,"Otago","Auckland"
27,2,13,0.053433390373183,"baseline",11365,4341,3,"Otago","Auckland"
27,2,13,0.053433390373183,"baseline",11365,4341,21,"Otago","Auckland"
27,2,13,0.053433390373183,"baseline",11365,4341,22,"Otago","Auckland"
27,2,13,0.053433390373183,"baseline",11365,4341,13,"Otago","Auckland"
27,2,13,0.053433390373183,"baseline",11365,4341,20,"Otago","Auckland"
27,2,13,0.053433390373183,"baseline",11365,4341,19,"Otago","Auckland"
27,2,13,0.053433390373183,"baseline",11365,4341,11,"Otago","Auckland"
27,2,13,0.053433390373183,"baseline",11365,4341,12,"Otago","Auckland"
27,2,13,0.053433390373183,"baseline",11365,4341,15,"Otago","Auckland"
28,1,13,0.0200559515822382,"baseline",691,4341,17,"Southland","Auckland"
28,1,13,0.0200559515822382,"baseline",691,4341,4,"Southland","Auckland"
28,1,13,0.0200559515822382,"baseline",691,4341,3,"Southland","Auckland"
28,1,13,0.0200559515822382,"baseline",691,4341,21,"Southland","Auckland"
28,1,13,0.0200559515822382,"baseline",691,4341,22,"Southland","Auckland"
28,1,13,0.0200559515822382,"baseline",691,4341,13,"Southland","Auckland"
28,1,13,0.0200559515822382,"baseline",691,4341,20,"Southland","Auckland"
28,1,13,0.0200559515822382,"baseline",691,4341,19,"Southland","Auckland"
28,1,13,0.0200559515822382,"baseline",691,4341,11,"Southland","Auckland"
28,1,13,0.0200559515822382,"baseline",691,4341,12,"Southland","Auckland"
28,1,13,0.0200559515822382,"baseline",691,4341,15,"Southland","Auckland"
29,14,11,2.18684647741882e-05,"baseline",1992,3796,6,"Northland","Waikato"
29,14,11,2.18684647741882e-05,"baseline",1992,3796,15,"Northland","Waikato"
29,14,11,2.18684647741882e-05,"baseline",1992,3796,12,"Northland","Waikato"
30,13,11,0.141011991385416,"baseline",4341,3796,15,"Auckland","Waikato"
30,13,11,0.141011991385416,"baseline",4341,3796,12,"Auckland","Waikato"
32,12,11,0.0167980395507318,"baseline",913,3796,8,"Bay of Plenty","Waikato"
32,12,11,0.0167980395507318,"baseline",913,3796,10,"Bay of Plenty","Waikato"
33,10,11,0,"baseline",9191,3796,7,"Gisborne","Waikato"
33,10,11,0,"baseline",9191,3796,18,"Gisborne","Waikato"
33,10,11,0,"baseline",9191,3796,14,"Gisborne","Waikato"
33,10,11,0,"baseline",9191,3796,20,"Gisborne","Waikato"
33,10,11,0,"baseline",9191,3796,19,"Gisborne","Waikato"
33,10,11,0,"baseline",9191,3796,11,"Gisborne","Waikato"
34,9,11,0.0117470305420171,"baseline",2280,3796,18,"Hawke’s Bay","Waikato"
34,9,11,0.0117470305420171,"baseline",2280,3796,14,"Hawke’s Bay","Waikato"
34,9,11,0.0117470305420171,"baseline",2280,3796,20,"Hawke’s Bay","Waikato"
34,9,11,0.0117470305420171,"baseline",2280,3796,19,"Hawke’s Bay","Waikato"
34,9,11,0.0117470305420171,"baseline",2280,3796,11,"Hawke’s Bay","Waikato"
35,8,11,0.0475229398351641,"baseline",4461,3796,2,"Taranaki","Waikato"
35,8,11,0.0475229398351641,"baseline",4461,3796,1,"Taranaki","Waikato"
35,8,11,0.0475229398351641,"baseline",4461,3796,11,"Taranaki","Waikato"
36,7,11,0.0179343407144023,"baseline",299,3796,1,"Manawatu","Waikato"
36,7,11,0.0179343407144023,"baseline",299,3796,11,"Manawatu","Waikato"
37,6,11,0.00119242085697398,"baseline",964,3796,13,"Wellington","Waikato"
37,6,11,0.00119242085697398,"baseline",964,3796,20,"Wellington","Waikato"
37,6,11,0.00119242085697398,"baseline",964,3796,19,"Wellington","Waikato"
37,6,11,0.00119242085697398,"baseline",964,3796,11,"Wellington","Waikato"
38,5,11,0.000586218622326875,"baseline",14558,3796,22,"TNM","Waikato"
38,5,11,0.000586218622326875,"baseline",14558,3796,13,"TNM","Waikato"
38,5,11,0.000586218622326875,"baseline",14558,3796,20,"TNM","Waikato"
38,5,11,0.000586218622326875,"baseline",14558,3796,19,"TNM","Waikato"
38,5,11,0.000586218622326875,"baseline",14558,3796,11,"TNM","Waikato"
39,4,11,0.000116038667783427,"baseline",6809,3796,16,"West Coast","Waikato"
39,4,11,0.000116038667783427,"baseline",6809,3796,3,"West Coast","Waikato"
39,4,11,0.000116038667783427,"baseline",6809,3796,21,"West Coast","Waikato"
39,4,11,0.000116038667783427,"baseline",6809,3796,22,"West Coast","Waikato"
39,4,11,0.000116038667783427,"baseline",6809,3796,13,"West Coast","Waikato"
39,4,11,0.000116038667783427,"baseline",6809,3796,20,"West Coast","Waikato"
39,4,11,0.000116038667783427,"baseline",6809,3796,19,"West Coast","Waikato"
39,4,11,0.000116038667783427,"baseline",6809,3796,11,"West Coast","Waikato"
40,3,11,0.0169294699235574,"baseline",15174,3796,5,"Canterbury","Waikato"
40,3,11,0.0169294699235574,"baseline",15174,3796,21,"Canterbury","Waikato"
40,3,11,0.0169294699235574,"baseline",15174,3796,22,"Canterbury","Waikato"
40,3,11,0.0169294699235574,"baseline",15174,3796,13,"Canterbury","Waikato"
40,3,11,0.0169294699235574,"baseline",15174,3796,20,"Canterbury","Waikato"
40,3,11,0.0169294699235574,"baseline",15174,3796,19,"Canterbury","Waikato"
40,3,11,0.0169294699235574,"baseline",15174,3796,11,"Canterbury","Waikato"
41,2,11,0.00794725284450023,"baseline",11365,3796,4,"Otago","Waikato"
41,2,11,0.00794725284450023,"baseline",11365,3796,3,"Otago","Waikato"
41,2,11,0.00794725284450023,"baseline",11365,3796,21,"Otago","Waikato"
41,2,11,0.00794725284450023,"baseline",11365,3796,22,"Otago","Waikato"
41,2,11,0.00794725284450023,"baseline",11365,3796,13,"Otago","Waikato"
41,2,11,0.00794725284450023,"baseline",11365,3796,20,"Otago","Waikato"
41,2,11,0.00794725284450023,"baseline",11365,3796,19,"Otago","Waikato"
41,2,11,0.00794725284450023,"baseline",11365,3796,11,"Otago","Waikato"
42,1,11,0.0125309927623089,"baseline",691,3796,17,"Southland","Waikato"
42,1,11,0.0125309927623089,"baseline",691,3796,4,"Southland","Waikato"
42,1,11,0.0125309927623089,"baseline",691,3796,3,"Southland","Waikato"
42,1,11,0.0125309927623089,"baseline",691,3796,21,"Southland","Waikato"
42,1,11,0.0125309927623089,"baseline",691,3796,22,"Southland","Waikato"
42,1,11,0.0125309927623089,"baseline",691,3796,13,"Southland","Waikato"
42,1,11,0.0125309927623089,"baseline",691,3796,20,"Southland","Waikato"
42,1,11,0.0125309927623089,"baseline",691,3796,19,"Southland","Waikato"
42,1,11,0.0125309927623089,"baseline",691,3796,11,"Southland","Waikato"
43,14,12,0.0540137227500354,"baseline",1992,913,6,"Northland","Bay of Plenty"
43,14,12,0.0540137227500354,"baseline",1992,913,15,"Northland","Bay of Plenty"
43,14,12,0.0540137227500354,"baseline",1992,913,9,"Northland","Bay of Plenty"
43,14,12,0.0540137227500354,"baseline",1992,913,8,"Northland","Bay of Plenty"
44,13,12,1.38390357366224,"baseline",4341,913,15,"Auckland","Bay of Plenty"
44,13,12,1.38390357366224,"baseline",4341,913,9,"Auckland","Bay of Plenty"
44,13,12,1.38390357366224,"baseline",4341,913,8,"Auckland","Bay of Plenty"
45,11,12,4.7307805649902,"baseline",3796,913,10,"Waikato","Bay of Plenty"
45,11,12,4.7307805649902,"baseline",3796,913,8,"Waikato","Bay of Plenty"
47,10,12,0,"baseline",9191,913,7,"Gisborne","Bay of Plenty"
47,10,12,0,"baseline",9191,913,18,"Gisborne","Bay of Plenty"
47,10,12,0,"baseline",9191,913,14,"Gisborne","Bay of Plenty"
47,10,12,0,"baseline",9191,913,20,"Gisborne","Bay of Plenty"
47,10,12,0,"baseline",9191,913,19,"Gisborne","Bay of Plenty"
47,10,12,0,"baseline",9191,913,11,"Gisborne","Bay of Plenty"
47,10,12,0,"baseline",9191,913,10,"Gisborne","Bay of Plenty"
47,10,12,0,"baseline",9191,913,8,"Gisborne","Bay of Plenty"
48,9,12,0.0030334710393523,"baseline",2280,913,18,"Hawke’s Bay","Bay of Plenty"
48,9,12,0.0030334710393523,"baseline",2280,913,14,"Hawke’s Bay","Bay of Plenty"
48,9,12,0.0030334710393523,"baseline",2280,913,20,"Hawke’s Bay","Bay of Plenty"
48,9,12,0.0030334710393523,"baseline",2280,913,19,"Hawke’s Bay","Bay of Plenty"
48,9,12,0.0030334710393523,"baseline",2280,913,11,"Hawke’s Bay","Bay of Plenty"
48,9,12,0.0030334710393523,"baseline",2280,913,10,"Hawke’s Bay","Bay of Plenty"
48,9,12,0.0030334710393523,"baseline",2280,913,8,"Hawke’s Bay","Bay of Plenty"
49,8,12,0.230786421523227,"baseline",4461,913,2,"Taranaki","Bay of Plenty"
49,8,12,0.230786421523227,"baseline",4461,913,1,"Taranaki","Bay of Plenty"
49,8,12,0.230786421523227,"baseline",4461,913,11,"Taranaki","Bay of Plenty"
49,8,12,0.230786421523227,"baseline",4461,913,10,"Taranaki","Bay of Plenty"
49,8,12,0.230786421523227,"baseline",4461,913,8,"Taranaki","Bay of Plenty"
50,7,12,0.0266854737120337,"baseline",299,913,1,"Manawatu","Bay of Plenty"
50,7,12,0.0266854737120337,"baseline",299,913,11,"Manawatu","Bay of Plenty"
50,7,12,0.0266854737120337,"baseline",299,913,10,"Manawatu","Bay of Plenty"
50,7,12,0.0266854737120337,"baseline",299,913,8,"Manawatu","Bay of Plenty"
51,6,12,0.00491327814517481,"baseline",964,913,13,"Wellington","Bay of Plenty"
51,6,12,0.00491327814517481,"baseline",964,913,20,"Wellington","Bay of Plenty"
51,6,12,0.00491327814517481,"baseline",964,913,19,"Wellington","Bay of Plenty"
51,6,12,0.00491327814517481,"baseline",964,913,11,"Wellington","Bay of Plenty"
51,6,12,0.00491327814517481,"baseline",964,913,10,"Wellington","Bay of Plenty"
51,6,12,0.00491327814517481,"baseline",964,913,8,"Wellington","Bay of Plenty"
52,5,12,0.0121880315897021,"baseline",14558,913,22,"TNM","Bay of Plenty"
52,5,12,0.0121880315897021,"baseline",14558,913,13,"TNM","Bay of Plenty"
52,5,12,0.0121880315897021,"baseline",14558,913,20,"TNM","Bay of Plenty"
52,5,12,0.0121880315897021,"baseline",14558,913,19,"TNM","Bay of Plenty"
52,5,12,0.0121880315897021,"baseline",14558,913,11,"TNM","Bay of Plenty"
52,5,12,0.0121880315897021,"baseline",14558,913,10,"TNM","Bay of Plenty"
52,5,12,0.0121880315897021,"baseline",14558,913,8,"TNM","Bay of Plenty"
53,4,12,0,"baseline",6809,913,16,"West Coast","Bay of Plenty"
53,4,12,0,"baseline",6809,913,3,"West Coast","Bay of Plenty"
53,4,12,0,"baseline",6809,913,21,"West Coast","Bay of Plenty"
53,4,12,0,"baseline",6809,913,22,"West Coast","Bay of Plenty"
53,4,12,0,"baseline",6809,913,13,"West Coast","Bay of Plenty"
53,4,12,0,"baseline",6809,913,20,"West Coast","Bay of Plenty"
53,4,12,0,"baseline",6809,913,19,"West Coast","Bay of Plenty"
53,4,12,0,"baseline",6809,913,11,"West Coast","Bay of Plenty"
53,4,12,0,"baseline",6809,913,10,"West Coast","Bay of Plenty"
53,4,12,0,"baseline",6809,913,8,"West Coast","Bay of Plenty"
54,3,12,0.00660645396994499,"baseline",15174,913,5,"Canterbury","Bay of Plenty"
54,3,12,0.00660645396994499,"baseline",15174,913,21,"Canterbury","Bay of Plenty"
54,3,12,0.00660645396994499,"baseline",15174,913,22,"Canterbury","Bay of Plenty"
54,3,12,0.00660645396994499,"baseline",15174,913,13,"Canterbury","Bay of Plenty"
54,3,12,0.00660645396994499,"baseline",15174,913,20,"Canterbury","Bay of Plenty"
54,3,12,0.00660645396994499,"baseline",15174,913,19,"Canterbury","Bay of Plenty"
54,3,12,0.00660645396994499,"baseline",15174,913,11,"Canterbury","Bay of Plenty"
54,3,12,0.00660645396994499,"baseline",15174,913,10,"Canterbury","Bay of Plenty"
54,3,12,0.00660645396994499,"baseline",15174,913,8,"Canterbury","Bay of Plenty"
55,2,12,0.000146137987558628,"baseline",11365,913,4,"Otago","Bay of Plenty"
55,2,12,0.000146137987558628,"baseline",11365,913,3,"Otago","Bay of Plenty"
55,2,12,0.000146137987558628,"baseline",11365,913,21,"Otago","Bay of Plenty"
55,2,12,0.000146137987558628,"baseline",11365,913,22,"Otago","Bay of Plenty"
55,2,12,0.000146137987558628,"baseline",11365,913,13,"Otago","Bay of Plenty"
55,2,12,0.000146137987558628,"baseline",11365,913,20,"Otago","Bay of Plenty"
55,2,12,0.000146137987558628,"baseline",11365,913,19,"Otago","Bay of Plenty"
55,2,12,0.000146137987558628,"baseline",11365,913,11,"Otago","Bay of Plenty"
55,2,12,0.000146137987558628,"baseline",11365,913,10,"Otago","Bay of Plenty"
55,2,12,0.000146137987558628,"baseline",11365,913,8,"Otago","Bay of Plenty"
56,1,12,0.000150233485132764,"baseline",691,913,17,"Southland","Bay of Plenty"
56,1,12,0.000150233485132764,"baseline",691,913,4,"Southland","Bay of Plenty"
56,1,12,0.000150233485132764,"baseline",691,913,3,"Southland","Bay of Plenty"
56,1,12,0.000150233485132764,"baseline",691,913,21,"Southland","Bay of Plenty"
56,1,12,0.000150233485132764,"baseline",691,913,22,"Southland","Bay of Plenty"
56,1,12,0.000150233485132764,"baseline",691,913,13,"Southland","Bay of Plenty"
56,1,12,0.000150233485132764,"baseline",691,913,20,"Southland","Bay of Plenty"
56,1,12,0.000150233485132764,"baseline",691,913,19,"Southland","Bay of Plenty"
56,1,12,0.000150233485132764,"baseline",691,913,11,"Southland","Bay of Plenty"
56,1,12,0.000150233485132764,"baseline",691,913,10,"Southland","Bay of Plenty"
56,1,12,0.000150233485132764,"baseline",691,913,8,"Southland","Bay of Plenty"
57,14,10,0,"baseline",1992,9191,6,"Northland","Gisborne"
57,14,10,0,"baseline",1992,9191,15,"Northland","Gisborne"
57,14,10,0,"baseline",1992,9191,12,"Northland","Gisborne"
57,14,10,0,"baseline",1992,9191,11,"Northland","Gisborne"
57,14,10,0,"baseline",1992,9191,19,"Northland","Gisborne"
57,14,10,0,"baseline",1992,9191,20,"Northland","Gisborne"
57,14,10,0,"baseline",1992,9191,14,"Northland","Gisborne"
57,14,10,0,"baseline",1992,9191,18,"Northland","Gisborne"
57,14,10,0,"baseline",1992,9191,7,"Northland","Gisborne"
58,13,10,4.36884689093792e-05,"baseline",4341,9191,15,"Auckland","Gisborne"
58,13,10,4.36884689093792e-05,"baseline",4341,9191,12,"Auckland","Gisborne"
58,13,10,4.36884689093792e-05,"baseline",4341,9191,11,"Auckland","Gisborne"
58,13,10,4.36884689093792e-05,"baseline",4341,9191,19,"Auckland","Gisborne"
58,13,10,4.36884689093792e-05,"baseline",4341,9191,20,"Auckland","Gisborne"
58,13,10,4.36884689093792e-05,"baseline",4341,9191,14,"Auckland","Gisborne"
58,13,10,4.36884689093792e-05,"baseline",4341,9191,18,"Auckland","Gisborne"
58,13,10,4.36884689093792e-05,"baseline",4341,9191,7,"Auckland","Gisborne"
59,11,10,3.33633841943744e-06,"baseline",3796,9191,11,"Waikato","Gisborne"
59,11,10,3.33633841943744e-06,"baseline",3796,9191,19,"Waikato","Gisborne"
