"month_end","cost_group","activity","fault","place_ranking","movement_ranking","onf_desc","zone","cost","id"
2016-04-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,14997
2011-07-01,"DR","SWSTRUCT","CULREPAIR","P5","M5","Rural Roads","Kenepuru",1889.83,14998
2023-03-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,14999
2014-09-01,"SH","SHLDMAINT","EDGEBRK","P5","M5","Rural Roads","Kenepuru",336,15000
2023-07-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15001
2023-04-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15002
2021-04-01,"SH","SHLDMAINT","EDGEBRK","P5","M5","Rural Roads","Kenepuru",460,15003
2021-04-01,"SH","SHLDMAINT","EDGEBRK","P5","M5","Rural Roads","Kenepuru",170,15004
2021-04-01,"SH","SHLDMAINT","EDGEBRK","P5","M5","Rural Roads","Kenepuru",480,15005
2023-04-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15006
2020-12-01,"DR","SWCMAINT","INAD","P5","M5","Rural Roads","Kenepuru",11520,15007
2020-07-01,"TF","EDGEPOST","CLEAN","P5","M5","Rural Roads","Kenepuru",5,15008
2009-07-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15009
2023-07-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15010
2021-04-01,"PA","LEVEL","DEPRESS","P5","M5","Rural Roads","Kenepuru",297.5,15011
2009-09-01,"EN","EMERGENCY","SLIP","P5","M5","Rural Roads","Kenepuru",734.9,15012
2021-04-01,"SH","SHLDMAINT","EDGEBRK","P5","M5","Rural Roads","Kenepuru",700,15013
2009-07-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15014
2023-07-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15015
2016-10-01,"SH","SHLDMAINT","EDGEBRK","P5","M5","Rural Roads","Kenepuru",16,15016
2010-02-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",30,15017
2015-02-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",33,15018
2023-04-01,"TF","SIGNMAINT","VANDALISM","P5","M5","Rural Roads","Kenepuru",110,15019
2009-07-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15020
2011-09-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",60,15021
2012-03-01,"DR","SWCMAINT","INAD","P5","M5","Rural Roads","Kenepuru",4105,15022
2020-12-01,"DR","SWCMAINT","INAD","P5","M5","Rural Roads","Kenepuru",32640,15023
2014-09-01,"SH","SHLDMAINT","EDGEBRK","P5","M5","Rural Roads","Kenepuru",416,15024
2023-04-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15025
2014-01-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",66,15026
2020-11-01,"EN","EMERGENCY","SLIP","P5","M5","Rural Roads","Kenepuru",450,15027
2021-04-01,"SH","SHLDMAINT","EDGEBRK","P5","M5","Rural Roads","Kenepuru",500,15028
2016-10-01,"SH","SHLDMAINT","EDGEBRK","P5","M5","Rural Roads","Kenepuru",16,15029
2011-09-01,"SH","SHLDMAINT","EDGEBRK","P5","M5","Rural Roads","Kenepuru",15,15030
2014-09-01,"PA","OVERLAY","DEPRESS","P5","M5","Rural Roads","Kenepuru",1320,15031
2023-07-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15032
2014-09-01,"PA","OVERLAY","DEPRESS","P5","M5","Rural Roads","Kenepuru",800,15033
2023-03-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15034
2023-07-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15035
2009-07-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15036
2010-03-01,"PA","LEVEL","DEPRESS","P5","M5","Rural Roads","Kenepuru",480,15037
2013-07-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",33,15038
2021-04-01,"SH","SHLDMAINT","EDGEBRK","P5","M5","Rural Roads","Kenepuru",60,15039
2010-03-01,"PA","LEVEL","DEPRESS","P5","M5","Rural Roads","Kenepuru",616,15040
2009-07-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15041
2016-04-01,"DR","SWSTRUCT","BLOCKED","P5","M5","Rural Roads","Kenepuru",80,15042
2010-02-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",30,15043
2014-09-01,"PA","OVERLAY","DEPRESS","P5","M5","Rural Roads","Kenepuru",240,15044
2014-09-01,"PA","OVERLAY","DEPRESS","P5","M5","Rural Roads","Kenepuru",640,15045
2023-07-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15046
2009-07-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15047
2014-09-01,"SH","SHLDMAINT","EDGEBRK","P5","M5","Rural Roads","Kenepuru",352,15048
2014-09-01,"PA","OVERLAY","DEPRESS","P5","M5","Rural Roads","Kenepuru",200,15049
2014-09-01,"PA","OVERLAY","DEPRESS","P5","M5","Rural Roads","Kenepuru",160,15050
2020-11-01,"EN","EMERGENCY","SLIP","P5","M5","Rural Roads","Kenepuru",150,15051
2020-12-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","Kenepuru",97.5,15052
2010-02-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",90,15053
2009-09-01,"PA","STAB","FATIGCK","P5","M5","Rural Roads","Kenepuru",666.4,15054
2009-07-01,"DR","SWCIMP","CULNEW","P5","M5","Rural Roads","Kenepuru",7123.88,15055
2023-03-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",10,15056
2016-04-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",475,15057
2023-04-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15058
2011-09-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",30,15059
2023-04-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",5,15060
2011-02-01,"DR","SWCMAINT","INAD","P5","M5","Rural Roads","Kenepuru",700,15061
2011-06-01,"DR","SWCIMP","SATPAVE","P5","M5","Rural Roads","Kenepuru",23907.75,15062
2023-07-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15063
2023-03-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15064
2020-12-01,"DR","SWCMAINT","INAD","P5","M5","Rural Roads","Kenepuru",96000,15065
2016-06-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",475,15066
2011-06-01,"DR","SWSTRUCT","CULINAD","P5","M5","Rural Roads","Kenepuru",18571.61,15067
2009-07-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15068
2021-05-01,"SH","SHLDMAINT","EDGEBRK","P5","M5","Rural Roads","Kenepuru",980,15069
2023-03-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15070
2014-09-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",33,15071
2023-07-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15072
2014-09-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",33,15073
2010-02-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",30,15074
2022-05-01,"EN","EMERGENCY","SLIP","P5","M5","Rural Roads","Kenepuru",23500,15075
2009-07-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15076
2023-04-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15077
2010-11-01,"PA","UNSEALED","CORRUG","P5","M5","Rural Roads","Kenepuru",529.44,15078
2009-07-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15079
2023-07-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15080
2009-07-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15081
2023-07-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15082
2023-03-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15083
2011-09-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",30,15084
2012-02-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15085
2016-04-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15086
2022-05-01,"EN","EMERGENCY","SLIP","P5","M5","Rural Roads","Kenepuru",35250,15087
2023-10-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",36,15088
2023-12-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",36,15089
2010-06-01,"EN","EMERGENCY","SLIP","P5","M5","Rural Roads","Kenepuru",7014,15090
2012-08-01,"SH","SHLDMAINT","SCOUR","P5","M5","Rural Roads","Kenepuru",1035.67,15091
2023-10-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",36,15092
2023-12-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",36,15093
2023-10-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",36,15094
2023-12-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",36,15095
2023-10-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",36,15096
2023-12-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",36,15097
2023-10-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",36,15098
2023-12-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",36,15099
2023-07-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",72,15100
2023-10-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",36,15101
2023-12-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",36,15102
2016-04-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15103
2023-07-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",180,15104
2023-07-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",72,15105
2023-10-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",36,15106
2023-12-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",36,15107
2023-10-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",36,15108
2023-10-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",72,15109
2023-12-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",72,15110
2023-10-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",36,15111
2023-12-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",36,15112
2022-05-01,"EN","EMERGENCY","SLIP","P5","M5","Rural Roads","Kenepuru",35250,15113
2023-10-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",36,15114
2010-04-01,"EN","ENVCLEAN","UNKNOWN","P5","M5","Rural Roads","Kenepuru",33600,15115
2010-05-01,"EN","ENVCLEAN","UNKNOWN","P5","M5","Rural Roads","Kenepuru",17728.6,15116
2023-07-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15117
2023-03-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15118
2023-04-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15119
2023-07-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15120
2009-07-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15121
2011-09-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",90,15122
2009-10-01,"MS","BARRIER","ACCIDENT","P5","M5","Rural Roads","Kenepuru",1105.07,15123
2009-12-01,"MS","BARRIER","ACCIDENT","P5","M5","Rural Roads","Kenepuru",498.79,15124
2010-07-01,"EN","EMERGENCY","SLIP","P5","M5","Rural Roads","Kenepuru",4289.9,15125
2010-08-01,"EN","EMERGENCY","SLIP","P5","M5","Rural Roads","Kenepuru",6649.25,15126
2010-10-01,"PA","DIGOUTS","DEPRESS","P5","M5","Rural Roads","Kenepuru",4181,15127
2010-11-01,"PA","DIGOUTS","DEPRESS","P5","M5","Rural Roads","Kenepuru",11833.32,15128
2009-11-01,"SH","SHLDMAINT","SHAPE","P5","M5","Rural Roads","Kenepuru",1239.53,15129
2010-08-01,"EN","EMERGENCY","SLIP","P5","M5","Rural Roads","Kenepuru",4278.12,15130
2023-07-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15131
2015-07-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",33,15132
2009-07-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15133
2014-09-01,"PA","OVERLAY","DEPRESS","P5","M5","Rural Roads","Kenepuru",720,15134
2023-03-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15135
2014-09-01,"SH","SHLDMAINT","EDGEBRK","P5","M5","Rural Roads","Kenepuru",304,15136
2023-03-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15137
2012-02-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",5,15138
2023-04-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15139
2012-02-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15140
2009-07-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15141
2018-03-01,"SH","SHLDMAINT","EDGEBRK","P5","M5","Rural Roads","Kenepuru",32,15142
2009-07-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15143
2021-05-01,"SH","SHLDMAINT","EDGEBRK","P5","M5","Rural Roads","Kenepuru",170,15144
2009-07-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15145
2023-07-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15146
2009-07-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15147
2023-10-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15148
2023-04-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15149
2023-03-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15150
2009-07-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15151
2023-07-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15152
2012-02-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15153
2011-09-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",90,15154
2020-12-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","Kenepuru",57,15155
2012-02-01,"TF","SIGNMAINT","ACCIDENT","P5","M5","Rural Roads","Kenepuru",200,15156
2015-02-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",33,15157
2016-04-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15158
2023-10-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",75,15159
2022-05-01,"EN","EMERGENCY","SLIP","P5","M5","Rural Roads","Kenepuru",23500,15160
2016-04-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15161
2016-04-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",475,15162
2023-03-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15163
2020-12-01,"DR","SWCMAINT","INAD","P5","M5","Rural Roads","Kenepuru",26400,15164
2012-02-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15165
2020-07-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",1.7,15166
2023-07-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15167
2023-10-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",36,15168
2023-12-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",36,15169
2023-10-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",36,15170
2023-12-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",36,15171
2016-04-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",475,15172
2023-10-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",36,15173
2023-12-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",36,15174
2023-10-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",36,15175
2023-12-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",36,15176
2023-10-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",72,15177
2023-12-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",72,15178
2023-10-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",36,15179
2023-12-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",36,15180
2013-03-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",33,15181
2023-10-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",36,15182
2023-12-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",36,15183
2014-09-01,"PA","OVERLAY","DEPRESS","P5","M5","Rural Roads","Kenepuru",80,15184
2014-09-01,"PA","OVERLAY","DEPRESS","P5","M5","Rural Roads","Kenepuru",1760,15185
2023-07-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15186
2021-05-01,"PA","LEVEL","SUBSIDE","P5","M5","Rural Roads","Kenepuru",2430,15187
2016-04-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15188
2023-03-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15189
2023-04-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15190
2012-08-01,"SH","SHLDMAINT","SCOUR","P5","M5","Rural Roads","Kenepuru",258.92,15191
2011-09-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",150,15192
2021-05-01,"PA","LEVEL","DEPRESS","P5","M5","Rural Roads","Kenepuru",1592.5,15193
2021-05-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",10,15194
2021-05-01,"SH","SHLDMAINT","EDGEBRK","P5","M5","Rural Roads","Kenepuru",200,15195
2011-09-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",60,15196
2014-09-01,"PA","LEVEL","DEPRESS","P5","M5","Rural Roads","Kenepuru",1200,15197
2009-07-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15198
2022-05-01,"EN","EMERGENCY","SLIP","P5","M5","Rural Roads","Kenepuru",18800,15199
2020-12-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","Kenepuru",280.5,15200
2023-07-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15201
2012-06-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",5,15202
2020-11-01,"EN","EMERGENCY","SLIP","P5","M5","Rural Roads","Kenepuru",450,15203
2015-07-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",33,15204
2023-05-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15205
2023-04-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","Kenepuru",1.5,15206
2015-02-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",475,15207
2023-03-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15208
2023-04-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","Kenepuru",1.5,15209
2011-09-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",60,15210
2023-03-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15211
2023-07-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",275,15212
2023-04-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15213
2016-05-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",475,15214
2020-12-01,"DR","SWCMAINT","INAD","P5","M5","Rural Roads","Kenepuru",6000,15215
2023-03-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15216
2009-07-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15217
2023-07-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",36,15218
2012-02-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15219
2016-04-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15220
2023-10-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",36,15221
2023-12-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",36,15222
2020-12-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","Kenepuru",150,15223
2023-10-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",36,15224
2023-12-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",36,15225
2023-07-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15226
2009-07-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15227
2012-02-01,"DR","SWCMAINT","CLEAR","P5","M5","Rural Roads","Kenepuru",20,15228
2020-12-01,"DR","SWCMAINT","INAD","P5","M5","Rural Roads","Kenepuru",24000,15229
2009-07-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15230
2009-07-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15231
2012-10-01,"PA","LEVEL","UNEVEN","P5","M5","Rural Roads","Kenepuru",6009,15232
2023-07-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15233
2023-03-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15234
2023-07-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15235
2011-02-01,"DR","SWCIMP","SWCNEW","P5","M5","Rural Roads","Kenepuru",4655,15236
2023-03-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15237
2009-07-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15238
2012-02-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15239
2011-06-01,"DR","SWCMAINT","INAD","P5","M5","Rural Roads","Kenepuru",6437.5,15240
2022-05-01,"EN","EMERGENCY","SLIP","P5","M5","Rural Roads","Kenepuru",35250,15241
2023-07-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15242
2017-09-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",66,15243
2023-03-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15244
2017-06-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",33,15245
2020-12-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","Kenepuru",90,15246
2018-03-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",99,15247
2015-07-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",33,15248
2011-09-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",30,15249
2023-10-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",150,15250
2016-04-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",475,15251
2023-10-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",36,15252
2023-12-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",36,15253
2012-02-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15254
2020-12-01,"DR","SWCMAINT","INAD","P5","M5","Rural Roads","Kenepuru",2640,15255
2022-05-01,"EN","EMERGENCY","DROPOUT","P5","M5","Rural Roads","Kenepuru",300,15256
2022-05-01,"EN","EMERGENCY","SLIP","P5","M5","Rural Roads","Kenepuru",4700,15257
2020-12-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","Kenepuru",46.5,15258
2021-05-01,"SH","SHLDMAINT","EDGEBRK","P5","M5","Rural Roads","Kenepuru",400,15259
2023-04-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15260
2020-12-01,"DR","SWCMAINT","INAD","P5","M5","Rural Roads","Kenepuru",8040,15261
2016-06-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",475,15262
2023-03-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15263
2009-07-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15264
2023-03-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15265
2009-07-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15266
2020-12-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","Kenepuru",120,15267
2009-07-01,"DR","SWSTRUCT","CLEAR","P5","M5","Rural Roads","Kenepuru",80,15268
2023-04-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15269
2020-03-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","Kenepuru",33,15270
2023-07-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","Kenepuru",2.5,15271
