coded_id,road,intersection,severity,crash_date,movement,veh1,veh1_c,veh2,veh2_c,road_wet,road_curve,light,junction,lat,lng
175852,ABERCROMBY ST,1,N,2004-10-30,CA,C,103-129,C,,D,S,D,T,-40.304062,176.611267
172178,ABERCROMBY ST,0,N,2004-01-29,DJ,C,103-386,,,D,C,O,N,-40.30505,176.610779
175121,ABERCROMBY ST,1,N,2004-10-08,DH,C,103-131,,,W,S,D,T,-40.304062,176.611267
1263775,ACHILLES STREET,0,N,2020-11-16,FD,C,357,C,357,D,S,B,N,-39.0361,177.416908
1231954,ACHILLES STREET,0,N,2020-03-05,CB,V,102-501,,,W,S,O,N,-39.035926,177.41716
1271483,ACHILLES STREET,1,N,2021-01-22,HA,T,102,C,101-113-321-426,D,S,D,X,-39.036542,177.416294
1246768,ACHILLES STREET,0,N,2020-08-07,QG,4,102-682,,,W,C,O,N,-39.037918,177.41405
488099,ADA ST,1,M,1987-05-17,LB,M,,C,102,D,S,B,T,-39.651524,176.86702
292751,ADA ST,0,N,2007-08-22,FD,4,331-352-386,C,,D,S,B,N,-39.653347,176.86911
870049,ADA ST,1,N,1999-09-02,GD,C,333,C,,D,S,B,T,-39.651524,176.86702
136068,ADA ST,1,N,2003-05-01,FF,C,331,C,,D,S,D,T,-39.651524,176.86702
884447,ADA ST,0,M,2010-12-12,CA,C,501,V,,D,S,B,N,-39.650986,176.866394
151226,ADA ST,0,M,2004-08-09,FA,C,370,S,534-602-606,D,S,D,N,-39.653137,176.868866
308941,ADA ST,0,M,2008-08-19,CB,C,501,,,D,S,B,N,-39.652199,176.867798
546601,ADA ST,0,N,1989-12-30,MB,C,,C,,D,S,B,T,-39.651325,176.866791
1157566,ADA ST,0,N,2018-01-24,JA,V,102,C,102-301-375,D,S,B,D,-39.651123,176.866562
24472,ADA ST,0,N,2000-06-07,MO,C,430,C,,D,S,T,N,-39.650848,176.866257
505878,ADA ST,0,M,1988-02-20,HA,C,,S,308-370,D,S,B,D,-39.649754,176.86499
36658,ADA ST,0,M,2001-02-27,EA,S,331,C,,D,S,B,N,-39.653389,176.869156
347531,ADA ST,1,M,2009-06-15,JA,V,,C,301-642,D,S,B,T,-39.648792,176.863892
247939,ADA ST,0,N,2006-02-02,EA,C,129-400,C,,D,S,O,N,-39.648991,176.86412
372620,ADA ST,1,N,2009-11-14,DH,C,111-131,,,D,S,B,T,-39.655746,176.871857
683653,ADA ST,0,S,1994-06-18,GE,C,,C,308-371,D,S,B,D,-39.654057,176.869919
328643,ADA ST,1,N,2008-01-19,DG,C,112-431,,,D,S,B,T,-39.655739,176.871857
1033203,ADA ST,1,N,2014-12-09,JC,T,301-375,M,,D,C,B,T,-39.655746,176.871857
1067978,ADA ST,0,N,2015-12-31,CB,C,103-130,,,D,S,B,N,-39.655411,176.871475
1082040,ADA ST,1,N,2016-03-16,JC,C,321-402,C,,D,S,B,T,-39.655746,176.871857
251871,ADA ST,1,N,2006-09-14,JA,C,,C,301,D,S,B,T,-39.655739,176.871857
139178,ADA ST,0,N,2003-12-05,CB,C,103-129,,,D,S,D,N,-39.655331,176.871399
24434,ADA ST,1,N,2000-06-22,BB,C,124-370-642,C,,D,S,B,T,-39.655746,176.871857
469989,ADA ST,0,M,1986-10-02,BA,M,195,C,,D,S,B,N,-39.650135,176.865433
1247831,ADA STREET,1,N,2020-06-30,FB,4,331,C,,W,S,O,T,-39.6557,176.871789
249761,AHURIRI BYPASS,0,N,2006-04-07,FD,C,181,C,181,D,S,D,N,-39.479858,176.90387
134719,AHURIRI BYPASS,0,N,2003-03-27,CB,C,330,,,D,S,D,N,-39.47995,176.90329
211187,AHURIRI BYPASS,0,N,2005-06-13,DJ,C,111-135-632,,,W,C,D,N,-39.479595,176.905579
1243170,AHURIRI BYPASS,0,M,2020-09-09,DF,C,101-108-111-131,,,D,C,D,N,-39.479309,176.907179
1222212,AHURIRI BYPASS,1,N,2019-11-03,DE,C,103-111-129,,,D,C,B,T,-39.479068,176.90745
1216646,AHURIRI BYPASS,0,N,2019-09-12,DC,C,101-131,,,D,C,D,N,-39.479298,176.907196
1297422,AHURIRI BYPASS,0,M,2022-03-12,DD,C,103-111-131-402,,,D,C,T,N,-39.479287,176.907214
782966,AIRINI,0,S,1997-01-01,CO,M,402-653,,,D,S,B,N,-39.814991,176.990234
373067,AIRINI ROAD,0,N,2009-11-14,CC,C,130,,,D,S,B,N,-39.815178,176.990021
383791,AIRINI ROAD,0,S,1980-04-05,PA,C,120-433,,,D,S,D,T,-39.813038,176.991562
997314,AIRPORT ROAD,0,N,2013-06-26,MO,C,110-330,,,W,S,D,D,-39.022148,177.407959
1284854,ALAMEIN CRESCENT,1,S,2021-11-30,DF,C,101-111-357-431-632,,,W,S,O,T,-39.506681,176.88557
1199739,ALAMEIN CRESCENT,0,M,2019-08-21,DF,C,102-423,,,W,C,D,N,-39.507721,176.884064
801050,ALBERT ST,1,N,1997-01-11,HA,C,,C,,D,S,B,X,-39.640572,176.852646
96336,ALBERT ST,1,N,2002-04-07,HA,C,301-351,C,,D,S,B,X,-39.640572,176.852646
266540,ALBERT ST,1,M,2007-05-26,HA,4,,C,301-375-402,D,S,D,X,-39.640572,176.852646
608701,ALBERT ST,1,N,1991-05-31,HA,C,,C,,D,S,B,X,-39.640572,176.852646
371711,ALBERT ST,1,N,2009-08-22,HA,C,301-423,V,,D,S,B,X,-39.640572,176.852646
1101083,ALBERT ST,1,N,2016-10-28,HA,C,,C,102-301-330,D,S,D,X,-39.640572,176.852646
1161694,ALBERT ST,1,N,2018-03-29,HA,V,102-301-375,C,102,D,S,B,X,-39.640572,176.852646
1172475,ALBERT ST,1,N,2018-08-13,HA,4,102,C,301,D,S,O,X,-39.640572,176.852646
268143,ALBERT ST,1,M,2007-12-18,HA,4,,V,301-334,D,S,O,X,-39.640572,176.852646
716267,ALBERT ST,1,M,1995-06-23,HA,C,,C,301,D,S,B,X,-39.640572,176.852646
773015,ALBERT ST,1,N,1996-11-06,HA,C,,C,,D,S,B,X,-39.640572,176.852646
773158,ALBERT ST,1,N,1996-11-13,HA,C,,C,,D,S,B,X,-39.640572,176.852646
939052,ALBERT ST,0,N,2011-07-19,EA,C,385,V,,D,S,B,T,-39.639015,176.850998
736560,ALBERT ST,1,N,1995-06-21,HA,C,,C,,D,S,B,X,-39.641556,176.853683
332886,ALBERT ST,0,N,2008-07-30,EA,V,103,V,,D,S,D,N,-39.640999,176.853104
366910,ALBERT ST,1,N,2009-01-01,HA,C,,C,103-301,D,S,D,X,-39.641556,176.853683
590533,ALBERT ST,0,M,1991-05-22,MB,C,,C,371,D,S,B,N,-39.64114,176.853241
1164900,ALBERT ST,0,N,2018-05-13,CB,C,103-112-131-514,C,,D,S,T,N,-39.641773,176.853912
347834,ALBERT ST,1,M,2009-06-27,DJ,C,103-109-514,,,D,S,D,X,-39.641556,176.853683
684122,ALBERT ST,1,M,1994-08-29,HA,C,,C,301,D,S,B,X,-39.641556,176.853683
591568,ALBERT ST,1,M,1991-08-20,HA,C,309,C,,D,S,B,X,-39.641556,176.853683
450957,ALBERT ST,1,S,1985-11-16,DG,C,101-351,,,D,S,D,T,-39.646828,176.859253
939230,ALBERT ST,1,N,2011-06-17,HA,C,301-410,V,,D,S,B,X,-39.644279,176.856552
838389,ALBERT ST,1,N,1998-11-22,HA,V,,C,301,W,S,O,X,-39.645481,176.857819
684369,ALBERT ST,1,M,1994-09-12,HA,C,101-301-351,C,,D,S,B,X,-39.645481,176.857819
806538,ALBERT ST,0,N,1997-11-14,MO,C,,V,,D,S,B,D,-39.646175,176.858551
902379,ALBERT ST,1,N,2010-02-11,HA,C,301-375,C,,D,S,O,X,-39.63958,176.851624
60838,ALBERT ST,1,N,2001-07-23,HA,C,,C,301-375,W,S,O,X,-39.63958,176.851624
112398,ALBERT ST,1,S,2003-03-06,HA,V,301,M,,D,S,B,X,-39.63958,176.851624
331083,ALBERT ST,1,N,2008-05-27,HA,C,,4,301-375,W,S,O,X,-39.63958,176.851624
937336,ALBERT ST,1,N,2011-04-12,HA,C,301-404,V,,D,S,O,X,-39.63958,176.851624
919982,ALBERT ST,1,M,2011-09-09,HA,V,,C,301-375,D,S,B,X,-39.63958,176.851624
938473,ALBERT ST,1,N,2011-07-01,HA,C,,V,301-350,D,S,B,X,-39.63958,176.851624
609311,ALBERT ST,1,N,1991-06-27,HA,C,,V,,D,S,O,X,-39.63958,176.851624
750705,ALBERT ST,0,S,1996-08-07,MD,M,330,C,,D,S,B,D,-39.63924,176.851242
1128700,ALBERT ST,1,N,2017-06-09,HA,C,,C,301,D,S,B,X,-39.642548,176.854736
254232,ALBERT ST,0,N,2006-10-31,MO,4,371,C,,D,S,B,D,-39.643242,176.855469
836191,ALBERT ST,1,N,1998-07-02,HA,V,,V,301,W,S,O,X,-39.64254,176.854736
1067911,ALBERT ST,0,N,2015-11-27,MD,V,,V,371-671,D,S,B,D,-39.64233,176.854507
836192,ALBERT ST,1,N,1998-07-04,CA,C,103,,,D,S,D,X,-39.64254,176.854736
951071,ALBERT ST,1,M,2012-03-14,HA,C,,V,301-375,D,S,B,X,-39.642548,176.854736
816974,ALBERT ST,1,M,1998-06-24,HA,C,309,C,,D,S,B,X,-39.64254,176.854736
1173980,ALBERT ST,1,N,2018-09-11,HA,C,102-113-301-375,C,102,W,S,T,X,-39.642548,176.854736
951480,ALBERT ST,1,M,2012-04-03,HA,C,,C,301-350-500,W,S,O,X,-39.642548,176.854736
137013,ALBERT ST,1,N,2003-07-22,HA,C,,V,301,D,S,B,X,-39.64254,176.854736
1224491,ALBERT STREET,1,N,2019-11-22,HA,U,103-301-375,C,102,D,S,B,X,-39.642638,176.85483
174179,ALBION ST,1,N,2004-08-26,MF,C,,C,371,D,S,B,T,-39.491898,176.91835
208493,ALBION ST,1,N,2005-01-06,MO,V,371,C,,D,S,D,T,-39.491898,176.91835
372769,ALBION ST,0,N,2009-11-24,MO,C,133-423-500,,,D,C,B,N,-39.491913,176.918518
738220,ALBION ST,0,N,1995-08-19,MO,C,,C,,D,S,B,N,-39.491917,176.91864
251728,ALBION ST,0,N,2006-01-27,MO,V,371,C,,D,S,O,N,-39.491924,176.918686
1256580,ALBION STREET,0,N,2020-09-23,MO,C,103-370,C,102-370,D,S,B,N,-39.491906,176.918842
1078022,ALEXANDER AVENUE,0,M,2016-12-22,DH,M,111-131,,,D,C,B,N,-39.51823,176.89064
467845,ALEXANDER AVENUE,0,S,1986-03-27,DH,M,101-111-402,,,D,C,B,N,-39.517757,176.891327
705111,ALEXANDER AVENUE,1,N,1994-12-27,DH,C,,,,D,S,B,T,-39.518066,176.890915
969064,ALEXANDER AVENUE,0,N,2012-05-14,BF,V,110-131,T,,D,C,B,N,-39.518303,176.890305
1288133,ALEXANDER AVENUE,1,S,2021-12-23,DG,M,102-113-402,,,D,C,B,T,-39.518097,176.890861
294046,ALEXANDER AVENUE,0,N,2007-10-06,DJ,V,131-350,,,D,C,D,N,-39.518269,176.890533
295343,ALEXANDER AVENUE,0,N,2007-12-09,CB,C,101,C,,D,S,D,N,-39.517944,176.891083
441058,ALEXANDER AVENUE,1,N,1984-04-20,DH,C,,,,W,S,D,T,-39.516579,176.893677
805179,ALEXANDER AVENUE,1,N,1997-09-01,JA,C,,C,,D,S,O,T,-39.516579,176.893677
61513,ALEXANDER AVENUE,0,N,2001-08-15,GC,C,174-371,C,,W,C,O,D,-39.516541,176.893784
919708,ALEXANDER AVENUE,0,M,2011-06-15,JA,C,,S,312,D,S,O,N,-39.516388,176.894211
449274,ALEXANDER AVENUE,1,M,1985-06-13,JA,V,,C,309-402,D,C,T,T,-39.516579,176.893677
907421,ALEXANDER AVENUE,1,N,2010-11-07,JA,C,,M,301-400-517,D,S,B,T,-39.516579,176.893677
1270631,ALEXANDER AVENUE,1,N,2021-01-11,DF,C,131,,,D,S,O,T,-39.516557,176.893775
213980,ALEXANDER AVENUE,0,N,2005-11-12,DH,V,121,4,,D,C,B,N,-39.518188,176.889435
347849,ALEXANDER AVENUE,0,M,2009-07-16,DH,C,103-111,,,D,C,D,N,-39.518307,176.890228
902884,ALEXANDER AVENUE,1,N,2010-03-07,DH,C,101-122,,,W,S,D,T,-39.518101,176.888855
171624,ALEXANDER AVENUE,0,N,2004-04-13,CB,C,423,,,D,S,B,N,-39.518131,176.889038
971053,ALEXANDER AVENUE,0,N,2012-10-20,MO,C,423-504,,,D,S,B,D,-39.51828,176.889999
1234275,ALEXANDER AVENUE,1,N,2020-04-12,MO,C,512-514,K,,D,S,B,T,-39.515632,176.89548
249749,ALEXANDER AVENUE,0,N,2006-04-26,EA,C,101-129,C,,D,S,D,N,-39.516212,176.894623
905715,ALEXANDER AVENUE,1,N,2010-07-16,DG,C,101-113-334,,,W,S,D,T,-39.515625,176.895493
1134299,ALEXANDER AVENUE,0,N,2017-08-24,EA,C,129,C,,D,S,D,N,-39.515533,176.89563
25282,ALEXANDER AVENUE,0,N,2000-07-11,EA,C,331-363,C,,D,S,B,N,-39.517044,176.89241
1234057,ALEXANDER AVENUE,1,N,2020-01-29,DB,C,129-514-518,,,D,C,D,T,-39.517098,176.892264
1012835,ALEXANDER AVENUE,0,M,2014-10-24,GA,C,110-331,C,,D,S,D,D,-39.517132,176.892197
1136531,ALEXANDER AVENUE,0,N,2017-09-30,CB,C,130-351,,,D,S,O,N,-39.517227,176.892075
1183706,ALEXANDER AVENUE,0,N,2019-01-09,DE,C,103-111-129,C,,D,C,D,N,-39.516979,176.892517
610518,ALEXANDER AVENUE,0,N,1991-09-28,EA,C,,C,,D,S,D,N,-39.516907,176.892776
1037501,ALEXANDER AVENUE,0,M,2015-01-15,DH,M,111-131,,,D,C,B,N,-39.517406,176.891815
1018416,ALEXANDER AVENUE,1,N,2014-03-09,DG,C,111-131-514,,,D,C,D,T,-39.517654,176.891464
441223,ALEXANDER AVENUE,1,N,1984-12-08,EA,C,,,,W,S,D,T,-39.517654,176.891464
941505,ALEXANDER AVENUE,0,N,2011-11-10,DH,C,131,,,D,C,B,N,-39.515331,176.89592
1144145,ALEXANDER AVENUE,1,N,2017-12-28,DJ,C,131,,,W,S,D,T,-39.515038,176.896347
1244669,ALEXANDER AVENUE,1,N,2020-07-01,DC,C,102-136-321-622,,,D,S,B,T,-39.51508,176.896275
1185025,ALEXANDER AVENUE,1,M,2019-05-04,MB,C,102-402,C,102-130,D,S,B,T,-39.515087,176.896255
265849,ALEXANDRA CRESCENT,0,M,2007-01-31,GC,C,,C,371,D,C,B,D,-39.637577,176.851425
1079982,ALEXANDRA CRESCENT,0,N,2016-02-16,EA,V,129-366,C,,D,S,B,N,-39.637234,176.850891
330025,ALEXANDRA CRESCENT,0,N,2008-04-13,MO,T,386,,,D,S,O,N,-39.637901,176.851715
1172968,ALEXANDRA ST,1,N,2018-08-31,HA,C,102-301,4,102,W,S,O,X,-39.639877,176.853729
368517,ALEXANDRA ST,1,N,2009-03-29,DJ,C,102-111,,,D,C,B,X,-39.639877,176.853729
172007,ALEXANDRA ST,1,N,2004-04-25,HA,C,,C,301-375,W,S,O,X,-39.639877,176.853729
372109,ALEXANDRA ST,0,N,2009-10-13,CB,V,103,,,D,S,B,N,-39.640507,176.854416
715673,ALEXANDRA ST,0,M,1995-03-05,FA,C,204-512,S,,D,S,B,N,-39.639175,176.853012
1000475,ALEXANDRA ST,1,N,2013-11-22,GF,T,352-671,C,,D,S,B,R,-39.638371,176.852005
1130790,ALEXANDRA ST,0,N,2017-07-15,EA,C,136-652,C,,W,S,D,N,-39.640453,176.854355
349012,ALEXANDRA ST,1,M,2009-12-08,DH,C,111-400-407,,,D,S,B,X,-39.640869,176.854797
868904,ALEXANDRA ST,1,N,1999-07-17,HA,C,,C,301,D,S,O,X,-39.643585,176.857651
1128868,ALEXANDRA ST,0,N,2017-06-25,EA,C,129,C,,D,S,D,N,-39.644604,176.858704
668710,ALEXANDRA ST,1,N,1993-02-03,HA,C,,V,,D,S,B,X,-39.638897,176.852707
938069,ALEXANDRA ST,1,N,2011-05-17,HA,C,301-375,V,,D,S,B,X,-39.638897,176.852707
940300,ALEXANDRA ST,1,N,2011-08-31,HA,V,301-433,C,,D,S,B,X,-39.638897,176.852707
951918,ALEXANDRA ST,1,M,2012-07-14,HA,C,,C,301-375,D,S,B,X,-39.638897,176.852707
701655,ALEXANDRA ST,1,N,1994-05-05,HA,C,,C,,D,S,B,X,-39.638897,176.852707
1295918,ALEXANDRA STREET,1,N,2021-08-23,DF,C,102-131-402-410,,,D,S,D,X,-39.641916,176.855861
871569,ALFRED ST,0,N,1999-12-19,MO,C,385,C,,D,S,T,N,-39.477375,176.8815
1160432,ALGERNON ROAD,1,N,2018-03-09,DH,C,102-131-691,,,D,C,D,T,-39.669411,176.833115
1236292,ALGERNON ROAD,1,M,2020-06-13,DB,C,111-131-514,,,D,C,D,T,-39.669363,176.83296
1172900,ALGERNON ROAD,1,N,2018-08-20,DG,C,103-320,,,W,S,D,T,-39.667969,176.830887
1221759,ALGERNON ROAD,0,N,2019-10-29,MC,U,102,C,102-108-512-514,D,S,D,E,-39.663998,176.824681
1231552,ALLEN BERRY AVENUE,0,N,2020-02-28,EA,C,129,C,,D,S,D,N,-39.520469,176.88565
308235,ALLEN BERRY AVENUE,0,M,2008-06-12,CO,M,110-130-400,C,,D,S,B,D,-39.517651,176.882416
1133120,ALLEN BERRY AVENUE,1,N,2017-08-20,DJ,C,111-131,C,,W,C,D,T,-39.517521,176.882263
210911,ALLEN BERRY AVENUE,0,N,2005-04-17,EA,C,129-386,C,,D,S,D,N,-39.517857,176.882645
669967,ALLEN BERRY AVENUE,0,N,1993-04-29,EA,C,,C,,D,S,D,N,-39.518059,176.882889
748823,ALLEN BERRY AVENUE,1,M,1996-01-27,DG,C,101-113,,,W,S,D,T,-39.519886,176.884979
1099143,ALLEN BERRY AVENUE,0,N,2016-10-27,EA,C,129,C,,D,S,D,N,-39.520061,176.885178
1100868,ALLEN BERRY AVENUE,1,N,2016-11-13,GD,C,333,C,,D,S,O,T,-39.519897,176.884979
785330,ALLEN BERRY AVENUE,1,M,1997-12-19,DH,C,423,,,D,S,B,T,-39.519611,176.884659
1132077,ALLEN BERRY AVENUE,0,N,2017-07-27,EA,C,381,V,,D,S,D,N,-39.519279,176.884293
1050226,ALLEN BERRY AVENUE,1,N,2015-05-08,DJ,C,111-131,,,D,S,D,T,-39.521042,176.886307
383929,ALLEN BERRY AVENUE,0,S,1980-04-23,DH,M,402,,,D,S,D,T,-39.520901,176.886139
406820,ALLEN BERRY AVENUE,1,S,1982-07-20,MB,M,,C,371,W,S,D,T,-39.518993,176.883957
639475,ALLEN BERRY AVENUE,0,N,1992-04-17,GB,C,,C,,D,S,B,D,-39.518726,176.883652
151163,ALLEN BERRY AVENUE,1,M,2004-07-26,MD,S,204-727,C,371,D,S,B,D,-39.518993,176.883957
1076253,ALLEN ROAD,0,M,2016-11-18,CC,C,125-386,,,D,S,D,N,-39.560444,176.862305
328652,ALLEN ROAD,0,N,2008-01-27,CB,4,103-501,,,D,S,O,N,-39.561237,176.860703
903511,ALLENS LANE,1,N,2010-02-13,KA,S,,V,301,D,S,B,T,-39.580379,176.920425
671012,ALLERTON ST,0,N,1993-08-07,CC,C,,,,D,S,B,N,-39.631184,176.834808
1300616,ALLERTON STREET,0,N,2021-11-08,MO,4,103-357-400-423,,,D,C,D,D,-39.63182,176.833802
1234189,ALLERTON STREET,1,N,2020-04-08,HA,4,103-321,C,,D,S,D,X,-39.632315,176.833009
1263086,ALLERTON STREET,1,N,2020-11-09,HA,C,321-387,C,103,W,S,O,X,-39.632302,176.833089
394236,ALPERS TERRACE,1,S,1981-03-13,JA,C,200-330,S,,D,C,D,Y,-39.498489,176.896194
941643,ALPERS TERRACE,0,N,2011-12-03,MO,C,371-386,C,,D,S,B,N,-39.498287,176.895798
405025,ALPERS TERRACE,1,S,1982-02-08,DJ,M,111-134-402,,,D,C,D,Y,-39.498489,176.896194
1171102,ALPERS TERRACE,1,N,2018-08-06,DH,C,103-131-632,C,,W,C,D,T,-39.498489,176.896179
134195,ALPERS TERRACE,1,N,2003-03-07,EA,V,359-386-410,C,,D,S,D,Y,-39.498489,176.896194
941255,ALPERS TERRACE,0,N,2011-12-20,MC,C,,4,330-371,D,S,B,N,-39.498287,176.895798
394128,ALPERS TERRACE,1,F,1981-10-18,BA,C,101-125,C,,D,S,D,T,-39.497768,176.894836
1105903,ALPERS TERRACE,0,M,2017-01-09,EA,C,129-362,C,,D,S,D,N,-39.498074,176.895416
470359,ALPERS TERRACE,1,S,1986-11-04,FB,M,181-387,C,,D,S,B,T,-39.497768,176.894836
133646,ALPERS TERRACE,0,N,2003-02-07,EA,C,517,C,,D,S,D,N,-39.498287,176.895813
919316,ALPERS TERRACE,1,M,2011-06-28,KA,S,602-605,4,309,D,S,D,T,-39.497768,176.894852
1115578,ALPERS TERRACE,1,M,2017-12-12,DH,C,102-129-412,C,,D,S,B,T,-39.497204,176.893768
1082932,ALPERS TERRACE,1,N,2016-03-31,MG,C,371,C,,D,S,B,T,-39.497124,176.893661
1188743,AMNER PLACE,0,N,2018-10-23,MO,4,386,C,,D,S,B,N,-39.483929,176.906769
487780,AMUNDSEN AVENUE,0,M,1987-03-15,DJ,C,102-113-402,,,D,C,D,N,-39.621136,176.782867
136016,AMUNDSEN AVENUE,0,N,2003-04-12,MO,C,103-386,C,,D,S,D,D,-39.621281,176.782547
577668,AMUNDSEN AVENUE,1,N,1990-06-22,DH,C,,,,W,S,D,T,-39.62215,176.780502
346957,ANAROA ROAD,0,M,2009-04-10,EC,4,370,,,D,S,D,N,-39.748714,176.645157
1123593,ANDERSON ROAD,0,N,2017-03-27,DH,T,131-403,,,W,C,O,N,-39.608643,176.882187
995383,ANDERSON ROAD,0,N,2013-01-31,DH,C,111-131-517-632,,,D,C,D,T,-39.608643,176.882187
935999,ANDERSON ROAD,0,N,2011-01-04,DH,C,111-358,,,D,C,B,N,-39.608643,176.882187
1233949,ANDERSON ROAD,0,N,2020-03-27,DB,C,102-118-129,,,W,C,O,N,-39.608528,176.882111
544602,ANDERSON ROAD,1,N,1989-06-22,GB,C,,,,D,S,D,D,-39.537136,176.84082
175200,ANDERSON ROAD,0,N,2004-10-02,DJ,C,111,,,D,C,O,N,-39.537491,176.840729
307123,ANDERSON ROAD,0,M,2008-02-05,DH,C,102-130-350,,,D,C,O,N,-39.700363,176.780563
1147562,ANDERSON ROAD,0,S,2018-04-07,DJ,M,137-197,,,D,C,T,N,-39.69902,176.783569
369344,ANDERSON ROAD,0,N,2009-05-15,DH,C,111,,,D,C,B,N,-39.699802,176.781464
611631,ANDERSON ROAD,0,N,1991-12-09,CB,C,,,,D,S,B,N,-39.604023,176.891556
817810,ANDERSON ROAD,0,M,1998-09-11,CB,C,103-129,,,D,S,D,N,-39.604118,176.891357
5213,ANDERSON ROAD,0,S,2000-07-05,MC,C,,C,371,W,S,O,N,-39.604797,176.889969
997158,ANDERSON ROAD,0,N,2013-06-04,MC,V,,C,371,D,S,B,N,-39.603783,176.892044
1204061,ANDERSON ROAD,0,N,2019-05-29,GD,C,181,C,,D,S,B,D,-39.604493,176.890704
1282518,ANDERSON ROAD,0,F,2021-11-12,BA,4,125,T,102,D,S,O,N,-39.605239,176.889139
252614,ANDERSON ROAD,0,N,2006-09-16,CA,V,430,,,D,S,D,N,-39.603722,176.892136
1039902,ANDERSON ROAD,1,M,2015-06-16,KB,T,,C,301-363-375,D,S,O,T,-39.603638,176.892334
703360,ANDERSON ROAD,1,N,1994-08-13,DH,C,,,,D,C,D,T,-39.54018,176.839523
57945,ANDERSON ROAD,0,N,2001-03-17,BF,C,103,C,,D,C,D,N,-39.539375,176.840118
653453,ANDERSON ROAD,0,M,1993-05-30,DJ,C,103-111,,,D,C,D,N,-39.538208,176.839981
251061,ANDERSON ROAD,0,N,2006-07-08,CC,C,101-430,,,D,S,D,N,-39.606323,176.886887
450243,ANDERSON ROAD,0,S,1985-08-23,MB,T,,C,371,D,S,B,N,-39.604874,176.889832
226817,ANDERSON ROAD,1,M,2006-07-16,DG,C,108-132-641,,,W,S,D,T,-39.608395,176.881973
1274241,ANDERSON ROAD,1,N,2021-02-16,DB,C,102-111-131,,,W,C,O,T,-39.608564,176.882259
395513,ANDERSON ROAD,0,M,1981-06-24,EA,C,129-507,V,371,D,S,O,D,-39.608631,176.882187
1051067,ANDERSON ROAD,0,N,2015-04-16,DH,C,111-131,,,D,C,D,T,-39.608624,176.882172
112078,ANDERSON ROAD,1,M,2003-02-18,FA,C,181-191-431,C,334,D,S,D,T,-39.608395,176.881973
438606,ANDERSON ROAD,1,N,1984-12-14,DH,C,,,,D,S,T,T,-39.608482,176.88205
1017416,ANDERSON ROAD,1,N,2014-02-08,DJ,C,111-131,,,W,C,O,T,-39.608395,176.881973
1101686,ANDERSON ROAD,0,N,2016-11-25,CC,C,125-412,,,D,S,O,N,-39.607056,176.885406
980487,ANDERSON ROAD,0,M,2013-04-14,NA,V,,,,D,S,B,N,-39.60807,176.883331
969255,ANGUS PLACE,1,N,2012-05-30,GF,T,171-381,C,158-387,D,S,B,T,-39.500435,176.8806
905880,ANGUS PLACE,0,N,2010-08-25,MO,C,371,C,,D,S,O,D,-39.500099,176.880737
1187391,ANSON STREET,0,M,2019-05-19,BA,C,102-125-359,C,102,D,S,T,N,-39.640957,176.863602
1199471,ANSON STREET,1,N,2019-04-14,CC,C,125,C,,D,S,D,T,-39.641113,176.863739
1282416,ANTRIM PLACE,1,N,2021-05-07,DC,C,102-131-135-402,,,W,S,O,T,-39.512563,176.865426
1200520,ANZAC AVENUE,0,N,2019-04-25,EA,C,129,C,,D,C,U,N,-39.503311,176.892258
100307,ANZAC AVENUE,0,N,2002-10-31,MO,C,371,C,,D,C,O,D,-39.502682,176.893173
936129,AORANGI ROAD,0,N,2011-01-09,DJ,C,110,,,W,C,O,N,-39.591339,176.524002
348781,AORANGI ROAD,1,M,2009-11-14,DH,C,110-352,,,D,C,B,M,-39.624187,176.569702
416817,AORANGI ROAD,0,S,1983-02-07,EC,M,,,,D,S,O,N,-40.048561,176.389297
748807,AORANGI ROAD,0,M,1996-01-31,DH,V,134,,,D,C,B,N,-40.035465,176.39238
995879,AORANGI ROAD,0,N,2013-03-12,EC,4,,,,D,S,B,N,-40.031002,176.393112
249202,APATU ST,1,N,2006-04-08,DH,C,131,,,D,S,D,T,-39.049648,177.423752
528262,APATU ST,1,S,1989-02-21,HA,M,309-402,C,,D,S,B,X,-39.047272,177.426285
1129117,APATU ST,0,N,2017-06-30,CB,C,129,,,D,S,D,N,-39.046925,177.426651
1113332,APATU ST,0,M,2017-09-29,NO,C,108,,,D,C,D,N,-39.042511,177.430283
869229,APATU ST,0,N,1999-08-20,MO,C,,C,,D,S,B,D,-39.043297,177.429718
416617,APATU ST,1,M,1983-01-23,HA,C,113-301,C,,D,S,T,X,-39.043453,177.429611
574991,APATU ST,1,N,1990-03-24,DJ,C,,,,W,S,D,X,-39.045536,177.428146
508728,APATU ST,1,M,1988-12-23,HA,C,101-301-370,C,,D,S,B,X,-39.045536,177.428146
431286,APATU ST,0,S,1984-08-03,PF,V,103-129,U,,D,S,D,N,-39.044739,177.428711
1138854,APATU ST,0,N,2017-10-31,MO,C,371,C,371,D,S,B,D,-39.037949,177.432053
385506,APATU ST,0,S,1980-10-24,CA,M,,,,D,S,D,N,-39.037773,177.432114
226724,APATU ST,0,M,2006-01-29,BA,4,512,4,,D,S,D,N,-39.03751,177.432205
175197,APATU ST,0,N,2004-08-01,CB,C,351-357,,,W,S,D,N,-39.039253,177.431595
307424,APATU ST,1,M,2008-02-26,NF,C,124,,,D,S,T,X,-39.038734,177.431778
